Tensao [V];Corrente [A]
-10;-1,841123E-09
-9,95;-1,816468E-09
-9,9;-1,797462E-09
-9,85;-1,784157E-09
-9,8;-1,769824E-09
-9,75;-1,7564E-09
-9,7;-1,743493E-09
-9,65;-1,731217E-09
-9,6;-1,719707E-09
-9,55;-1,707118E-09
-9,5;-1,696527E-09
-9,45;-1,685729E-09
-9,4;-1,67531E-09
-9,35;-1,662965E-09
-9,3;-1,650298E-09
-9,25;-1,639392E-09
-9,2;-1,63069E-09
-9,15;-1,620011E-09
-9,1;-1,608533E-09
-9,05;-1,595775E-09
-9;-1,585912E-09
-8,95;-1,575174E-09
-8,9;-1,565272E-09
-8,85;-1,555465E-09
-8,8;-1,543828E-09
-8,75;-1,530624E-09
-8,7;-1,519475E-09
-8,65;-1,510005E-09
-8,6;-1,500173E-09
-8,55;-1,489231E-09
-8,5;-1,480728E-09
-8,45;-1,468787E-09
-8,4;-1,458012E-09
-8,35;-1,447109E-09
-8,3;-1,437051E-09
-8,25;-1,428635E-09
-8,2;-1,420096E-09
-8,15;-1,407221E-09
-8,1;-1,395582E-09
-8,05;-1,386453E-09
-8;-1,376373E-09
-7,95;-1,366617E-09
-7,9;-1,357548E-09
-7,85;-1,347198E-09
-7,8;-1,335799E-09
-7,75;-1,325055E-09
-7,7;-1,314703E-09
-7,65;-1,307399E-09
-7,6;-1,298351E-09
-7,55;-1,286374E-09
-7,5;-1,273751E-09
-7,45;-1,26429E-09
-7,4;-1,254883E-09
-7,35;-1,244771E-09
-7,3;-1,235324E-09
-7,25;-1,225086E-09
-7,2;-1,214978E-09
-7,15;-1,203799E-09
-7,1;-1,193597E-09
-7,05;-1,184442E-09
-7;-1,176043E-09
-6,95;-1,164951E-09
-6,9;-1,15348E-09
-6,85;-1,14427E-09
-6,8;-1,135074E-09
-6,75;-1,124767E-09
-6,7;-1,115851E-09
-6,65;-1,106486E-09
-6,6;-1,095592E-09
-6,55;-1,082688E-09
-6,5;-1,07257E-09
-6,45;-1,065422E-09
-6,4;-1,056483E-09
-6,35;-1,044942E-09
-6,3;-1,034202E-09
-6,25;-1,022896E-09
-6,2;-1,014807E-09
-6,15;-1,004997E-09
-6,1;-9,954909E-10
-6,05;-9,861323E-10
-6;-9,749896E-10
-5,95;-9,638761E-10
-5,9;-9,556342E-10
-5,85;-9,472653E-10
-5,8;-9,375395E-10
-5,75;-9,264004E-10
-5,7;-9,15937E-10
-5,65;-9,06679E-10
-5,6;-8,964143E-10
-5,55;-8,868651E-10
-5,5;-8,772509E-10
-5,45;-8,666183E-10
-5,4;-8,565819E-10
-5,35;-8,455593E-10
-5,3;-8,358835E-10
-5,25;-8,282512E-10
-5,2;-8,176779E-10
-5,15;-8,079654E-10
-5,1;-7,953418E-10
-5,05;-7,863923E-10
-5;-7,779774E-10
-4,95;-7,683527E-10
-4,9;-7,59977E-10
-4,85;-7,500804E-10
-4,8;-7,395046E-10
-4,75;-7,273128E-10
-4,7;-7,17081E-10
-4,65;-7,092459E-10
-4,6;-7,009968E-10
-4,55;-6,904031E-10
-4,5;-6,784822E-10
-4,45;-6,68865E-10
-4,4;-6,599404E-10
-4,35;-6,497543E-10
-4,3;-6,419008E-10
-4,25;-6,32528E-10
-4,2;-6,197569E-10
-4,15;-6,083217E-10
-4,1;-5,986672E-10
-4,05;-5,906236E-10
-4;-5,826465E-10
-3,95;-5,729385E-10
-3,9;-5,631133E-10
-3,85;-5,516118E-10
-3,8;-5,421678E-10
-3,75;-5,322799E-10
-3,7;-5,228551E-10
-3,65;-5,143034E-10
-3,6;-5,04754E-10
-3,55;-4,929872E-10
-3,5;-4,830737E-10
-3,45;-4,738854E-10
-3,4;-4,641742E-10
-3,35;-4,538302E-10
-3,3;-4,444851E-10
-3,25;-4,32517E-10
