Tensao [V];Corrente [A]
-10;-2,015986E-09
-9,95;-2,012549E-09
-9,9;-1,988485E-09
-9,85;-1,970161E-09
-9,8;-1,950644E-09
-9,75;-1,934008E-09
-9,7;-1,919611E-09
-9,65;-1,907985E-09
-9,6;-1,895283E-09
-9,55;-1,878322E-09
-9,5;-1,865287E-09
-9,45;-1,85279E-09
-9,4;-1,841764E-09
-9,35;-1,831428E-09
-9,3;-1,820085E-09
-9,25;-1,806568E-09
-9,2;-1,791196E-09
-9,15;-1,780223E-09
-9,1;-1,770969E-09
-9,05;-1,760306E-09
-9;-1,749183E-09
-8,95;-1,737017E-09
-8,9;-1,722945E-09
-8,85;-1,712347E-09
-8,8;-1,700231E-09
-8,75;-1,689774E-09
-8,7;-1,680144E-09
-8,65;-1,668356E-09
-8,6;-1,652449E-09
-8,55;-1,642428E-09
-8,5;-1,633256E-09
-8,45;-1,623457E-09
-8,4;-1,612118E-09
-8,35;-1,598516E-09
-8,3;-1,585955E-09
-8,25;-1,575165E-09
-8,2;-1,564813E-09
-8,15;-1,555186E-09
-8,1;-1,543315E-09
-8,05;-1,531536E-09
-8;-1,520244E-09
-7,95;-1,509521E-09
-7,9;-1,501063E-09
-7,85;-1,490764E-09
-7,8;-1,476017E-09
-7,75;-1,465245E-09
-7,7;-1,456506E-09
-7,65;-1,447116E-09
-7,6;-1,4355E-09
-7,55;-1,422651E-09
-7,5;-1,40962E-09
-7,45;-1,397799E-09
-7,4;-1,38791E-09
-7,35;-1,380139E-09
-7,3;-1,370922E-09
-7,25;-1,359765E-09
-7,2;-1,346167E-09
-7,15;-1,33174E-09
-7,1;-1,323257E-09
-7,05;-1,313734E-09
-7;-1,304142E-09
-6,95;-1,292729E-09
-6,9;-1,280545E-09
-6,85;-1,270816E-09
-6,8;-1,261517E-09
-6,75;-1,250653E-09
-6,7;-1,239592E-09
-6,65;-1,226816E-09
-6,6;-1,214386E-09
-6,55;-1,205177E-09
-6,5;-1,196265E-09
-6,45;-1,186869E-09
-6,4;-1,174359E-09
-6,35;-1,162087E-09
-6,3;-1,150735E-09
-6,25;-1,142104E-09
-6,2;-1,131616E-09
-6,15;-1,123046E-09
-6,1;-1,112765E-09
-6,05;-1,09978E-09
-6;-1,089249E-09
-5,95;-1,078974E-09
-5,9;-1,070981E-09
-5,85;-1,059537E-09
-5,8;-1,050375E-09
-5,75;-1,036533E-09
-5,7;-1,024413E-09
-5,65;-1,014411E-09
-5,6;-1,006146E-09
-5,55;-9,950799E-10
-5,5;-9,849067E-10
-5,45;-9,738366E-10
-5,4;-9,615726E-10
-5,35;-9,506644E-10
-5,3;-9,437993E-10
-5,25;-9,317144E-10
-5,2;-9,202679E-10
-5,15;-9,084291E-10
-5,1;-8,981541E-10
-5,05;-8,901688E-10
-5;-8,81048E-10
-4,95;-8,691928E-10
-4,9;-8,569688E-10
-4,85;-8,445526E-10
-4,8;-8,348255E-10
-4,75;-8,260094E-10
-4,7;-8,152891E-10
-4,65;-8,059188E-10
-4,6;-7,941058E-10
-4,55;-7,812596E-10
-4,5;-7,70827E-10
-4,45;-7,657903E-10
-4,4;-7,554791E-10
