Tensao [V];Corrente [A]
-10;-1,775803E-09
-9,95;-1,755346E-09
-9,9;-1,738433E-09
-9,85;-1,725982E-09
-9,8;-1,711942E-09
-9,75;-1,696913E-09
-9,7;-1,684716E-09
-9,65;-1,674575E-09
-9,6;-1,664245E-09
-9,55;-1,652056E-09
-9,5;-1,638157E-09
-9,45;-1,626202E-09
-9,4;-1,615853E-09
-9,35;-1,606675E-09
-9,3;-1,598248E-09
-9,25;-1,588237E-09
-9,2;-1,575982E-09
-9,15;-1,564628E-09
-9,1;-1,552995E-09
-9,05;-1,543514E-09
-9;-1,536408E-09
-8,95;-1,527867E-09
-8,9;-1,517261E-09
-8,85;-1,505871E-09
-8,8;-1,494212E-09
-8,75;-1,483358E-09
-8,7;-1,474772E-09
-8,65;-1,466139E-09
-8,6;-1,457063E-09
-8,55;-1,446739E-09
-8,5;-1,434842E-09
-8,45;-1,423182E-09
-8,4;-1,413146E-09
-8,35;-1,405671E-09
-8,3;-1,395135E-09
-8,25;-1,385218E-09
-8,2;-1,375395E-09
-8,15;-1,363528E-09
-8,1;-1,355026E-09
-8,05;-1,346068E-09
-8;-1,336507E-09
-7,95;-1,326166E-09
-7,9;-1,315462E-09
-7,85;-1,304917E-09
-7,8;-1,295173E-09
-7,75;-1,286303E-09
-7,7;-1,277578E-09
-7,65;-1,267926E-09
-7,6;-1,257395E-09
-7,55;-1,248081E-09
-7,5;-1,237603E-09
-7,45;-1,228336E-09
-7,4;-1,220221E-09
-7,35;-1,209965E-09
-7,3;-1,19884E-09
-7,25;-1,18861E-09
-7,2;-1,177669E-09
-7,15;-1,169386E-09
-7,1;-1,160926E-09
-7,05;-1,152475E-09
-7;-1,142232E-09
-6,95;-1,131319E-09
-6,9;-1,120556E-09
-6,85;-1,110764E-09
-6,8;-1,104704E-09
-6,75;-1,096185E-09
-6,7;-1,086659E-09
-6,65;-1,07425E-09
-6,6;-1,062193E-09
-6,55;-1,053625E-09
-6,5;-1,046986E-09
-6,45;-1,039281E-09
-6,4;-1,029413E-09
-6,35;-1,017958E-09
-6,3;-1,006421E-09
-6,25;-9,961464E-10
-6,2;-9,875061E-10
-6,15;-9,802095E-10
-6,1;-9,71437E-10
-6,05;-9,592867E-10
-6;-9,479723E-10
-5,95;-9,379154E-10
-5,9;-9,297645E-10
-5,85;-9,209423E-10
-5,8;-9,117924E-10
-5,75;-9,003244E-10
-5,7;-8,912037E-10
-5,65;-8,812206E-10
-5,6;-8,716247E-10
-5,55;-8,646843E-10
-5,5;-8,560341E-10
-5,45;-8,453992E-10
-5,4;-8,334916E-10
-5,35;-8,235294E-10
-5,3;-8,152116E-10
-5,25;-8,073363E-10
-5,2;-7,988964E-10
-5,15;-7,880492E-10
-5,1;-7,769083E-10
-5,05;-7,666311E-10
-5;-7,581193E-10
-4,95;-7,494955E-10
-4,9;-7,419201E-10
-4,85;-7,316113E-10
-4,8;-7,234061E-10
-4,75;-7,138146E-10
-4,7;-7,051799E-10
-4,65;-6,957097E-10
-4,6;-6,867684E-10
-4,55;-6,789471E-10
-4,5;-6,668067E-10
-4,45;-6,542875E-10
-4,4;-6,446806E-10
-4,35;-6,366471E-10
-4,3;-6,293299E-10
-4,25;-6,200415E-10
-4,2;-6,087137E-10
-4,15;-5,965186E-10
-4,1;-5,861193E-10
-4,05;-5,777078E-10
-4;-5,700929E-10
-3,95;-5,615299E-10
-3,9;-5,523761E-10
-3,85;-5,407939E-10
-3,8;-5,304046E-10
-3,75;-5,209121E-10
-3,7;-5,137294E-10
-3,65;-5,045349E-10
-3,6;-4,965697E-10
-3,55;-4,845407E-10
-3,5;-4,727839E-10
-3,45;-4,64718E-10
-3,4;-4,56402E-10
-3,35;-4,48442E-10
-3,3;-4,390831E-10
-3,25;-4,293844E-10
-3,2;-4,170223E-10
-3,15;-4,065597E-10
