Tensao [V];Corrente [A]
1,8;4,438822E-09
1,85;4,507656E-09
1,9;4,580349E-09
1,95;4,651873E-09
2;4,72214E-09
2,05;4,780266E-09
2,1;4,846135E-09
2,15;4,907436E-09
2,2;4,967671E-09
2,25;5,031167E-09
2,3;5,099747E-09
2,35;5,177314E-09
2,4;5,242811E-09
2,45;5,299868E-09
2,5;5,372685E-09
2,55;5,437214E-09
2,6;5,485552E-09
2,65;5,541763E-09
2,7;5,601556E-09
2,75;5,653491E-09
2,8;5,705573E-09
2,85;5,76151E-09
2,9;5,812475E-09
2,95;5,874128E-09
3;5,924118E-09
3,05;5,973873E-09
3,1;6,026245E-09
3,15;6,076336E-09
3,2;6,125419E-09
3,25;6,171745E-09
3,3;6,215293E-09
3,35;6,254389E-09
3,4;6,295418E-09
3,45;6,321908E-09
3,5;6,353862E-09
3,55;6,389408E-09
3,6;6,438172E-09
3,65;6,484912E-09
3,7;6,540328E-09
3,75;6,587906E-09
3,8;6,630638E-09
3,85;6,666514E-09
3,9;6,706369E-09
3,95;6,749131E-09
4;6,797062E-09
4,05;6,835204E-09
4,1;6,87503E-09
4,15;6,924375E-09
4,2;6,975621E-09
4,25;7,013701E-09
4,3;7,049912E-09
4,35;7,083991E-09
4,4;7,120303E-09
4,45;7,152338E-09
4,5;7,187233E-09
4,55;7,223314E-09
4,6;7,259142E-09
4,65;7,297737E-09
4,7;7,330645E-09
4,75;7,361647E-09
4,8;7,397373E-09
4,85;7,428592E-09
4,9;7,46428E-09
4,95;7,504192E-09
5;7,528502E-09
5,05;7,562423E-09
5,1;7,596281E-09
5,15;7,62557E-09
5,2;7,659469E-09
5,25;7,68972E-09
5,3;7,719375E-09
5,35;7,740165E-09
5,4;7,765251E-09
5,45;7,78804E-09
5,5;7,810167E-09
5,55;7,836963E-09
5,6;7,861249E-09
5,65;7,885186E-09
5,7;7,915901E-09
5,75;7,943703E-09
5,8;7,976657E-09
5,85;8,012541E-09
5,9;8,047999E-09
5,95;8,082434E-09
6;8,10976E-09
6,05;8,137778E-09
6,1;8,156903E-09
6,15;8,185291E-09
6,2;8,199781E-09
6,25;8,239161E-09
6,3;8,251204E-09
6,35;8,27289E-09
6,4;8,290256E-09
6,45;8,303829E-09
6,5;8,316545E-09
6,55;8,33208E-09
6,6;8,350169E-09
6,65;8,37605E-09
6,7;8,400801E-09
6,75;8,420914E-09
6,8;8,447433E-09
6,85;8,473129E-09
6,9;8,49195E-09
6,95;8,517022E-09
7;8,562992E-09
7,05;8,573218E-09
7,1;8,598333E-09
7,15;8,618326E-09
7,2;8,642953E-09
7,25;8,661428E-09
7,3;8,700362E-09
7,35;8,723729E-09
7,4;8,757099E-09
7,45;8,78119E-09
7,5;8,799676E-09
7,55;8,816217E-09
7,6;8,834614E-09
7,65;8,851693E-09
7,7;8,869101E-09
7,75;8,882044E-09
7,8;8,901821E-09
7,85;8,937305E-09
7,9;8,962569E-09
7,95;8,979026E-09
8;9,006912E-09
8,05;9,013562E-09
8,1;9,027604E-09
8,15;9,056986E-09
8,2;9,076426E-09
8,25;9,103039E-09
8,3;9,125482E-09
8,35;9,139705E-09
8,4;9,153262E-09
8,45;9,170513E-09
8,5;9,19017E-09
8,55;9,202505E-09
8,6;9,226126E-09
8,65;9,248541E-09
8,7;9,278052E-09
8,75;9,302269E-09
8,8;9,315333E-09
8,85;9,332033E-09
8,9;9,348076E-09
8,95;9,372395E-09
9;9,390795E-09
9,05;9,405145E-09
9,1;9,418748E-09
9,15;9,427915E-09
9,2;9,446972E-09
9,25;9,46101E-09
9,3;9,470218E-09
9,35;9,483468E-09
9,4;9,493437E-09
9,45;9,505741E-09
9,5;9,534777E-09
9,55;9,551359E-09
9,6;9,570297E-09
9,65;9,59763E-09
9,7;9,619155E-09
9,75;9,631081E-09
9,8;9,65125E-09
9,85;9,66936E-09
9,9;9,68415E-09
9,95;9,689971E-09
10;9,69723E-09
