Tensao [V];Corrente [A]
-10;-1,533741E-09
-9,95;-1,521268E-09
-9,9;-1,511504E-09
-9,85;-1,501842E-09
-9,8;-1,492389E-09
-9,75;-1,484938E-09
-9,7;-1,476584E-09
-9,65;-1,467404E-09
-9,6;-1,457546E-09
-9,55;-1,449796E-09
-9,5;-1,441727E-09
-9,45;-1,432584E-09
-9,4;-1,423653E-09
-9,35;-1,415413E-09
-9,3;-1,407287E-09
-9,25;-1,399342E-09
-9,2;-1,391553E-09
-9,15;-1,382907E-09
-9,1;-1,374665E-09
-9,05;-1,36564E-09
-9;-1,356796E-09
-8,95;-1,348846E-09
-8,9;-1,341605E-09
-8,85;-1,333762E-09
-8,8;-1,325199E-09
-8,75;-1,317052E-09
-8,7;-1,308533E-09
-8,65;-1,299507E-09
-8,6;-1,291334E-09
-8,55;-1,283159E-09
-8,5;-1,275292E-09
-8,45;-1,267662E-09
-8,4;-1,259E-09
-8,35;-1,250294E-09
-8,3;-1,242958E-09
-8,25;-1,234291E-09
-8,2;-1,226554E-09
-8,15;-1,218751E-09
-8,1;-1,2109E-09
-8,05;-1,201796E-09
-8;-1,192429E-09
-7,95;-1,184844E-09
-7,9;-1,176951E-09
-7,85;-1,1689E-09
-7,8;-1,161016E-09
-7,75;-1,153166E-09
-7,7;-1,145445E-09
-7,65;-1,137543E-09
-7,6;-1,12842E-09
-7,55;-1,120265E-09
-7,5;-1,113517E-09
-7,45;-1,105819E-09
-7,4;-1,095072E-09
-7,35;-1,088057E-09
-7,3;-1,081072E-09
-7,25;-1,073057E-09
-7,2;-1,064253E-09
-7,15;-1,057238E-09
-7,1;-1,049837E-09
-7,05;-1,042022E-09
-7;-1,033376E-09
-6,95;-1,024719E-09
-6,9;-1,018982E-09
-6,85;-1,010107E-09
-6,8;-1,000198E-09
-6,75;-9,911366E-10
-6,7;-9,846016E-10
-6,65;-9,769459E-10
-6,6;-9,68395E-10
-6,55;-9,606146E-10
-6,5;-9,569727E-10
-6,45;-9,536358E-10
-6,4;-9,447993E-10
-6,35;-9,331064E-10
-6,3;-9,235674E-10
-6,25;-9,141525E-10
-6,2;-9,04894E-10
-6,15;-8,980955E-10
-6,1;-8,898935E-10
-6,05;-8,822045E-10
-6;-8,729643E-10
-5,95;-8,651919E-10
-5,9;-8,586651E-10
-5,85;-8,498156E-10
-5,8;-8,409477E-10
-5,75;-8,325204E-10
-5,7;-8,254631E-10
-5,65;-8,175752E-10
-5,6;-8,087588E-10
-5,55;-8,012446E-10
-5,5;-7,940463E-10
-5,45;-7,872145E-10
-5,4;-7,781033E-10
-5,35;-7,695897E-10
-5,3;-7,620884E-10
-5,25;-7,547494E-10
-5,2;-7,454187E-10
-5,15;-7,371978E-10
-5,1;-7,29999E-10
-5,05;-7,214244E-10
-5;-7,122178E-10
-4,95;-7,052334E-10
-4,9;-6,966753E-10
-4,85;-6,880095E-10
-4,8;-6,787841E-10
-4,75;-6,695615E-10
