Tensao [V];Corrente [A]
-10;-1,770893E-09
-9,95;-1,749118E-09
-9,9;-1,731314E-09
-9,85;-1,717197E-09
-9,8;-1,704795E-09
-9,75;-1,693109E-09
-9,7;-1,680146E-09
-9,65;-1,665903E-09
-9,6;-1,653377E-09
-9,55;-1,643246E-09
-9,5;-1,63418E-09
-9,45;-1,623433E-09
-9,4;-1,611793E-09
-9,35;-1,599652E-09
-9,3;-1,588474E-09
-9,25;-1,577475E-09
-9,2;-1,568191E-09
-9,15;-1,558503E-09
-9,1;-1,549177E-09
-9,05;-1,538521E-09
-9;-1,526054E-09
-8,95;-1,515392E-09
-8,9;-1,506332E-09
-8,85;-1,497143E-09
-8,8;-1,487817E-09
-8,75;-1,477537E-09
-8,7;-1,46721E-09
-8,65;-1,455745E-09
-8,6;-1,444515E-09
-8,55;-1,435709E-09
-8,5;-1,427546E-09
-8,45;-1,418728E-09
-8,4;-1,408264E-09
-8,35;-1,396571E-09
-8,3;-1,385185E-09
-8,25;-1,376132E-09
-8,2;-1,367142E-09
-8,15;-1,358865E-09
-8,1;-1,352304E-09
-8,05;-1,341181E-09
-8;-1,328485E-09
-7,95;-1,316782E-09
-7,9;-1,307087E-09
-7,85;-1,298347E-09
-7,8;-1,288179E-09
-7,75;-1,278861E-09
-7,7;-1,268439E-09
-7,65;-1,257387E-09
-7,6;-1,246871E-09
-7,55;-1,238683E-09
-7,5;-1,231219E-09
-7,45;-1,22609E-09
-7,4;-1,214697E-09
-7,35;-1,202539E-09
-7,3;-1,191254E-09
-7,25;-1,182177E-09
-7,2;-1,173516E-09
-7,15;-1,165568E-09
-7,1;-1,156342E-09
-7,05;-1,145833E-09
-7;-1,133006E-09
-6,95;-1,121801E-09
-6,9;-1,113476E-09
-6,85;-1,106133E-09
-6,8;-1,097196E-09
-6,75;-1,086922E-09
-6,7;-1,076642E-09
-6,65;-1,065613E-09
-6,6;-1,05497E-09
-6,55;-1,047166E-09
-6,5;-1,039446E-09
-6,45;-1,030921E-09
-6,4;-1,020117E-09
-6,35;-1,008486E-09
-6,3;-9,976694E-10
-6,25;-9,896841E-10
-6,2;-9,823776E-10
-6,15;-9,733447E-10
-6,1;-9,630594E-10
-6,05;-9,509306E-10
-6;-9,411111E-10
-5,95;-9,304666E-10
-5,9;-9,227761E-10
-5,85;-9,156689E-10
-5,8;-9,071116E-10
-5,75;-8,967126E-10
-5,7;-8,847754E-10
-5,65;-8,7345E-10
-5,6;-8,644867E-10
-5,55;-8,560152E-10
-5,5;-8,48802E-10
-5,45;-8,402702E-10
-5,4;-8,280654E-10
-5,35;-8,160115E-10
-5,3;-8,051883E-10
-5,25;-7,970229E-10
-5,2;-7,894483E-10
-5,15;-7,816638E-10
-5,1;-7,712587E-10
-5,05;-7,592704E-10
-5;-7,476299E-10
-4,95;-7,374428E-10
-4,9;-7,304791E-10
-4,85;-7,222425E-10
-4,8;-7,145278E-10
-4,75;-7,046745E-10
-4,7;-6,926013E-10
-4,65;-6,8284E-10
-4,6;-6,746574E-10
-4,55;-6,66659E-10
-4,5;-6,585801E-10
-4,45;-6,499727E-10
-4,4;-6,387294E-10
-4,35;-6,266057E-10
-4,3;-6,175695E-10
-4,25;-6,088035E-10
-4,2;-6,005931E-10
-4,15;-5,920132E-10
-4,1;-5,817318E-10
-4,05;-5,699167E-10
-4;-5,608989E-10
-3,95;-5,511733E-10
-3,9;-5,439856E-10
-3,85;-5,348566E-10
-3,8;-5,242187E-10
-3,75;-5,118965E-10
-3,7;-5,018876E-10
-3,65;-4,932254E-10
-3,6;-4,860468E-10
-3,55;-4,78126E-10
-3,5;-4,678243E-10
-3,45;-4,566834E-10
-3,4;-4,447417E-10
-3,35;-4,351269E-10
-3,3;-4,278542E-10
-3,25;-4,186222E-10
-3,2;-4,101894E-10
-3,15;-4,004495E-10
-3,1;-3,889737E-10
-3,05;-3,782799E-10
-3;-3,688655E-10
-2,95;-3,599515E-10
-2,9;-3,541246E-10
-2,85;-3,44039E-10
-2,8;-3,319809E-10
-2,75;-3,206078E-10
-2,7;-3,100291E-10
-2,65;-3,012313E-10
-2,6;-2,925683E-10
-2,55;-2,845499E-10
-2,5;-2,735898E-10
-2,45;-2,625969E-10
-2,4;-2,515177E-10
-2,35;-2,410157E-10
-2,3;-2,311773E-10
-2,25;-2,239266E-10
-2,2;-2,157207E-10
-2,15;-2,045528E-10
-2,1;-1,940852E-10
-2,05;-1,824202E-10
-2;-1,727869E-10
-1,95;-1,635133E-10
-1,9;-1,540778E-10
-1,85;-1,446918E-10
-1,8;-1,34726E-10
-1,75;-1,218525E-10
-1,7;-1,097994E-10
-1,65;-1,009114E-10
-1,6;-9,268937E-11
-1,55;-8,376555E-11
-1,5;-7,094137E-11
-1,45;-5,742766E-11
-1,4;-4,078724E-11
-1,35;-3,537307E-11
-1,3;-2,459297E-11
-1,25;-1,519453E-11
-1,2;-5,19916E-12
-1,15;4,062097E-12
-1,1;1,596924E-11
-1,05;2,891567E-11
-1;3,832277E-11
-0,95;5,316741E-11
-0,9;6,41267E-11
-0,85;7,447421E-11
-0,8;8,568307E-11
-0,75;9,978009E-11
-0,7;1,11801E-10
-0,65;1,229196E-10
-0,6;1,347031E-10
-0,55;1,497852E-10
-0,5;1,749241E-10
-0,45;2,147449E-10
-0,4;2,716369E-10
-0,35;3,518395E-10
-0,3;4,747975E-10
-0,25;6,599559E-10
-0,2;8,974393E-10
-0,15;1,220108E-09
-0,1;1,620452E-09
-0,05;2,235908E-09
0;2,709653E-09
0,05;3,145887E-09
0,1;3,726019E-09
0,15;4,331662E-09
0,2;4,96251E-09
0,25;5,581377E-09
0,3;6,230548E-09
0,35;6,833289E-09
0,4;7,458699E-09
0,45;8,08859E-09
0,5;8,720387E-09
0,55;9,297595E-09
0,6;9,894832E-09
0,65;1,047324E-08
0,7;1,107248E-08
0,75;1,167657E-08
0,8;1,233463E-08
0,85;1,294126E-08
0,9;1,352252E-08
0,95;1,406304E-08
1;1,467782E-08
1,05;1,521567E-08
1,1;1,573596E-08
1,15;1,622149E-08
1,2;1,675469E-08
1,25;1,723038E-08
1,3;1,769414E-08
1,35;1,813737E-08
1,4;1,858131E-08
1,45;1,899635E-08
1,5;1,956757E-08
1,55;1,975197E-08
1,6;2,014322E-08
1,65;2,05031E-08
1,7;2,084837E-08
1,75;2,125342E-08
1,8;2,165458E-08
1,85;2,202777E-08
1,9;2,233264E-08
1,95;2,267179E-08
2;2,298105E-08
2,05;2,33133E-08
2,1;2,354032E-08
2,15;2,382221E-08
2,2;2,402865E-08
2,25;2,42647E-08
2,3;2,453566E-08
2,35;2,47318E-08
2,4;2,508325E-08
2,45;2,533763E-08
2,5;2,565846E-08
2,55;2,601041E-08
2,6;2,62117E-08
2,65;2,647301E-08
2,7;2,672012E-08
2,75;2,687971E-08
2,8;2,705588E-08
2,85;2,717242E-08
2,9;2,742178E-08
2,95;2,774298E-08
3;2,785521E-08
3,05;2,817629E-08
3,1;2,837231E-08
3,15;2,857646E-08
3,2;2,877975E-08
3,25;2,901054E-08
3,3;2,930686E-08
3,35;2,937808E-08
3,4;2,96159E-08
3,45;2,961437E-08
3,5;2,981642E-08
3,55;2,992628E-08
3,6;3,002586E-08
3,65;3,037992E-08
3,7;3,049558E-08
3,75;3,066387E-08
3,8;3,086664E-08
3,85;3,103603E-08
3,9;3,118545E-08
3,95;3,132494E-08
4;3,151404E-08
4,05;3,152322E-08
4,1;3,171384E-08
4,15;3,191259E-08
4,2;3,209085E-08
4,25;3,232608E-08
4,3;3,255009E-08
4,35;3,285997E-08
4,4;3,295905E-08
4,45;3,309353E-08
4,5;3,329443E-08
4,55;3,328754E-08
4,6;3,348028E-08
4,65;3,344764E-08
4,7;3,368704E-08
4,75;3,366033E-08
4,8;3,367037E-08
4,85;3,383525E-08
4,9;3,415732E-08
4,95;3,443268E-08
5;3,459392E-08
5,05;3,461374E-08
5,1;3,47589E-08
5,15;3,478929E-08
5,2;3,500084E-08
5,25;3,482443E-08
