Tensao [V];Corrente [A]
-10;-2,005434E-09
-9,95;-2,031594E-09
-9,9;-2,008556E-09
-9,85;-1,997013E-09
-9,8;-1,980459E-09
-9,75;-1,963743E-09
-9,7;-1,945642E-09
-9,65;-1,929995E-09
-9,6;-1,915812E-09
-9,55;-1,906039E-09
-9,5;-1,894374E-09
-9,45;-1,879137E-09
-9,4;-1,865298E-09
-9,35;-1,854326E-09
-9,3;-1,844525E-09
-9,25;-1,835298E-09
-9,2;-1,82143E-09
-9,15;-1,810796E-09
-9,1;-1,796149E-09
-9,05;-1,781997E-09
-9;-1,771479E-09
-8,95;-1,761257E-09
-8,9;-1,7511E-09
-8,85;-1,738947E-09
-8,8;-1,726066E-09
-8,75;-1,714029E-09
-8,7;-1,702021E-09
-8,65;-1,691662E-09
-8,6;-1,682237E-09
-8,55;-1,67052E-09
-8,5;-1,657247E-09
-8,45;-1,645638E-09
-8,4;-1,635108E-09
-8,35;-1,625245E-09
-8,3;-1,615578E-09
-8,25;-1,602865E-09
-8,2;-1,590172E-09
-8,15;-1,578603E-09
-8,1;-1,568899E-09
-8,05;-1,561464E-09
-8;-1,54989E-09
-7,95;-1,534776E-09
-7,9;-1,522473E-09
-7,85;-1,51124E-09
-7,8;-1,500869E-09
-7,75;-1,491548E-09
-7,7;-1,482639E-09
-7,65;-1,469521E-09
-7,6;-1,455369E-09
-7,55;-1,443498E-09
-7,5;-1,435936E-09
-7,45;-1,426454E-09
-7,4;-1,417104E-09
-7,35;-1,403829E-09
-7,3;-1,391632E-09
-7,25;-1,380457E-09
-7,2;-1,37069E-09
-7,15;-1,360281E-09
-7,1;-1,350209E-09
-7,05;-1,337889E-09
-7;-1,32503E-09
-6,95;-1,314832E-09
-6,9;-1,303966E-09
-6,85;-1,29392E-09
-6,8;-1,282666E-09
-6,75;-1,271593E-09
-6,7;-1,259318E-09
-6,65;-1,249477E-09
-6,6;-1,240955E-09
-6,55;-1,230069E-09
-6,5;-1,218668E-09
-6,45;-1,208644E-09
-6,4;-1,196514E-09
-6,35;-1,18672E-09
-6,3;-1,177274E-09
-6,25;-1,166473E-09
-6,2;-1,154084E-09
-6,15;-1,142094E-09
-6,1;-1,130261E-09
-6,05;-1,118233E-09
-6;-1,108473E-09
-5,95;-1,098762E-09
-5,9;-1,089303E-09
-5,85;-1,073745E-09
-5,8;-1,060863E-09
-5,75;-1,050621E-09
-5,7;-1,042891E-09
-5,65;-1,035278E-09
-5,6;-1,023536E-09
-5,55;-1,011063E-09
-5,5;-1,000268E-09
-5,45;-9,909287E-10
-5,4;-9,81776E-10
-5,35;-9,721869E-10
-5,3;-9,612132E-10
