Tensao [V];Corrente [A]
-10;-2,240843E-09
-9,95;-2,260642E-09
-9,9;-2,237735E-09
-9,85;-2,214446E-09
-9,8;-2,198667E-09
-9,75;-2,182233E-09
-9,7;-2,167313E-09
-9,65;-2,158958E-09
-9,6;-2,134822E-09
-9,55;-2,119432E-09
-9,5;-2,103568E-09
-9,45;-2,088551E-09
-9,4;-2,078579E-09
-9,35;-2,065955E-09
-9,3;-2,052814E-09
-9,25;-2,035906E-09
-9,2;-2,021583E-09
-9,15;-2,009048E-09
-9,1;-2,014102E-09
-9,05;-1,993034E-09
-9;-1,974956E-09
-8,95;-1,959233E-09
-8,9;-1,943556E-09
-8,85;-1,933333E-09
-8,8;-1,9193E-09
-8,75;-1,906736E-09
-8,7;-1,901302E-09
-8,65;-1,888989E-09
-8,6;-1,874986E-09
-8,55;-1,863016E-09
-8,5;-1,846069E-09
-8,45;-1,83693E-09
-8,4;-1,822119E-09
-8,35;-1,808553E-09
-8,3;-1,797219E-09
-8,25;-1,783439E-09
-8,2;-1,771188E-09
-8,15;-1,758843E-09
-8,1;-1,743237E-09
-8,05;-1,726953E-09
-8;-1,716172E-09
-7,95;-1,70447E-09
-7,9;-1,694734E-09
-7,85;-1,686002E-09
-7,8;-1,67747E-09
-7,75;-1,663865E-09
-7,7;-1,650634E-09
-7,65;-1,639247E-09
-7,6;-1,628065E-09
-7,55;-1,61584E-09
-7,5;-1,602532E-09
-7,45;-1,587035E-09
-7,4;-1,574629E-09
-7,35;-1,564138E-09
-7,3;-1,552773E-09
-7,25;-1,542525E-09
-7,2;-1,527794E-09
-7,15;-1,514539E-09
-7,1;-1,501629E-09
-7,05;-1,490265E-09
-7;-1,48162E-09
-6,95;-1,469921E-09
-6,9;-1,458044E-09
-6,85;-1,445062E-09
-6,8;-1,4298E-09
-6,75;-1,418993E-09
-6,7;-1,410776E-09
-6,65;-1,398749E-09
-6,6;-1,3862E-09
-6,55;-1,37275E-09
-6,5;-1,358404E-09
-6,45;-1,346627E-09
-6,4;-1,339933E-09
-6,35;-1,32594E-09
-6,3;-1,315938E-09
-6,25;-1,304412E-09
-6,2;-1,289022E-09
-6,15;-1,276806E-09
-6,1;-1,266603E-09
-6,05;-1,256099E-09
-6;-1,243139E-09
-5,95;-1,229332E-09
-5,9;-1,217748E-09
-5,85;-1,204857E-09
-5,8;-1,194951E-09
-5,75;-1,186016E-09
-5,7;-1,174315E-09
-5,65;-1,159569E-09
-5,6;-1,147327E-09
-5,55;-1,136209E-09
-5,5;-1,125525E-09
-5,45;-1,11561E-09
-5,4;-1,105208E-09
-5,35;-1,093122E-09
-5,3;-1,078683E-09
-5,25;-1,067175E-09
-5,2;-1,054982E-09
-5,15;-1,043884E-09
-5,1;-1,032705E-09
-5,05;-1,01897E-09
-5;-1,006527E-09
-4,95;-9,939339E-10
-4,9;-9,820318E-10
-4,85;-9,724739E-10
-4,8;-9,632865E-10
-4,75;-9,493939E-10
-4,7;-9,366111E-10
-4,65;-9,257288E-10
-4,6;-9,140833E-10
-4,55;-9,024562E-10
-4,5;-8,912948E-10
-4,45;-8,796622E-10
-4,4;-8,679322E-10
-4,35;-8,544773E-10
