Tensao [V];Corrente [A]
1,75;4,254574E-10
1,8;4,338884E-10
1,85;4,429655E-10
1,9;4,514512E-10
1,95;4,592984E-10
2;4,674071E-10
2,05;4,762108E-10
2,1;4,851178E-10
2,15;4,933943E-10
2,2;5,009427E-10
2,25;5,093421E-10
2,3;5,176871E-10
2,35;5,254359E-10
2,4;5,333881E-10
2,45;5,416834E-10
2,5;5,503677E-10
2,55;5,586429E-10
2,6;5,664446E-10
2,65;5,751757E-10
2,7;5,83143E-10
2,75;5,909205E-10
2,8;5,990048E-10
2,85;6,078856E-10
2,9;6,166676E-10
2,95;6,245646E-10
3;6,32097E-10
3,05;6,406112E-10
3,1;6,488527E-10
3,15;6,57056E-10
3,2;6,650533E-10
3,25;6,72705E-10
3,3;6,812787E-10
3,35;6,897543E-10
3,4;6,97165E-10
3,45;7,049928E-10
3,5;7,138614E-10
3,55;7,218338E-10
3,6;7,29481E-10
3,65;7,365191E-10
3,7;7,452626E-10
3,75;7,529393E-10
3,8;7,603439E-10
3,85;7,674356E-10
3,9;7,760396E-10
3,95;7,835275E-10
4;7,91654E-10
4,05;7,997401E-10
4,1;8,076644E-10
4,15;8,154078E-10
4,2;8,230603E-10
4,25;8,301837E-10
4,3;8,381744E-10
4,35;8,467368E-10
4,4;8,541137E-10
4,45;8,61468E-10
4,5;8,694131E-10
4,55;8,772991E-10
4,6;8,850711E-10
4,65;8,93159E-10
4,7;9,005542E-10
4,75;9,088666E-10
4,8;9,163754E-10
4,85;9,242407E-10
4,9;9,321046E-10
4,95;9,401013E-10
5;9,484802E-10
5,05;9,558324E-10
5,1;9,638507E-10
5,15;9,717201E-10
5,2;9,802339E-10
5,25;9,872E-10
5,3;9,946922E-10
5,35;1,002786E-09
5,4;1,010531E-09
5,45;1,019064E-09
5,5;1,027633E-09
5,55;1,035655E-09
5,6;1,043262E-09
5,65;1,050717E-09
5,7;1,058924E-09
5,75;1,066914E-09
5,8;1,075286E-09
5,85;1,08291E-09
5,9;1,090063E-09
5,95;1,098043E-09
6;1,10694E-09
6,05;1,113878E-09
6,1;1,12138E-09
6,15;1,129411E-09
6,2;1,137832E-09
6,25;1,146562E-09
6,3;1,153958E-09
6,35;1,162504E-09
6,4;1,171075E-09
6,45;1,17905E-09
6,5;1,186527E-09
6,55;1,194289E-09
6,6;1,203268E-09
6,65;1,211131E-09
6,7;1,219159E-09
6,75;1,227547E-09
6,8;1,235724E-09
6,85;1,244078E-09
6,9;1,251516E-09
6,95;1,259614E-09
7;1,26825E-09
7,05;1,277029E-09
7,1;1,284825E-09
7,15;1,292718E-09
7,2;1,300972E-09
7,25;1,309676E-09
7,3;1,31778E-09
7,35;1,32618E-09
7,4;1,334924E-09
7,45;1,343722E-09
7,5;1,351958E-09
7,55;1,359412E-09
7,6;1,36817E-09
7,65;1,377052E-09
7,7;1,385224E-09
7,75;1,393912E-09
7,8;1,402563E-09
7,85;1,411238E-09
7,9;1,419838E-09
7,95;1,428322E-09
8;1,436783E-09
8,05;1,445305E-09
8,1;1,453059E-09
8,15;1,462065E-09
8,2;1,470631E-09
8,25;1,478874E-09
8,3;1,487515E-09
8,35;1,495666E-09
8,4;1,504453E-09
8,45;1,51232E-09
8,5;1,521049E-09
8,55;1,529293E-09
8,6;1,537524E-09
8,65;1,547329E-09
8,7;1,555546E-09
