Tensao [V];Corrente [A]
-10;-1,383823E-09
-9,95;-1,372998E-09
-9,9;-1,363714E-09
-9,85;-1,354896E-09
-9,8;-1,346108E-09
-9,75;-1,33876E-09
-9,7;-1,330315E-09
-9,65;-1,322189E-09
-9,6;-1,314117E-09
-9,55;-1,305962E-09
-9,5;-1,297355E-09
-9,45;-1,289749E-09
-9,4;-1,28112E-09
-9,35;-1,273924E-09
-9,3;-1,266136E-09
-9,25;-1,258154E-09
-9,2;-1,250222E-09
-9,15;-1,242058E-09
-9,1;-1,233769E-09
-9,05;-1,22535E-09
-9;-1,21763E-09
-8,95;-1,210415E-09
-8,9;-1,202102E-09
-8,85;-1,194103E-09
-8,8;-1,185984E-09
-8,75;-1,178351E-09
-8,7;-1,169949E-09
-8,65;-1,161768E-09
-8,6;-1,154324E-09
-8,55;-1,147045E-09
-8,5;-1,139186E-09
-8,45;-1,13164E-09
-8,4;-1,123729E-09
-8,35;-1,115616E-09
-8,3;-1,107651E-09
-8,25;-1,100154E-09
-8,2;-1,092213E-09
-8,15;-1,085017E-09
-8,1;-1,077337E-09
-8,05;-1,069647E-09
-8;-1,061456E-09
-7,95;-1,054257E-09
-7,9;-1,046004E-09
-7,85;-1,038765E-09
-7,8;-1,030343E-09
-7,75;-1,023173E-09
-7,7;-1,015056E-09
-7,65;-1,007056E-09
-7,6;-9,99144E-10
-7,55;-9,953003E-10
-7,5;-9,932428E-10
-7,45;-9,854805E-10
-7,4;-9,729243E-10
-7,35;-9,628226E-10
-7,3;-9,542064E-10
-7,25;-9,453136E-10
-7,2;-9,379356E-10
-7,15;-9,308979E-10
-7,1;-9,23662E-10
-7,05;-9,144271E-10
-7;-9,069982E-10
-6,95;-8,998186E-10
-6,9;-8,919699E-10
-6,85;-8,841781E-10
-6,8;-8,770216E-10
-6,75;-8,688362E-10
-6,7;-8,613878E-10
-6,65;-8,537576E-10
-6,6;-8,461284E-10
-6,55;-8,389789E-10
-6,5;-8,308743E-10
-6,45;-8,257267E-10
-6,4;-8,194056E-10
-6,35;-8,122387E-10
-6,3;-8,050156E-10
-6,25;-7,969292E-10
-6,2;-7,881085E-10
-6,15;-7,789013E-10
-6,1;-7,69712E-10
-6,05;-7,613949E-10
-6;-7,538671E-10
-5,95;-7,468233E-10
-5,9;-7,393079E-10
-5,85;-7,31566E-10
-5,8;-7,234453E-10
-5,75;-7,160444E-10
-5,7;-7,088685E-10
-5,65;-7,017051E-10
-5,6;-6,941073E-10
-5,55;-6,871967E-10
-5,5;-6,797853E-10
-5,45;-6,717745E-10
-5,4;-6,636279E-10
-5,35;-6,569152E-10
-5,3;-6,494683E-10
-5,25;-6,415575E-10
-5,2;-6,337005E-10
-5,15;-6,265001E-10
-5,1;-6,189978E-10
-5,05;-6,11048E-10
-5;-6,032596E-10
-4,95;-5,964135E-10
-4,9;-5,894642E-10
-4,85;-5,823346E-10
-4,8;-5,747337E-10
-4,75;-5,680228E-10
-4,7;-5,60199E-10
-4,65;-5,52532E-10
-4,6;-5,448132E-10
-4,55;-5,378221E-10
-4,5;-5,295663E-10
-4,45;-5,230394E-10
-4,4;-5,157147E-10
-4,35;-5,079858E-10
-4,3;-5,009615E-10
-4,25;-4,93565E-10
-4,2;-4,85725E-10
-4,15;-4,787401E-10
-4,1;-4,714539E-10
-4,05;-4,643687E-10
-4;-4,560518E-10
-3,95;-4,488903E-10
-3,9;-4,42294E-10
-3,85;-4,34472E-10
-3,8;-4,264505E-10
-3,75;-4,190811E-10
-3,7;-4,121446E-10
-3,65;-4,04904E-10
-3,6;-3,973927E-10
-3,55;-3,900089E-10
-3,5;-3,819723E-10
-3,45;-3,757891E-10
-3,4;-3,684125E-10
-3,35;-3,6018E-10
-3,3;-3,528504E-10
-3,25;-3,459012E-10
-3,2;-3,382789E-10
-3,15;-3,304115E-10
-3,1;-3,244486E-10
-3,05;-3,173055E-10
-3;-3,090525E-10
-2,95;-3,012102E-10
-2,9;-2,945517E-10
-2,85;-2,881291E-10
-2,8;-2,794279E-10
-2,75;-2,712506E-10
-2,7;-2,655806E-10
-2,65;-2,581522E-10
-2,6;-2,503651E-10
-2,55;-2,422137E-10
-2,5;-2,351857E-10
-2,45;-2,281267E-10
-2,4;-2,20069E-10
-2,35;-2,124998E-10
-2,3;-2,062503E-10
-2,25;-1,992036E-10
-2,2;-1,911572E-10
-2,15;-1,829862E-10
-2,1;-1,760743E-10
-2,05;-1,695638E-10
-2;-1,615841E-10
-1,95;-1,534289E-10
-1,9;-1,457113E-10
-1,85;-1,38462E-10
-1,8;-1,304366E-10
-1,75;-1,224559E-10
-1,7;-1,152102E-10
-1,65;-1,090323E-10
-1,6;-1,017114E-10
-1,55;-9,282097E-11
-1,5;-8,497966E-11
-1,45;-7,857192E-11
-1,4;-7,125593E-11
-1,35;-6,248905E-11
-1,3;-5,419179E-11
-1,25;-4,709821E-11
-1,2;-3,916802E-11
-1,15;-3,019842E-11
-1,1;-2,215945E-11
-1,05;-1,522776E-11
-1;-6,999702E-12
-0,95;2,508649E-12
-0,9;1,237289E-11
-0,85;2,226927E-11
-0,8;2,951483E-11
-0,75;3,777001E-11
-0,7;4,624892E-11
-0,65;5,277402E-11
-0,6;6,115654E-11
-0,55;7,099606E-11
-0,5;7,927971E-11
-0,45;8,831966E-11
-0,4;9,694064E-11
-0,35;1,044717E-10
-0,3;1,139059E-10
-0,25;1,227532E-10
-0,2;1,334354E-10
-0,15;1,441128E-10
-0,1;1,544342E-10
-0,05;1,647077E-10
0;1,757817E-10
0,05;1,834649E-10
0,1;1,918325E-10
0,15;2,017437E-10
0,2;2,112459E-10
0,25;2,204922E-10
0,3;2,295594E-10
0,35;2,394125E-10
0,4;2,490122E-10
0,45;2,586626E-10
0,5;2,686169E-10
0,55;2,785542E-10
0,6;2,89344E-10
0,65;3,002699E-10
0,7;3,110646E-10
0,75;3,226383E-10
0,8;3,322788E-10
0,85;3,431293E-10
0,9;3,532319E-10
0,95;3,643343E-10
1;3,755826E-10
1,05;3,855011E-10
1,1;3,95812E-10
1,15;4,066471E-10
1,2;4,176052E-10
1,25;4,270749E-10
1,3;4,370503E-10
1,35;4,463254E-10
1,4;4,56349E-10
1,45;4,658302E-10
1,5;4,75252E-10
1,55;4,856022E-10
1,6;4,956406E-10
1,65;5,045209E-10
1,7;5,129249E-10
1,75;5,226513E-10
1,8;5,318618E-10
1,85;5,402468E-10
1,9;5,495566E-10
1,95;5,587951E-10
2;5,674389E-10
2,05;5,758151E-10
2,1;5,85123E-10
2,15;5,935266E-10
2,2;6,022041E-10
2,25;6,096292E-10
2,3;6,149283E-10
2,35;6,268316E-10
2,4;6,364203E-10
2,45;6,449908E-10
2,5;6,511056E-10
2,55;6,515388E-10
2,6;6,609725E-10
2,65;6,691375E-10
2,7;6,770178E-10
2,75;6,857097E-10
2,8;6,944506E-10
2,85;7,02064E-10
2,9;7,107224E-10
2,95;7,187856E-10
3;7,273862E-10
3,05;7,349567E-10
3,1;7,422677E-10
3,15;7,505923E-10
3,2;7,587769E-10
3,25;7,668935E-10
3,3;7,754761E-10
3,35;7,825192E-10
3,4;7,90275E-10
3,45;7,981237E-10
3,5;8,056613E-10
3,55;8,136581E-10
3,6;8,199657E-10
3,65;8,279701E-10
3,7;8,359262E-10
3,75;8,428709E-10
3,8;8,505556E-10
3,85;8,587618E-10
3,9;8,657475E-10
3,95;8,734871E-10
4;8,820947E-10
4,05;8,897051E-10
4,1;8,963718E-10
4,15;9,037006E-10
4,2;9,121153E-10
4,25;9,198933E-10
4,3;9,276277E-10
4,35;9,340964E-10
4,4;9,406907E-10
4,45;9,486215E-10
4,5;9,56083E-10
4,55;9,63353E-10
4,6;9,704367E-10
4,65;9,773731E-10
4,7;9,849513E-10
4,75;9,923882E-10
4,8;9,997138E-10
4,85;1,006673E-09
4,9;1,013496E-09
4,95;1,0207E-09
5;1,028283E-09
5,05;1,034919E-09
5,1;1,04234E-09
5,15;1,0489E-09
5,2;1,056418E-09
5,25;1,063408E-09
5,3;1,071018E-09
5,35;1,077745E-09
5,4;1,084287E-09
5,45;1,091435E-09
5,5;1,098793E-09
5,55;1,106201E-09
5,6;1,113165E-09
5,65;1,119868E-09
5,7;1,127126E-09
5,75;1,13513E-09
5,8;1,141738E-09
5,85;1,148048E-09
5,9;1,155282E-09
5,95;1,161994E-09
6;1,169508E-09
6,05;1,175799E-09
6,1;1,182354E-09
6,15;1,191549E-09
6,2;1,198866E-09
6,25;1,206195E-09
6,3;1,212881E-09
6,35;1,220632E-09
6,4;1,227664E-09
6,45;1,23473E-09
6,5;1,241416E-09
6,55;1,248482E-09
6,6;1,255988E-09
6,65;1,263294E-09
6,7;1,270108E-09
6,75;1,277296E-09
6,8;1,284883E-09
6,85;1,290898E-09
6,9;1,297637E-09
6,95;1,304505E-09
7;1,311365E-09
7,05;1,318669E-09
7,1;1,325836E-09
7,15;1,333097E-09
7,2;1,339437E-09
7,25;1,34551E-09
7,3;1,352012E-09
7,35;1,358778E-09
7,4;1,365998E-09
7,45;1,372651E-09
7,5;1,379297E-09
7,55;1,386778E-09
7,6;1,394243E-09
7,65;1,401179E-09
7,7;1,40783E-09
7,75;1,415594E-09
7,8;1,422641E-09
7,85;1,429827E-09
7,9;1,437824E-09
7,95;1,444094E-09
8;1,451239E-09
8,05;1,457705E-09
8,1;1,46447E-09
8,15;1,471988E-09
8,2;1,478332E-09
8,25;1,485481E-09
8,3;1,492654E-09
8,35;1,499613E-09
8,4;1,507379E-09
8,45;1,514144E-09
8,5;1,520553E-09
8,55;1,527573E-09
8,6;1,534792E-09
8,65;1,541724E-09
8,7;1,548824E-09
8,75;1,555122E-09
8,8;1,561474E-09
8,85;1,56829E-09
8,9;1,574725E-09
8,95;1,582556E-09
9;1,590078E-09
9,05;1,596139E-09
9,1;1,602188E-09
9,15;1,608577E-09
9,2;1,61691E-09
9,25;1,623402E-09
9,3;1,629879E-09
9,35;1,63635E-09
9,4;1,642743E-09
9,45;1,649852E-09
9,5;1,656155E-09
9,55;1,662299E-09
9,6;1,669391E-09
9,65;1,67591E-09
9,7;1,682599E-09
9,75;1,689176E-09
9,8;1,697061E-09
9,85;1,70376E-09
9,9;1,7096E-09
9,95;1,716242E-09
10;1,722293E-09
