Tensao [V];Corrente [A]
1,8;8,250626E-09
1,85;8,382329E-09
1,9;8,506332E-09
1,95;8,615714E-09
2;8,735102E-09
2,05;8,857249E-09
2,1;8,964897E-09
2,15;9,069958E-09
2,2;9,176955E-09
2,25;9,290764E-09
2,3;9,397127E-09
2,35;9,496709E-09
2,4;9,607777E-09
2,45;9,710234E-09
2,5;9,817652E-09
2,55;9,919014E-09
2,6;1,001E-08
2,65;1,010245E-08
2,7;1,017896E-08
2,75;1,026537E-08
2,8;1,035322E-08
2,85;1,043952E-08
2,9;1,055024E-08
2,95;1,064098E-08
3;1,073493E-08
3,05;1,08285E-08
3,1;1,092324E-08
3,15;1,10133E-08
3,2;1,110502E-08
3,25;1,118378E-08
3,3;1,128644E-08
3,35;1,136745E-08
3,4;1,146437E-08
3,45;1,1543E-08
3,5;1,162051E-08
3,55;1,169967E-08
3,6;1,177786E-08
3,65;1,187746E-08
3,7;1,197359E-08
3,75;1,203987E-08
3,8;1,212522E-08
3,85;1,220773E-08
3,9;1,228323E-08
3,95;1,23574E-08
4;1,242784E-08
4,05;1,252E-08
4,1;1,260936E-08
4,15;1,268743E-08
4,2;1,278008E-08
4,25;1,284E-08
4,3;1,29072E-08
4,35;1,296595E-08
4,4;1,302474E-08
4,45;1,307593E-08
4,5;1,314465E-08
4,55;1,320998E-08
4,6;1,328083E-08
4,65;1,335219E-08
4,7;1,343621E-08
4,75;1,349793E-08
4,8;1,357887E-08
4,85;1,363039E-08
4,9;1,370934E-08
4,95;1,375763E-08
5;1,382391E-08
5,05;1,389496E-08
5,1;1,393352E-08
5,15;1,399456E-08
5,2;1,405808E-08
5,25;1,412152E-08
5,3;1,419193E-08
5,35;1,424817E-08
5,4;1,430409E-08
5,45;1,438162E-08
5,5;1,444094E-08
5,55;1,449713E-08
5,6;1,454227E-08
5,65;1,433469E-08
5,7;1,425086E-08
5,75;1,431343E-08
5,8;1,454299E-08
5,85;1,480247E-08
5,9;1,488692E-08
5,95;1,491773E-08
6;1,497312E-08
6,05;1,503188E-08
6,1;1,509058E-08
6,15;1,512932E-08
6,2;1,52019E-08
6,25;1,527031E-08
6,3;1,532188E-08
6,35;1,536598E-08
6,4;1,541678E-08
6,45;1,546285E-08
6,5;1,552778E-08
6,55;1,557494E-08
6,6;1,562065E-08
6,65;1,568251E-08
6,7;1,574389E-08
6,75;1,58087E-08
6,8;1,585757E-08
6,85;1,587903E-08
6,9;1,591373E-08
6,95;1,596654E-08
7;1,601591E-08
7,05;1,606671E-08
7,1;1,610912E-08
7,15;1,617714E-08
7,2;1,621026E-08
7,25;1,624435E-08
7,3;1,629228E-08
7,35;1,634098E-08
7,4;1,637415E-08
7,45;1,641262E-08
7,5;1,645361E-08
7,55;1,650648E-08
7,6;1,659071E-08
7,65;1,663229E-08
7,7;1,668601E-08
7,75;1,66996E-08
7,8;1,677404E-08
7,85;1,681089E-08
7,9;1,685063E-08
7,95;1,689171E-08
8;1,692164E-08
8,05;1,695991E-08
8,1;1,701399E-08
8,15;1,704745E-08
8,2;1,710477E-08
8,25;1,713807E-08
8,3;1,716242E-08
8,35;1,719045E-08
8,4;1,723532E-08
8,45;1,728011E-08
8,5;1,732882E-08
8,55;1,738456E-08
8,6;1,741737E-08
8,65;1,743287E-08
8,7;1,744341E-08
8,75;1,747402E-08
8,8;1,750137E-08
8,85;1,753547E-08
8,9;1,75772E-08
8,95;1,761773E-08
9;1,766435E-08
9,05;1,770831E-08
9,1;1,774175E-08
9,15;1,776511E-08
9,2;1,778338E-08
9,25;1,781265E-08
9,3;1,78571E-08
9,35;1,790138E-08
9,4;1,793057E-08
9,45;1,797215E-08
9,5;1,804686E-08
9,55;1,807911E-08
9,6;1,81047E-08
9,65;1,812747E-08
9,7;1,81523E-08
9,75;1,818177E-08
9,8;1,820679E-08
9,85;1,823323E-08
9,9;1,827735E-08
9,95;1,830062E-08
10;1,834836E-08
