Tensao [V];Corrente [A]
-10;-2,002278E-09
-9,95;-1,987672E-09
-9,9;-1,975235E-09
-9,85;-1,96336E-09
-9,8;-1,950747E-09
-9,75;-1,937771E-09
-9,7;-1,923317E-09
-9,65;-1,910407E-09
-9,6;-1,90034E-09
-9,55;-1,887482E-09
-9,5;-1,874312E-09
-9,45;-1,86319E-09
-9,4;-1,853212E-09
-9,35;-1,842874E-09
-9,3;-1,831193E-09
-9,25;-1,820168E-09
-9,2;-1,80952E-09
-9,15;-1,796548E-09
-9,1;-1,785107E-09
-9,05;-1,773508E-09
-9;-1,762401E-09
-8,95;-1,749794E-09
-8,9;-1,738917E-09
-8,85;-1,727809E-09
-8,8;-1,716336E-09
-8,75;-1,704793E-09
-8,7;-1,6935E-09
-8,65;-1,682497E-09
-8,6;-1,670353E-09
-8,55;-1,657928E-09
-8,5;-1,645889E-09
-8,45;-1,636515E-09
-8,4;-1,626859E-09
-8,35;-1,615446E-09
-8,3;-1,602214E-09
-8,25;-1,588871E-09
-8,2;-1,575633E-09
-8,15;-1,563279E-09
-8,1;-1,553825E-09
-8,05;-1,545989E-09
-8;-1,534836E-09
-7,95;-1,523819E-09
-7,9;-1,512755E-09
-7,85;-1,502211E-09
-7,8;-1,492159E-09
-7,75;-1,481554E-09
-7,7;-1,4706E-09
-7,65;-1,458436E-09
-7,6;-1,447256E-09
-7,55;-1,436942E-09
-7,5;-1,426193E-09
-7,45;-1,415842E-09
-7,4;-1,405855E-09
-7,35;-1,398412E-09
-7,3;-1,387121E-09
-7,25;-1,374773E-09
-7,2;-1,363219E-09
-7,15;-1,350101E-09
-7,1;-1,33632E-09
-7,05;-1,325496E-09
-7;-1,313915E-09
-6,95;-1,303835E-09
-6,9;-1,293386E-09
-6,85;-1,282512E-09
-6,8;-1,269818E-09
-6,75;-1,258171E-09
-6,7;-1,246981E-09
-6,65;-1,237114E-09
-6,6;-1,227273E-09
-6,55;-1,217064E-09
-6,5;-1,206546E-09
-6,45;-1,194299E-09
-6,4;-1,183812E-09
-6,35;-1,173095E-09
-6,3;-1,161015E-09
-6,25;-1,149693E-09
-6,2;-1,138645E-09
-6,15;-1,127135E-09
-6,1;-1,116375E-09
-6,05;-1,105128E-09
-6;-1,094416E-09
-5,95;-1,083501E-09
-5,9;-1,072265E-09
-5,85;-1,060344E-09
-5,8;-1,048766E-09
-5,75;-1,03779E-09
-5,7;-1,026931E-09
-5,65;-1,016388E-09
-5,6;-1,005344E-09
-5,55;-9,939709E-10
-5,5;-9,814136E-10
-5,45;-9,709469E-10
-5,4;-9,643276E-10
-5,35;-9,511879E-10
-5,3;-9,399571E-10
-5,25;-9,282656E-10
-5,2;-9,161742E-10
-5,15;-9,050341E-10
-5,1;-8,946394E-10
-5,05;-8,835576E-10
-5;-8,71138E-10
-4,95;-8,603933E-10
-4,9;-8,480435E-10
-4,85;-8,370974E-10
-4,8;-8,27127E-10
-4,75;-8,172189E-10
-4,7;-8,065815E-10
-4,65;-7,954874E-10
-4,6;-7,852271E-10
-4,55;-7,739929E-10
-4,5;-7,618821E-10
-4,45;-7,502857E-10
-4,4;-7,388795E-10
-4,35;-7,275341E-10
-4,3;-7,162979E-10
-4,25;-7,055082E-10
-4,2;-6,965132E-10
-4,15;-6,845233E-10
-4,1;-6,731597E-10
-4,05;-6,608148E-10
-4;-6,489909E-10
-3,95;-6,374219E-10
-3,9;-6,266418E-10
-3,85;-6,163604E-10
-3,8;-6,044232E-10
-3,75;-5,924545E-10
-3,7;-5,809676E-10
-3,65;-5,694027E-10
-3,6;-5,58021E-10
-3,55;-5,478904E-10
-3,5;-5,373029E-10
-3,45;-5,244297E-10
-3,4;-5,116941E-10
-3,35;-5,00805E-10
-3,3;-4,904904E-10
-3,25;-4,801017E-10
-3,2;-4,691568E-10
-3,15;-4,571871E-10
-3,1;-4,445233E-10
-3,05;-4,324276E-10
-3;-4,224172E-10
-2,95;-4,105876E-10
-2,9;-3,99382E-10
-2,85;-3,864338E-10
-2,8;-3,745027E-10
-2,75;-3,618757E-10
-2,7;-3,502313E-10
-2,65;-3,394888E-10
-2,6;-3,281216E-10
-2,55;-3,153909E-10
-2,5;-3,024376E-10
-2,45;-2,920255E-10
-2,4;-2,82567E-10
-2,35;-2,724394E-10
-2,3;-2,608643E-10
-2,25;-2,491913E-10
-2,2;-2,354645E-10
-2,15;-2,236545E-10
-2,1;-2,141284E-10
-2,05;-2,061026E-10
-2;-1,941468E-10
-1,95;-1,814557E-10
-1,9;-1,677708E-10
-1,85;-1,551279E-10
-1,8;-1,452149E-10
-1,75;-1,354367E-10
-1,7;-1,240631E-10
-1,65;-1,108887E-10
-1,6;-9,791695E-11
-1,55;-8,53283E-11
-1,5;-7,119989E-11
-1,45;-5,967413E-11
-1,4;-4,606594E-11
-1,35;-3,109955E-11
-1,3;-1,432874E-11
-1,25;2,928546E-13
-1,2;1,734782E-11
-1,15;3,168512E-11
-1,1;5,2748E-11
-1,05;7,404326E-11
-1;9,733193E-11
-0,95;1,188495E-10
-0,9;1,400979E-10
-0,85;1,63452E-10
-0,8;1,883263E-10
-0,75;2,170231E-10
-0,7;2,478036E-10
-0,65;2,787721E-10
-0,6;3,110553E-10
-0,55;3,441396E-10
-0,5;3,793738E-10
-0,45;4,21475E-10
-0,4;4,650669E-10
-0,35;5,107327E-10
-0,3;5,588074E-10
-0,25;6,093843E-10
-0,2;6,625706E-10
-0,15;7,218292E-10
-0,1;7,862846E-10
-0,05;8,504474E-10
0;9,314853E-10
0,05;9,887775E-10
0,1;1,057123E-09
0,15;1,13281E-09
0,2;1,210113E-09
0,25;1,290114E-09
0,3;1,36925E-09
0,35;1,453061E-09
0,4;1,53059E-09
0,45;1,6106E-09
0,5;1,690518E-09
0,55;1,775784E-09
0,6;1,860671E-09
0,65;1,943422E-09
0,7;2,02519E-09
0,75;2,07249E-09
0,8;2,162842E-09
0,85;2,247304E-09
0,9;2,331352E-09
0,95;2,413529E-09
1;2,491758E-09
1,05;2,571318E-09
1,1;2,648296E-09
1,15;2,722372E-09
1,2;2,794818E-09
1,25;2,862982E-09
1,3;2,932961E-09
1,35;3,002726E-09
1,4;3,069896E-09
1,45;3,135256E-09
1,5;3,198146E-09
1,55;3,258999E-09
1,6;3,311832E-09
1,65;3,371151E-09
1,7;3,435314E-09
1,75;3,497758E-09
1,8;3,553129E-09
1,85;3,605662E-09
1,9;3,664515E-09
1,95;3,713545E-09
2;3,763046E-09
2,05;3,814908E-09
2,1;3,866445E-09
2,15;3,91978E-09
2,2;3,977126E-09
2,25;4,02676E-09
2,3;4,073097E-09
2,35;4,119223E-09
2,4;4,167843E-09
2,45;4,240623E-09
2,5;4,290678E-09
2,55;4,343124E-09
2,6;4,382135E-09
2,65;4,421937E-09
2,7;4,456796E-09
2,75;4,496696E-09
2,8;4,533504E-09
2,85;4,583391E-09
2,9;4,631367E-09
2,95;4,671389E-09
3;4,71428E-09
3,05;4,758705E-09
3,1;4,799782E-09
3,15;4,839483E-09
3,2;4,876926E-09
3,25;4,917412E-09
3,3;4,966003E-09
3,35;4,997952E-09
3,4;5,019911E-09
3,45;5,050945E-09
3,5;5,089897E-09
3,55;5,127067E-09
3,6;5,171426E-09
3,65;5,226628E-09
3,7;5,263874E-09
3,75;5,29364E-09
3,8;5,341692E-09
3,85;5,38766E-09
3,9;5,421037E-09
3,95;5,443631E-09
4;5,472402E-09
4,05;5,49593E-09
4,1;5,535022E-09
4,15;5,559273E-09
4,2;5,600903E-09
4,25;5,636517E-09
4,3;5,675705E-09
4,35;5,712901E-09
4,4;5,753769E-09
4,45;5,785592E-09
4,5;5,818436E-09
4,55;5,845943E-09
4,6;5,879067E-09
4,65;5,907816E-09
4,7;5,94266E-09
4,75;5,960993E-09
4,8;5,992762E-09
4,85;6,022397E-09
4,9;6,050363E-09
4,95;6,092022E-09
5;6,118093E-09
5,05;6,149606E-09
5,1;6,180274E-09
5,15;6,219181E-09
5,2;6,252126E-09
5,25;6,279151E-09
5,3;6,312439E-09
5,35;6,346523E-09
5,4;6,372302E-09
5,45;6,399781E-09
5,5;6,426184E-09
5,55;6,456428E-09
5,6;6,485595E-09
5,65;6,518015E-09
5,7;6,547588E-09
5,75;6,57556E-09
5,8;6,604852E-09
5,85;6,630494E-09
5,9;6,652237E-09
5,95;6,689902E-09
6;6,724951E-09
6,05;6,745844E-09
6,1;6,770541E-09
6,15;6,812255E-09
6,2;6,822973E-09
6,25;6,847767E-09
6,3;6,873052E-09
6,35;6,890345E-09
6,4;6,931109E-09
6,45;6,960339E-09
6,5;6,982216E-09
6,55;7,001455E-09
6,6;7,030168E-09
6,65;7,047829E-09
6,7;7,067648E-09
6,75;7,09708E-09
6,8;7,115364E-09
6,85;7,139114E-09
6,9;7,161743E-09
6,95;7,188576E-09
7;7,213402E-09
7,05;7,237695E-09
7,1;7,258027E-09
7,15;7,288429E-09
7,2;7,319326E-09
7,25;7,360565E-09
7,3;7,370963E-09
7,35;7,389931E-09
7,4;7,415444E-09
7,45;7,436201E-09
7,5;7,45017E-09
7,55;7,466739E-09
7,6;7,493425E-09
7,65;7,535072E-09
7,7;7,553904E-09
7,75;7,587185E-09
7,8;7,622603E-09
7,85;7,648977E-09
7,9;7,669849E-09
