Tensao [V];Corrente [A]
-5,65;-9,295815E-10
-5,6;-9,169379E-10
-5,55;-9,058674E-10
-5,5;-8,947219E-10
-5,45;-8,854713E-10
-5,4;-8,764388E-10
-5,35;-8,65862E-10
-5,3;-8,562771E-10
-5,25;-8,463558E-10
-5,2;-8,377619E-10
-5,15;-8,264076E-10
-5,1;-8,154731E-10
-5,05;-8,054996E-10
-5;-7,956715E-10
-4,95;-7,854993E-10
-4,9;-7,754465E-10
-4,85;-7,646722E-10
-4,8;-7,528699E-10
-4,75;-7,407366E-10
-4,7;-7,306129E-10
-4,65;-7,22256E-10
-4,6;-7,131444E-10
-4,55;-7,016846E-10
-4,5;-6,886712E-10
-4,45;-6,796605E-10
-4,4;-6,706451E-10
-4,35;-6,615086E-10
-4,3;-6,509816E-10
-4,25;-6,404758E-10
-4,2;-6,301009E-10
-4,15;-6,206748E-10
-4,1;-6,106082E-10
-4,05;-6,01644E-10
-4;-5,917125E-10
-3,95;-5,7858E-10
-3,9;-5,679836E-10
-3,85;-5,568367E-10
-3,8;-5,468384E-10
-3,75;-5,374479E-10
-3,7;-5,273103E-10
-3,65;-5,165794E-10
-3,6;-5,053556E-10
-3,55;-4,955594E-10
-3,5;-4,869527E-10
-3,45;-4,784707E-10
-3,4;-4,686695E-10
-3,35;-4,56137E-10
-3,3;-4,436562E-10
-3,25;-4,333923E-10
-3,2;-4,254829E-10
-3,15;-4,158976E-10
-3,1;-4,03699E-10
-3,05;-3,918952E-10
-3;-3,815382E-10
-2,95;-3,697877E-10
-2,9;-3,617263E-10
-2,85;-3,513786E-10
-2,8;-3,400903E-10
-2,75;-3,279013E-10
-2,7;-3,168108E-10
-2,65;-3,07049E-10
-2,6;-2,986048E-10
-2,55;-2,887983E-10
-2,5;-2,760109E-10
-2,45;-2,643918E-10
-2,4;-2,534311E-10
-2,35;-2,429375E-10
-2,3;-2,346005E-10
-2,25;-2,240872E-10
-2,2;-2,120837E-10
-2,15;-2,01082E-10
-2,1;-1,89894E-10
-2,05;-1,799283E-10
-2;-1,706039E-10
-1,95;-1,604985E-10
-1,9;-1,483069E-10
-1,85;-1,371187E-10
-1,8;-1,259691E-10
-1,75;-1,161825E-10
-1,7;-1,061944E-10
-1,65;-9,585671E-11
-1,6;-8,293474E-11
-1,55;-7,062701E-11
-1,5;-5,930919E-11
-1,45;-5,01924E-11
-1,4;-4,082965E-11
-1,35;-2,911516E-11
-1,3;-1,57125E-11
-1,25;-2,142988E-12
-1,2;1,052802E-11
-1,15;2,210283E-11
-1,1;3,758539E-11
-1,05;5,307651E-11
-1;7,444537E-11
-0,95;9,587959E-11
-0,9;1,2006E-10
-0,85;1,443527E-10
-0,8;1,729412E-10
-0,75;2,050544E-10
-0,7;2,422185E-10
-0,65;2,812251E-10
-0,6;3,253838E-10
-0,55;3,713667E-10
-0,5;4,24567E-10
-0,45;4,828254E-10
-0,4;5,498014E-10
-0,35;6,186362E-10
-0,3;6,967997E-10
-0,25;7,759565E-10
-0,2;8,634886E-10
-0,15;9,540326E-10
-0,1;1,052347E-09
-0,05;1,156239E-09
0;1,288289E-09
0,05;1,378895E-09
0,1;1,490373E-09
0,15;1,611449E-09
0,2;1,733632E-09
0,25;1,86414E-09
0,3;1,998631E-09
0,35;2,081093E-09
0,4;2,245791E-09
0,45;2,388611E-09
0,5;2,521408E-09
0,55;2,659257E-09
0,6;2,786704E-09
0,65;2,930783E-09
0,7;3,063634E-09
0,75;3,197348E-09
0,8;3,33261E-09
0,85;3,469037E-09
0,9;3,60063E-09
0,95;3,736473E-09
1;3,863238E-09
1,05;3,992453E-09
1,1;4,128386E-09
1,15;4,245448E-09
1,2;4,360812E-09
1,25;4,478991E-09
1,3;4,591097E-09
1,35;4,702785E-09
1,4;4,807512E-09
1,45;4,916493E-09
1,5;5,015929E-09
1,55;5,112922E-09
1,6;5,211108E-09
1,65;5,308518E-09
1,7;5,398966E-09
1,75;5,503332E-09
1,8;5,590163E-09
1,85;5,676446E-09
1,9;5,756784E-09
1,95;5,842661E-09
2;5,921136E-09
2,05;6,013291E-09
2,1;6,092841E-09
2,15;6,163297E-09
2,2;6,236092E-09
2,25;6,321872E-09
2,3;6,393517E-09
2,35;6,468454E-09
2,4;6,550718E-09
2,45;6,620259E-09
2,5;6,68945E-09
2,55;6,747703E-09
2,6;6,823909E-09
2,65;6,890257E-09
2,7;6,962406E-09
2,75;7,029088E-09
2,8;7,088907E-09
2,85;7,152126E-09
2,9;7,209149E-09
2,95;7,27791E-09
3;7,331924E-09
3,05;7,386882E-09
3,1;7,451347E-09
3,15;7,510183E-09
3,2;7,569378E-09
3,25;7,643628E-09
3,3;7,703154E-09
3,35;7,771153E-09
3,4;7,822064E-09
3,45;7,881375E-09
3,5;7,930733E-09
3,55;7,988377E-09
3,6;8,041416E-09
3,65;8,088824E-09
3,7;8,149495E-09
3,75;8,20916E-09
3,8;8,264627E-09
3,85;8,312163E-09
3,9;8,366058E-09
3,95;8,425543E-09
4;8,478943E-09
4,05;8,532094E-09
4,1;8,58686E-09
4,15;8,640249E-09
4,2;8,689033E-09
4,25;8,729554E-09
4,3;8,789221E-09
4,35;8,846444E-09
4,4;8,890233E-09
4,45;8,936562E-09
4,5;8,993304E-09
4,55;9,04285E-09
4,6;9,087813E-09
4,65;9,130908E-09
4,7;9,185637E-09
4,75;9,233298E-09
4,8;9,271075E-09
4,85;9,310959E-09
4,9;9,368128E-09
4,95;9,41746E-09
5;9,487465E-09
5,05;9,527758E-09
5,1;9,577955E-09
5,15;9,617028E-09
5,2;9,666757E-09
5,25;9,714308E-09
5,3;9,753449E-09
5,35;9,79326E-09
5,4;9,822824E-09
5,45;9,870171E-09
5,5;9,908108E-09
5,55;9,940009E-09
5,6;9,973625E-09
5,65;1,000844E-08
5,7;1,005789E-08
5,75;1,009369E-08
5,8;1,013843E-08
5,85;1,01748E-08
5,9;1,022015E-08
5,95;1,024965E-08
6;1,029345E-08
6,05;1,033763E-08
6,1;1,036841E-08
6,15;1,041392E-08
6,2;1,045699E-08
6,25;1,049404E-08
6,3;1,052806E-08
6,35;1,056954E-08
6,4;1,061389E-08
6,45;1,064808E-08
6,5;1,068914E-08
6,55;1,07308E-08
6,6;1,076435E-08
6,65;1,079133E-08
6,7;1,082426E-08
6,75;1,085795E-08
6,8;1,089647E-08
6,85;1,09356E-08
6,9;1,096638E-08
6,95;1,099321E-08
7;1,102948E-08
7,05;1,105959E-08
7,1;1,109919E-08
7,15;1,115051E-08
7,2;1,118031E-08
7,25;1,118673E-08
7,3;1,124073E-08
7,35;1,127525E-08
7,4;1,13042E-08
7,45;1,134487E-08
7,5;1,137666E-08
7,55;1,141383E-08
7,6;1,14474E-08
7,65;1,147631E-08
7,7;1,150827E-08
7,75;1,154324E-08
7,8;1,157528E-08
7,85;1,161035E-08
7,9;1,164027E-08
7,95;1,167374E-08
8;1,170385E-08
8,05;1,173618E-08
8,1;1,176042E-08
8,15;1,178608E-08
8,2;1,181809E-08
8,25;1,184491E-08
8,3;1,187243E-08
8,35;1,190251E-08
8,4;1,191816E-08
8,45;1,193971E-08
8,5;1,196967E-08
8,55;1,199748E-08
8,6;1,201927E-08
8,65;1,204309E-08
8,7;1,208203E-08
8,75;1,211287E-08
8,8;1,212514E-08
8,85;1,21503E-08
8,9;1,214965E-08
8,95;1,218087E-08
9;1,220625E-08
9,05;1,223759E-08
9,1;1,228182E-08
9,15;1,231469E-08
9,2;1,232905E-08
9,25;1,236064E-08
9,3;1,23876E-08
9,35;1,240543E-08
9,4;1,239344E-08
9,45;1,243365E-08
9,5;1,245145E-08
9,55;1,247527E-08
9,6;1,250515E-08
9,65;1,254292E-08
9,7;1,257813E-08
9,75;1,260105E-08
9,8;1,262212E-08
9,85;1,265052E-08
9,9;1,267288E-08
9,95;1,269272E-08
10;1,272092E-08
