Tensao [V];Corrente [A]
1,75;1,246474E-09
1,8;1,268515E-09
1,85;1,289952E-09
1,9;1,311282E-09
1,95;1,332396E-09
2;1,351633E-09
2,05;1,371521E-09
2,1;1,39122E-09
2,15;1,412799E-09
2,2;1,432315E-09
2,25;1,450085E-09
2,3;1,468029E-09
2,35;1,486284E-09
2,4;1,503024E-09
2,45;1,521984E-09
2,5;1,542088E-09
2,55;1,559214E-09
2,6;1,576465E-09
2,65;1,59342E-09
2,7;1,612004E-09
2,75;1,635903E-09
2,8;1,652557E-09
2,85;1,667982E-09
2,9;1,6832E-09
2,95;1,699826E-09
3;1,715332E-09
3,05;1,729085E-09
3,1;1,745935E-09
3,15;1,76327E-09
3,2;1,777073E-09
3,25;1,790216E-09
3,3;1,802728E-09
3,35;1,81783E-09
3,4;1,837244E-09
3,45;1,852343E-09
3,5;1,866224E-09
3,55;1,880437E-09
3,6;1,893035E-09
3,65;1,905416E-09
3,7;1,916822E-09
3,75;1,929196E-09
3,8;1,941221E-09
3,85;1,954775E-09
3,9;1,970623E-09
3,95;1,981119E-09
4;1,993802E-09
4,05;2,009231E-09
4,1;2,025355E-09
4,15;2,037965E-09
4,2;2,052771E-09
4,25;2,065304E-09
4,3;2,078979E-09
4,35;2,091799E-09
4,4;2,020155E-09
4,45;2,108911E-09
4,5;2,132982E-09
4,55;2,145785E-09
4,6;2,157228E-09
4,65;2,170678E-09
4,7;2,180507E-09
4,75;2,198002E-09
4,8;2,211599E-09
4,85;2,224163E-09
4,9;2,235727E-09
4,95;2,248881E-09
5;2,262747E-09
5,05;2,273627E-09
5,1;2,284067E-09
5,15;2,294968E-09
5,2;2,306506E-09
5,25;2,318852E-09
5,3;2,33022E-09
5,35;2,340584E-09
5,4;2,353283E-09
5,45;2,364798E-09
5,5;2,375424E-09
5,55;2,386503E-09
5,6;2,397203E-09
5,65;2,407955E-09
5,7;2,42198E-09
5,75;2,436243E-09
5,8;2,445387E-09
5,85;2,457942E-09
5,9;2,472647E-09
5,95;2,481038E-09
6;2,486916E-09
6,05;2,500289E-09
6,1;2,510613E-09
6,15;2,520289E-09
6,2;2,531406E-09
6,25;2,540196E-09
6,3;2,549855E-09
6,35;2,556864E-09
6,4;2,566958E-09
6,45;2,58126E-09
6,5;2,589378E-09
6,55;2,595113E-09
6,6;2,600853E-09
6,65;2,607206E-09
6,7;2,615883E-09
6,75;2,623525E-09
6,8;2,636741E-09
6,85;2,650312E-09
6,9;2,663303E-09
6,95;2,673523E-09
7;2,679697E-09
7,05;2,689931E-09
7,1;2,696894E-09
7,15;2,703487E-09
7,2;2,7106E-09
7,25;2,717114E-09
7,3;2,72839E-09
7,35;2,744631E-09
7,4;2,754904E-09
7,45;2,765064E-09
7,5;2,772176E-09
7,55;2,783338E-09
7,6;2,791171E-09
7,65;2,802764E-09
7,7;2,812633E-09
7,75;2,821489E-09
7,8;2,834414E-09
7,85;2,84085E-09
7,9;2,845701E-09
7,95;2,856775E-09
8;2,866147E-09
8,05;2,869553E-09
8,1;2,885838E-09
8,15;2,898473E-09
8,2;2,901147E-09
8,25;2,909869E-09
8,3;2,928721E-09
8,35;2,938518E-09
8,4;2,939951E-09
8,45;2,945673E-09
8,5;2,954853E-09
8,55;2,963886E-09
8,6;2,974541E-09
8,65;2,986127E-09
8,7;2,998336E-09
8,75;3,004252E-09
8,8;3,014077E-09
8,85;3,026655E-09
8,9;3,032004E-09
8,95;3,040457E-09
9;3,056916E-09
9,05;3,067619E-09
9,1;3,072961E-09
9,15;3,082771E-09
9,2;3,087981E-09
9,25;3,105668E-09
9,3;3,120091E-09
9,35;3,128589E-09
9,4;3,133892E-09
9,45;3,143078E-09
9,5;3,1481E-09
9,55;3,155348E-09
9,6;3,164591E-09
9,65;3,177457E-09
9,7;3,192109E-09
9,75;3,199299E-09
9,8;3,201891E-09
9,85;3,207798E-09
9,9;3,217879E-09
9,95;3,220298E-09
10;3,228486E-09
