Tensao [V];Corrente [A]
0,4;1,150886E-08
0,45;1,238842E-08
0,5;1,323879E-08
0,55;1,411076E-08
0,6;1,502149E-08
0,65;1,585861E-08
0,7;1,672425E-08
0,75;1,758808E-08
0,8;1,843978E-08
0,85;1,923977E-08
0,9;2,00427E-08
0,95;2,086017E-08
1;2,204238E-08
1,05;2,275558E-08
1,1;2,352807E-08
1,15;2,428397E-08
1,2;2,496705E-08
1,25;2,564572E-08
1,3;2,620046E-08
1,35;2,676878E-08
1,4;2,731639E-08
1,45;2,787589E-08
1,5;2,843881E-08
1,55;2,894583E-08
1,6;2,943542E-08
1,65;2,984464E-08
1,7;3,017313E-08
1,75;3,065854E-08
1,8;3,115566E-08
1,85;3,15718E-08
1,9;3,196594E-08
1,95;3,231587E-08
2;3,281917E-08
2,05;3,320378E-08
2,1;3,366787E-08
2,15;3,403049E-08
2,2;3,441988E-08
2,25;3,476844E-08
2,3;3,501934E-08
2,35;3,544147E-08
2,4;3,57776E-08
2,45;3,619425E-08
2,5;3,643217E-08
2,55;3,67908E-08
2,6;3,721244E-08
2,65;3,757408E-08
2,7;3,793597E-08
2,75;3,829193E-08
2,8;3,86287E-08
2,85;3,899043E-08
2,9;3,917614E-08
2,95;3,946697E-08
3;3,969701E-08
3,05;4,002974E-08
3,1;4,023822E-08
3,15;4,046524E-08
3,2;4,076657E-08
3,25;4,104004E-08
3,3;4,13325E-08
3,35;4,167829E-08
3,4;4,189265E-08
3,45;4,214115E-08
3,5;4,226092E-08
3,55;4,252198E-08
3,6;4,26773E-08
3,65;4,296272E-08
3,7;4,323694E-08
3,75;4,351581E-08
3,8;4,380063E-08
3,85;4,408351E-08
3,9;4,431154E-08
3,95;4,471198E-08
4;4,490045E-08
4,05;4,511102E-08
4,1;4,526612E-08
4,15;4,537093E-08
4,2;4,556445E-08
4,25;4,578973E-08
4,3;4,607336E-08
4,35;4,629771E-08
4,4;4,655149E-08
4,45;4,68677E-08
4,5;4,715008E-08
4,55;4,745495E-08
4,6;4,763326E-08
4,65;4,781142E-08
4,7;4,798092E-08
4,75;4,813286E-08
4,8;4,834972E-08
4,85;4,854852E-08
4,9;4,869078E-08
4,95;4,896526E-08
5;4,912133E-08
5,05;4,936143E-08
5,1;4,95106E-08
5,15;4,976234E-08
5,2;4,986102E-08
5,25;5,007412E-08
5,3;5,044514E-08
5,35;5,032425E-08
5,4;5,032638E-08
5,45;5,0494E-08
5,5;5,08309E-08
5,55;5,092896E-08
5,6;5,096904E-08
5,65;5,12169E-08
5,7;5,15022E-08
5,75;5,161219E-08
5,8;5,170345E-08
5,85;5,173019E-08
5,9;5,190702E-08
5,95;5,197004E-08
6;5,217017E-08
6,05;5,233079E-08
6,1;5,243675E-08
6,15;5,252792E-08
6,2;5,266339E-08
6,25;5,288831E-08
6,3;5,298109E-08
6,35;5,31751E-08
6,4;5,330446E-08
6,45;5,328999E-08
6,5;5,335844E-08
6,55;5,337108E-08
6,6;5,349739E-08
6,65;5,358544E-08
6,7;5,366843E-08
6,75;5,389332E-08
6,8;5,406546E-08
6,85;5,418651E-08
6,9;5,431585E-08
6,95;5,44855E-08
7;5,455743E-08
7,05;5,460667E-08
7,1;5,471003E-08
7,15;5,472621E-08
7,2;5,475671E-08
7,25;5,4988E-08
7,3;5,506548E-08
7,35;5,514143E-08
7,4;5,531964E-08
7,45;5,556727E-08
7,5;5,549066E-08
7,55;5,564491E-08
7,6;5,564897E-08
7,65;5,562146E-08
7,7;5,574098E-08
7,75;5,589522E-08
7,8;5,59196E-08
7,85;5,602798E-08
7,9;5,624229E-08
7,95;5,635831E-08
8;5,662875E-08
8,05;5,657855E-08
8,1;5,668128E-08
8,15;5,674553E-08
8,2;5,672697E-08
8,25;5,687891E-08
8,3;5,682206E-08
8,35;5,684711E-08
8,4;5,700786E-08
8,45;5,703082E-08
8,5;5,730693E-08
8,55;5,742172E-08
8,6;5,74776E-08
8,65;5,762713E-08
8,7;5,768369E-08
8,75;5,785243E-08
8,8;5,771481E-08
8,85;5,791117E-08
8,9;5,778525E-08
8,95;5,785091E-08
9;5,800133E-08
9,05;5,794092E-08
9,1;5,813139E-08
9,15;5,819132E-08
9,2;5,818231E-08
9,25;5,835278E-08
9,3;5,849004E-08
9,35;5,862314E-08
9,4;5,860683E-08
9,45;5,864498E-08
9,5;5,870638E-08
9,55;5,86303E-08
9,6;5,858987E-08
9,65;5,851552E-08
9,7;5,87309E-08
9,75;5,878395E-08
9,8;5,886521E-08
9,85;5,912138E-08
9,9;5,92276E-08
9,95;5,925017E-08
10;5,925966E-08
