Tensao [V];Corrente [A]
1,6;2,90088E-08
1,65;2,946147E-08
1,7;2,988503E-08
1,75;3,036042E-08
1,8;3,073889E-08
1,85;3,124942E-08
1,9;3,153083E-08
1,95;3,201903E-08
2;3,240291E-08
2,05;3,276338E-08
2,1;3,320526E-08
2,15;3,350689E-08
2,2;3,400363E-08
2,25;3,439753E-08
2,3;3,471031E-08
2,35;3,510923E-08
2,4;3,542894E-08
2,45;3,583954E-08
2,5;3,609759E-08
2,55;3,646175E-08
2,6;3,672594E-08
2,65;3,701598E-08
2,7;3,732288E-08
2,75;3,764697E-08
2,8;3,79526E-08
2,85;3,831827E-08
2,9;3,867584E-08
2,95;3,889499E-08
3;3,933611E-08
3,05;3,95752E-08
3,1;3,985658E-08
3,15;4,013231E-08
3,2;4,041797E-08
3,25;4,06738E-08
3,3;4,08836E-08
3,35;4,122826E-08
3,4;4,132119E-08
3,45;4,155564E-08
3,5;4,177978E-08
3,55;4,209794E-08
3,6;4,245205E-08
3,65;4,274514E-08
3,7;4,301587E-08
3,75;4,334332E-08
3,8;4,361126E-08
3,85;4,401865E-08
3,9;4,419947E-08
3,95;4,456598E-08
4;4,464521E-08
4,05;4,498905E-08
4,1;4,518152E-08
4,15;4,546266E-08
4,2;4,566384E-08
4,25;4,585243E-08
4,3;4,616271E-08
4,35;4,634814E-08
4,4;4,675173E-08
4,45;4,690682E-08
4,5;4,717039E-08
4,55;4,766136E-08
4,6;4,767752E-08
4,65;4,804459E-08
4,7;4,820371E-08
4,75;4,840959E-08
4,8;4,845906E-08
4,85;4,871661E-08
4,9;4,905302E-08
4,95;4,919177E-08
5;4,946549E-08
5,05;4,967706E-08
5,1;4,979382E-08
5,15;5,009763E-08
5,2;5,030542E-08
5,25;5,058369E-08
5,3;5,065401E-08
5,35;5,102317E-08
5,4;5,107881E-08
5,45;5,132759E-08
5,5;5,156035E-08
5,55;5,167211E-08
5,6;5,181411E-08
5,65;5,195639E-08
5,7;5,219131E-08
5,75;5,220754E-08
5,8;5,231753E-08
5,85;5,245148E-08
5,9;5,264599E-08
5,95;5,272046E-08
6;5,306435E-08
6,05;5,323591E-08
6,1;5,345491E-08
6,15;5,362808E-08
6,2;5,384592E-08
6,25;5,404899E-08
6,3;5,42393E-08
6,35;5,426532E-08
6,4;5,446086E-08
6,45;5,441413E-08
6,5;5,448455E-08
6,55;5,469933E-08
6,6;5,46721E-08
6,65;5,480375E-08
6,7;5,500589E-08
6,75;5,506204E-08
6,8;5,516211E-08
6,85;5,550615E-08
6,9;5,560275E-08
6,95;5,574066E-08
7;5,595396E-08
7,05;5,599076E-08
7,1;5,624727E-08
7,15;5,622655E-08
7,2;5,620078E-08
7,25;5,641414E-08
7,3;5,661855E-08
7,35;5,647654E-08
7,4;5,66118E-08
7,45;5,661381E-08
7,5;5,680741E-08
7,55;5,692004E-08
7,6;5,694795E-08
7,65;5,725231E-08
7,7;5,746088E-08
7,75;5,74659E-08
7,8;5,764899E-08
7,85;5,777155E-08
7,9;5,794243E-08
7,95;5,794229E-08
8;5,786707E-08
8,05;5,803325E-08
8,1;5,803825E-08
8,15;5,810315E-08
8,2;5,829754E-08
8,25;5,849892E-08
8,3;5,861735E-08
8,35;5,870686E-08
8,4;5,892824E-08
8,45;5,899781E-08
8,5;5,927145E-08
8,55;5,925449E-08
8,6;5,942131E-08
8,65;5,945815E-08
8,7;5,95504E-08
8,75;5,963892E-08
8,8;5,945E-08
8,85;5,959801E-08
8,9;5,956798E-08
8,95;5,956337E-08
9;5,962086E-08
9,05;5,973276E-08
9,1;5,980505E-08
9,15;5,987642E-08
9,2;6,004166E-08
9,25;6,016398E-08
9,3;6,041589E-08
9,35;6,049696E-08
9,4;6,060794E-08
9,45;6,079988E-08
9,5;6,072298E-08
9,55;6,080962E-08
9,6;6,072412E-08
9,65;6,085604E-08
9,7;6,081504E-08
9,75;6,101043E-08
9,8;6,095419E-08
9,85;6,109716E-08
9,9;6,116222E-08
9,95;6,141749E-08
10;6,152747E-08
