Tensao [V];Corrente [A]
-10;-2,22166E-09
-9,95;-2,217543E-09
-9,9;-2,187359E-09
-9,85;-2,1642E-09
-9,8;-2,146513E-09
-9,75;-2,130979E-09
-9,7;-2,112355E-09
-9,65;-2,094388E-09
-9,6;-2,078862E-09
-9,55;-2,064655E-09
-9,5;-2,051152E-09
-9,45;-2,039366E-09
-9,4;-2,024664E-09
-9,35;-2,009007E-09
-9,3;-2,005134E-09
-9,25;-1,989058E-09
-9,2;-1,972718E-09
-9,15;-1,955965E-09
-9,1;-1,942213E-09
-9,05;-1,92966E-09
-9;-1,918044E-09
-8,95;-1,90714E-09
-8,9;-1,892781E-09
-8,85;-1,876942E-09
-8,8;-1,862568E-09
-8,75;-1,849483E-09
-8,7;-1,83955E-09
-8,65;-1,82796E-09
-8,6;-1,814746E-09
-8,55;-1,800171E-09
-8,5;-1,787146E-09
-8,45;-1,773753E-09
-8,4;-1,763141E-09
-8,35;-1,752799E-09
-8,3;-1,739197E-09
-8,25;-1,723003E-09
-8,2;-1,709464E-09
-8,15;-1,6991E-09
-8,1;-1,688689E-09
-8,05;-1,676524E-09
-8;-1,661568E-09
-7,95;-1,648128E-09
-7,9;-1,635756E-09
-7,85;-1,623807E-09
-7,8;-1,612848E-09
-7,75;-1,600023E-09
-7,7;-1,586669E-09
-7,65;-1,572716E-09
-7,6;-1,560315E-09
-7,55;-1,550365E-09
-7,5;-1,540419E-09
-7,45;-1,527463E-09
-7,4;-1,512102E-09
-7,35;-1,499359E-09
-7,3;-1,489054E-09
-7,25;-1,478025E-09
-7,2;-1,468152E-09
-7,15;-1,455861E-09
-7,1;-1,441788E-09
-7,05;-1,426611E-09
-7;-1,415095E-09
-6,95;-1,405145E-09
-6,9;-1,393496E-09
-6,85;-1,380107E-09
-6,8;-1,367887E-09
-6,75;-1,35572E-09
-6,7;-1,345184E-09
-6,65;-1,336972E-09
-6,6;-1,325364E-09
-6,55;-1,313537E-09
-6,5;-1,298919E-09
-6,45;-1,285773E-09
-6,4;-1,271959E-09
-6,35;-1,263412E-09
-6,3;-1,253712E-09
-6,25;-1,238431E-09
-6,2;-1,222844E-09
-6,15;-1,211787E-09
-6,1;-1,202116E-09
-6,05;-1,192075E-09
-6;-1,176358E-09
-5,95;-1,166404E-09
-5,9;-1,151852E-09
-5,85;-1,139024E-09
-5,8;-1,127911E-09
-5,75;-1,116244E-09
-5,7;-1,105986E-09
-5,65;-1,089593E-09
-5,6;-1,072219E-09
-5,55;-1,058775E-09
-5,5;-1,052144E-09
-5,45;-1,04522E-09
-5,4;-1,030993E-09
-5,35;-1,009817E-09
-5,3;-9,880919E-10
-5,25;-9,67979E-10
-5,2;-9,506185E-10
-5,15;-9,496276E-10
-5,1;-9,427287E-10
-5,05;-9,342271E-10
-5;-9,241046E-10
-4,95;-9,161523E-10
-4,9;-9,093359E-10
-4,85;-9,020646E-10
-4,8;-8,909178E-10
-4,75;-8,836858E-10
-4,7;-8,747598E-10
-4,65;-8,645435E-10
-4,6;-8,51286E-10
-4,55;-8,395176E-10
-4,5;-8,270234E-10
-4,45;-8,140927E-10
-4,4;-8,002642E-10
-4,35;-7,904192E-10
-4,3;-7,80004E-10
-4,25;-7,66844E-10
-4,2;-7,529934E-10
-4,15;-7,403623E-10
-4,1;-7,272573E-10
-4,05;-7,156322E-10
-4;-7,045108E-10
-3,95;-6,92602E-10
-3,9;-6,804015E-10
-3,85;-6,656428E-10
-3,8;-6,542492E-10
-3,75;-6,455302E-10
-3,7;-6,333364E-10
-3,65;-6,175273E-10
-3,6;-6,033158E-10
-3,55;-5,907361E-10
-3,5;-5,816643E-10
-3,45;-5,702911E-10
-3,4;-5,591073E-10
-3,35;-5,448231E-10
-3,3;-5,306627E-10
-3,25;-5,195911E-10
-3,2;-5,083731E-10
-3,15;-4,968554E-10
-3,1;-4,856298E-10
-3,05;-4,711377E-10
-3;-4,561699E-10
-2,95;-4,440359E-10
-2,9;-4,33929E-10
-2,85;-4,220523E-10
-2,8;-4,068857E-10
-2,75;-3,943995E-10
-2,7;-3,812154E-10
-2,65;-3,718226E-10
-2,6;-3,610074E-10
-2,55;-3,454463E-10
-2,5;-3,29899E-10
-2,45;-3,146559E-10
-2,4;-2,993346E-10
-2,35;-2,880535E-10
-2,3;-2,761603E-10
-2,25;-2,641443E-10
-2,2;-2,526629E-10
-2,15;-2,415264E-10
