Tensao [V];Corrente [A]
-10;-1,986866E-09
-9,95;-1,96698E-09
-9,9;-1,948001E-09
-9,85;-1,930368E-09
-9,8;-1,916025E-09
-9,75;-1,902307E-09
-9,7;-1,88776E-09
-9,65;-1,875657E-09
-9,6;-1,863167E-09
-9,55;-1,849589E-09
-9,5;-1,835522E-09
-9,45;-1,8243E-09
-9,4;-1,813119E-09
-9,35;-1,801642E-09
-9,3;-1,789461E-09
-9,25;-1,775112E-09
-9,2;-1,762288E-09
-9,15;-1,752117E-09
-9,1;-1,741547E-09
-9,05;-1,729789E-09
-9;-1,717556E-09
-8,95;-1,705878E-09
-8,9;-1,694007E-09
-8,85;-1,683163E-09
-8,8;-1,673001E-09
-8,75;-1,660863E-09
-8,7;-1,647983E-09
-8,65;-1,634813E-09
-8,6;-1,62495E-09
-8,55;-1,615134E-09
-8,5;-1,605671E-09
-8,45;-1,592886E-09
-8,4;-1,580406E-09
-8,35;-1,569362E-09
-8,3;-1,560675E-09
-8,25;-1,550831E-09
-8,2;-1,540543E-09
-8,15;-1,529135E-09
-8,1;-1,516502E-09
-8,05;-1,503498E-09
-8;-1,494226E-09
-7,95;-1,483952E-09
-7,9;-1,470176E-09
-7,85;-1,456665E-09
-7,8;-1,446026E-09
-7,75;-1,436605E-09
-7,7;-1,426945E-09
-7,65;-1,415183E-09
-7,6;-1,400811E-09
-7,55;-1,378229E-09
-7,5;-1,368339E-09
-7,45;-1,364954E-09
-7,4;-1,357339E-09
-7,35;-1,348514E-09
-7,3;-1,336579E-09
-7,25;-1,325611E-09
-7,2;-1,314947E-09
-7,15;-1,305788E-09
-7,1;-1,2947E-09
-7,05;-1,281406E-09
-7;-1,270593E-09
-6,95;-1,262305E-09
-6,9;-1,251962E-09
-6,85;-1,240603E-09
-6,8;-1,22932E-09
-6,75;-1,218072E-09
-6,7;-1,206552E-09
-6,65;-1,197453E-09
-6,6;-1,186852E-09
-6,55;-1,175081E-09
-6,5;-1,162935E-09
-6,45;-1,152272E-09
-6,4;-1,141716E-09
-6,35;-1,132986E-09
-6,3;-1,12114E-09
-6,25;-1,108677E-09
-6,2;-1,096496E-09
-6,15;-1,085908E-09
-6,1;-1,075832E-09
-6,05;-1,066276E-09
-6;-1,05452E-09
-5,95;-1,04275E-09
-5,9;-1,032054E-09
-5,85;-1,022538E-09
-5,8;-1,013918E-09
-5,75;-1,003505E-09
-5,7;-9,9004E-10
-5,65;-9,780221E-10
-5,6;-9,671158E-10
-5,55;-9,584058E-10
-5,5;-9,481451E-10
-5,45;-9,357621E-10
-5,4;-9,238621E-10
-5,35;-9,130852E-10
-5,3;-9,042523E-10
-5,25;-8,930386E-10
-5,2;-8,813922E-10
-5,15;-8,70611E-10
-5,1;-8,590695E-10
-5,05;-8,488492E-10
-5;-8,405346E-10
-4,95;-8,301872E-10
-4,9;-8,196604E-10
-4,85;-8,078415E-10
-4,8;-7,963082E-10
-4,75;-7,878689E-10
-4,7;-7,801135E-10
-4,65;-7,680022E-10
-4,6;-7,554194E-10
-4,55;-7,430226E-10
-4,5;-7,331889E-10
-4,45;-7,243658E-10
-4,4;-7,140642E-10
-4,35;-7,031028E-10
-4,3;-6,916565E-10
-4,25;-6,791364E-10
-4,2;-6,690155E-10
-4,15;-6,595748E-10
-4,1;-6,490286E-10
-4,05;-6,376092E-10
-4;-6,2672E-10
-3,95;-6,138905E-10
-3,9;-6,033153E-10
-3,85;-5,939713E-10
-3,8;-5,843265E-10
-3,75;-5,718842E-10
-3,7;-5,605587E-10
-3,65;-5,497947E-10
-3,6;-5,40225E-10
-3,55;-5,30566E-10
-3,5;-5,19866E-10
-3,45;-5,073133E-10
-3,4;-4,936954E-10
-3,35;-4,827099E-10
-3,3;-4,717748E-10
-3,25;-4,623108E-10
-3,2;-4,528876E-10
-3,15;-4,419476E-10
-3,1;-4,297931E-10
-3,05;-4,19522E-10
-3;-4,104584E-10
-2,95;-3,998719E-10
-2,9;-3,880412E-10
-2,85;-3,747953E-10
-2,8;-3,632329E-10
-2,75;-3,529072E-10
-2,7;-3,450103E-10
-2,65;-3,339679E-10
-2,6;-3,183713E-10
-2,55;-3,062797E-10
-2,5;-2,970233E-10
-2,45;-2,868127E-10
-2,4;-2,77964E-10
-2,35;-2,665893E-10
-2,3;-2,506183E-10
-2,25;-2,408513E-10
-2,2;-2,295915E-10
-2,15;-2,18234E-10
-2,1;-2,068407E-10
-2,05;-1,931141E-10
-2;-1,790056E-10
-1,95;-1,696489E-10
-1,9;-1,593236E-10
-1,85;-1,486631E-10
-1,8;-1,348623E-10
-1,75;-1,21604E-10
-1,7;-1,105815E-10
-1,65;-1,009864E-10
-1,6;-9,30411E-11
-1,55;-7,919213E-11
-1,5;-6,568052E-11
-1,45;-5,263865E-11
-1,4;-4,310897E-11
-1,35;-3,156863E-11
-1,3;-1,914956E-11
-1,25;-6,744085E-12
-1,2;7,507722E-12
-1,15;2,116135E-11
-1,1;3,339127E-11
-1,05;4,881588E-11
-1;6,575439E-11
-0,95;9,011172E-11
-0,9;1,170209E-10
-0,85;1,473945E-10
-0,8;1,832093E-10
-0,75;2,267506E-10
-0,7;2,8182E-10
-0,65;3,460667E-10
-0,6;4,207313E-10
-0,55;5,058118E-10
-0,5;6,074278E-10
-0,45;7,208728E-10
-0,4;8,545801E-10
-0,35;1,000503E-09
-0,3;1,171369E-09
-0,25;1,341892E-09
-0,2;1,532196E-09
-0,15;1,734463E-09
-0,1;1,964283E-09
-0,05;2,195103E-09
0;2,472731E-09
0,05;2,683272E-09
0,1;2,944828E-09
0,15;3,230552E-09
0,2;3,515576E-09
0,25;3,812373E-09
0,3;4,112057E-09
0,35;4,422036E-09
0,4;4,726E-09
0,45;5,037988E-09
0,5;5,337037E-09
0,55;5,641575E-09
0,6;5,940338E-09
0,65;6,252013E-09
0,7;6,555709E-09
0,75;6,879787E-09
0,8;7,170558E-09
0,85;7,472809E-09
0,9;7,769438E-09
0,95;8,071582E-09
1;8,349629E-09
1,05;8,629431E-09
1,1;8,895003E-09
1,15;9,174008E-09
1,2;9,436042E-09
1,25;9,689699E-09
1,3;9,925759E-09
1,35;1,016507E-08
1,4;1,038922E-08
1,45;1,061438E-08
1,5;1,081958E-08
1,55;1,102588E-08
1,6;1,123358E-08
1,65;1,142832E-08
1,7;1,162509E-08
1,75;1,181796E-08
1,8;1,199222E-08
1,85;1,216735E-08
1,9;1,235104E-08
1,95;1,251716E-08
2;1,268183E-08
2,05;1,284588E-08
2,1;1,301673E-08
2,15;1,319401E-08
2,2;1,335825E-08
2,25;1,351788E-08
2,3;1,366926E-08
2,35;1,382309E-08
2,4;1,398128E-08
2,45;1,412971E-08
2,5;1,42745E-08
2,55;1,441044E-08
2,6;1,456288E-08
2,65;1,470059E-08
2,7;1,482492E-08
2,75;1,494974E-08
2,8;1,510308E-08
2,85;1,523905E-08
2,9;1,536425E-08
2,95;1,549046E-08
3;1,562066E-08
3,05;1,575469E-08
3,1;1,586531E-08
3,15;1,597274E-08
3,2;1,608929E-08
3,25;1,62125E-08
3,3;1,634703E-08
3,35;1,646448E-08
3,4;1,659653E-08
3,45;1,669848E-08
3,5;1,680996E-08
3,55;1,692102E-08
3,6;1,7031E-08
3,65;1,715292E-08
3,7;1,725153E-08
3,75;1,736315E-08
3,8;1,747344E-08
3,85;1,755753E-08
3,9;1,76694E-08
3,95;1,777911E-08
4;1,788431E-08
4,05;1,802212E-08
4,1;1,811393E-08
4,15;1,820527E-08
4,2;1,831288E-08
4,25;1,841127E-08
4,3;1,850976E-08
4,35;1,860846E-08
4,4;1,871831E-08
4,45;1,88165E-08
4,5;1,891132E-08
4,55;1,901537E-08
4,6;1,913252E-08
4,65;1,924924E-08
4,7;1,934285E-08
4,75;1,941746E-08
4,8;1,950659E-08
4,85;1,95742E-08
4,9;1,969761E-08
4,95;1,978295E-08
5;1,988565E-08
5,05;1,997538E-08
5,1;2,004114E-08
5,15;2,0123E-08
5,2;2,02065E-08
5,25;2,029072E-08
5,3;2,038522E-08
5,35;2,049757E-08
5,4;2,058195E-08
5,45;2,068234E-08
5,5;2,077146E-08
5,55;2,084739E-08
5,6;2,093238E-08
5,65;2,121228E-08
5,7;2,123224E-08
5,75;2,134249E-08
5,8;2,140616E-08
5,85;2,146066E-08
5,9;2,155708E-08
5,95;2,154655E-08
6;2,163154E-08
6,05;2,167787E-08
6,1;2,17276E-08
6,15;2,180219E-08
6,2;2,188858E-08
6,25;2,195288E-08
6,3;2,204631E-08
6,35;2,21101E-08
6,4;2,218807E-08
6,45;2,229179E-08
6,5;2,235142E-08
6,55;2,241484E-08
6,6;2,252885E-08
6,65;2,254126E-08
6,7;2,262943E-08
6,75;2,26666E-08
6,8;2,271519E-08
6,85;2,281276E-08
6,9;2,279617E-08
6,95;2,286551E-08
7;2,290794E-08
7,05;2,292966E-08
7,1;2,305711E-08
7,15;2,313748E-08
7,2;2,32098E-08
7,25;2,327021E-08
7,3;2,337254E-08
7,35;2,339113E-08
7,4;2,348982E-08
7,45;2,352824E-08
7,5;2,356792E-08
7,55;2,364742E-08
7,6;2,360547E-08
7,65;2,370301E-08
7,7;2,370844E-08
7,75;2,37525E-08
7,8;2,382384E-08
7,85;2,386614E-08
7,9;2,39043E-08
7,95;2,398255E-08
8;2,406139E-08
8,05;2,408524E-08
8,1;2,41901E-08
8,15;2,423306E-08
8,2;2,427851E-08
8,25;2,436264E-08
8,3;2,440118E-08
8,35;2,44573E-08
8,4;2,4497E-08
8,45;2,455388E-08
8,5;2,459807E-08
8,55;2,458313E-08
8,6;2,466462E-08
8,65;2,469023E-08
8,7;2,471899E-08
8,75;2,477223E-08
8,8;2,485888E-08
8,85;2,48737E-08
8,9;2,494928E-08
8,95;2,501885E-08
9;2,501306E-08
9,05;2,512257E-08
9,1;2,513613E-08
9,15;2,518068E-08
9,2;2,523281E-08
9,25;2,528292E-08
9,3;2,530651E-08
9,35;2,530363E-08
9,4;2,537106E-08
9,45;2,538551E-08
9,5;2,538173E-08
9,55;2,543235E-08
9,6;2,549172E-08
9,65;2,561504E-08
9,7;2,56439E-08
9,75;2,568522E-08
9,8;2,571235E-08
9,85;2,57661E-08
9,9;2,581709E-08
9,95;2,581029E-08
10;2,58477E-08
