Tensao [V];Corrente [A]
-10;-1,832089E-09
-9,95;-1,808044E-09
-9,9;-1,788445E-09
-9,85;-1,774171E-09
-9,8;-1,760597E-09
-9,75;-1,748326E-09
-9,7;-1,735876E-09
-9,65;-1,722643E-09
-9,6;-1,709614E-09
-9,55;-1,696461E-09
-9,5;-1,683842E-09
-9,45;-1,674004E-09
-9,4;-1,662934E-09
-9,35;-1,651707E-09
-9,3;-1,639136E-09
-9,25;-1,628065E-09
-9,2;-1,616607E-09
-9,15;-1,606655E-09
-9,1;-1,596631E-09
-9,05;-1,586348E-09
-9;-1,573882E-09
-8,95;-1,562467E-09
-8,9;-1,55055E-09
-8,85;-1,54076E-09
-8,8;-1,530946E-09
-8,75;-1,521374E-09
-8,7;-1,509279E-09
-8,65;-1,49873E-09
-8,6;-1,487838E-09
-8,55;-1,476972E-09
-8,5;-1,468149E-09
-8,45;-1,458778E-09
-8,4;-1,448071E-09
-8,35;-1,437864E-09
-8,3;-1,425339E-09
-8,25;-1,413346E-09
-8,2;-1,402459E-09
-8,15;-1,395018E-09
-8,1;-1,384565E-09
-8,05;-1,374301E-09
-8;-1,363607E-09
-7,95;-1,35255E-09
-7,9;-1,343085E-09
-7,85;-1,333531E-09
-7,8;-1,324887E-09
-7,75;-1,315158E-09
-7,7;-1,304209E-09
-7,65;-1,292604E-09
-7,6;-1,280438E-09
-7,55;-1,270953E-09
-7,5;-1,263213E-09
-7,45;-1,253656E-09
-7,4;-1,244383E-09
-7,35;-1,232741E-09
-7,3;-1,222574E-09
-7,25;-1,212035E-09
-7,2;-1,203887E-09
-7,15;-1,19474E-09
-7,1;-1,184937E-09
-7,05;-1,172945E-09
-7;-1,161751E-09
-6,95;-1,150387E-09
-6,9;-1,141825E-09
-6,85;-1,132872E-09
-6,8;-1,124251E-09
-6,75;-1,114033E-09
-6,7;-1,102627E-09
-6,65;-1,091442E-09
-6,6;-1,080918E-09
-6,55;-1,07257E-09
-6,5;-1,063074E-09
-6,45;-1,054888E-09
-6,4;-1,044153E-09
-6,35;-1,033686E-09
-6,3;-1,023233E-09
-6,25;-1,012303E-09
-6,2;-1,003428E-09
-6,15;-9,95481E-10
-6,1;-9,864165E-10
-6,05;-9,748783E-10
-6;-9,649239E-10
-5,95;-9,545371E-10
-5,9;-9,463756E-10
-5,85;-9,369389E-10
-5,8;-9,274406E-10
-5,75;-9,166071E-10
-5,7;-9,056356E-10
-5,65;-8,936533E-10
-5,6;-8,835055E-10
-5,55;-8,757134E-10
-5,5;-8,670464E-10
-5,45;-8,562147E-10
-5,4;-8,453175E-10
-5,35;-8,343637E-10
-5,3;-8,24591E-10
-5,25;-8,159532E-10
-5,2;-8,063485E-10
-5,15;-7,971652E-10
-5,1;-7,865997E-10
-5,05;-7,742469E-10
-5;-7,640373E-10
-4,95;-7,562773E-10
-4,9;-7,468387E-10
-4,85;-7,366933E-10
-4,8;-7,27258E-10
-4,75;-7,162347E-10
-4,7;-7,05829E-10
-4,65;-6,961334E-10
-4,6;-6,861464E-10
-4,55;-6,780188E-10
-4,5;-6,684355E-10
-4,45;-6,581612E-10
-4,4;-6,465761E-10
-4,35;-6,347753E-10
-4,3;-6,259094E-10
-4,25;-6,172637E-10
-4,2;-6,089765E-10
-4,15;-5,997917E-10
-4,1;-5,886122E-10
-4,05;-5,784869E-10
-4;-5,681319E-10
-3,95;-5,575149E-10
-3,9;-5,488479E-10
-3,85;-5,414296E-10
-3,8;-5,301016E-10
-3,75;-5,190027E-10
-3,7;-5,086771E-10
-3,65;-4,981341E-10
-3,6;-4,885012E-10
-3,55;-4,801504E-10
-3,5;-4,709101E-10
-3,45;-4,620505E-10
-3,4;-4,509208E-10
-3,35;-4,401007E-10
-3,3;-4,301232E-10
-3,25;-4,205377E-10
-3,2;-4,09892E-10
-3,15;-4,003899E-10
-3,1;-3,882699E-10
-3,05;-3,775679E-10
-3;-3,67397E-10
-2,95;-3,575449E-10
-2,9;-3,497405E-10
-2,85;-3,401356E-10
-2,8;-3,288685E-10
-2,75;-3,180933E-10
-2,7;-3,07218E-10
-2,65;-2,955887E-10
-2,6;-2,869196E-10
-2,55;-2,78679E-10
-2,5;-2,679323E-10
-2,45;-2,57021E-10
-2,4;-2,472479E-10
-2,35;-2,365989E-10
-2,3;-2,258656E-10
-2,25;-2,173545E-10
-2,2;-2,072493E-10
-2,15;-1,967285E-10
-2,1;-1,850462E-10
-2,05;-1,745379E-10
-2;-1,634327E-10
-1,95;-1,527785E-10
-1,9;-1,438299E-10
-1,85;-1,349393E-10
-1,8;-1,215144E-10
-1,75;-1,101658E-10
-1,7;-9,9225E-11
-1,65;-9,073356E-11
-1,6;-8,100393E-11
-1,55;-7,032014E-11
-1,5;-6,058176E-11
-1,45;-4,909964E-11
-1,4;-3,721218E-11
-1,35;-2,443492E-11
-1,3;-1,479913E-11
-1,25;-5,394453E-12
-1,2;5,749028E-12
-1,15;1,733242E-11
-1,1;2,834861E-11
-1,05;4,17289E-11
-1;5,199497E-11
-0,95;6,16356E-11
-0,9;7,094011E-11
-0,85;8,256061E-11
-0,8;9,578281E-11
-0,75;1,072537E-10
-0,7;1,208848E-10
-0,65;1,353403E-10
-0,6;1,535318E-10
-0,55;1,81475E-10
-0,5;2,212452E-10
-0,45;2,791513E-10
-0,4;3,627733E-10
-0,35;4,906096E-10
-0,3;6,542962E-10
