Tensao [V];Corrente [A]
-10;-1,402233E-09
-9,95;-1,391643E-09
-9,9;-1,382112E-09
-9,85;-1,374489E-09
-9,8;-1,365971E-09
-9,75;-1,358355E-09
-9,7;-1,349119E-09
-9,65;-1,340631E-09
-9,6;-1,332739E-09
-9,55;-1,324394E-09
-9,5;-1,316655E-09
-9,45;-1,308038E-09
-9,4;-1,300146E-09
-9,35;-1,292036E-09
-9,3;-1,284987E-09
-9,25;-1,277267E-09
-9,2;-1,269091E-09
-9,15;-1,26028E-09
-9,1;-1,251679E-09
-9,05;-1,244209E-09
-9;-1,235291E-09
-8,95;-1,227774E-09
-8,9;-1,220319E-09
-8,85;-1,211578E-09
-8,8;-1,203181E-09
-8,75;-1,196946E-09
-8,7;-1,188897E-09
-8,65;-1,1819E-09
-8,6;-1,174858E-09
-8,55;-1,166308E-09
-8,5;-1,157642E-09
-8,45;-1,149829E-09
-8,4;-1,141379E-09
-8,35;-1,133993E-09
-8,3;-1,125564E-09
-8,25;-1,117739E-09
-8,2;-1,109748E-09
-8,15;-1,102284E-09
-8,1;-1,09359E-09
-8,05;-1,085611E-09
-8;-1,077417E-09
-7,95;-1,069318E-09
-7,9;-1,061598E-09
-7,85;-1,054409E-09
-7,8;-1,046276E-09
-7,75;-1,039298E-09
-7,7;-1,031904E-09
-7,65;-1,024058E-09
-7,6;-1,01633E-09
-7,55;-1,008901E-09
-7,5;-1,00049E-09
-7,45;-9,926548E-10
-7,4;-9,856085E-10
-7,35;-9,78287E-10
-7,3;-9,706006E-10
-7,25;-9,624859E-10
-7,2;-9,544374E-10
-7,15;-9,469295E-10
-7,1;-9,390844E-10
-7,05;-9,311151E-10
-7;-9,236147E-10
-6,95;-9,16638E-10
-6,9;-9,085564E-10
-6,85;-9,00571E-10
-6,8;-8,935363E-10
-6,75;-8,85878E-10
-6,7;-8,781689E-10
-6,65;-8,69837E-10
-6,6;-8,628568E-10
-6,55;-8,548887E-10
-6,5;-8,470718E-10
-6,45;-8,390634E-10
-6,4;-8,314437E-10
-6,35;-8,241289E-10
-6,3;-8,158789E-10
-6,25;-8,082432E-10
-6,2;-8,012774E-10
-6,15;-7,941879E-10
-6,1;-7,8695E-10
-6,05;-7,7854E-10
-6;-7,713428E-10
-5,95;-7,637077E-10
-5,9;-7,559902E-10
-5,85;-7,484763E-10
-5,8;-7,41525E-10
-5,75;-7,339128E-10
-5,7;-7,260074E-10
-5,65;-7,181427E-10
-5,6;-7,110338E-10
-5,55;-7,033297E-10
-5,5;-6,959271E-10
-5,45;-6,883237E-10
-5,4;-6,809897E-10
-5,35;-6,734522E-10
-5,3;-6,662213E-10
-5,25;-6,585063E-10
-5,2;-6,51099E-10
-5,15;-6,440581E-10
-5,1;-6,355897E-10
-5,05;-6,277643E-10
-5;-6,206322E-10
-4,95;-6,133346E-10
-4,9;-6,059925E-10
-4,85;-5,98367E-10
-4,8;-5,91264E-10
-4,75;-5,838913E-10
-4,7;-5,753727E-10
-4,65;-5,675229E-10
-4,6;-5,610723E-10
-4,55;-5,529665E-10
-4,5;-5,454823E-10
-4,45;-5,387233E-10
-4,4;-5,304533E-10
-4,35;-5,230447E-10
-4,3;-5,155965E-10
-4,25;-5,081658E-10
-4,2;-5,009235E-10
-4,15;-4,937051E-10
-4,1;-4,863966E-10
-4,05;-4,789434E-10
-4;-4,715812E-10
-3,95;-4,64639E-10
-3,9;-4,564873E-10
-3,85;-4,485807E-10
-3,8;-4,411954E-10
-3,75;-4,351312E-10
-3,7;-4,276251E-10
-3,65;-4,19755E-10
-3,6;-4,118966E-10
-3,55;-4,049822E-10
-3,5;-3,965613E-10
-3,45;-3,890821E-10
-3,4;-3,817797E-10
-3,35;-3,743734E-10
-3,3;-3,670696E-10
-3,25;-3,591272E-10
-3,2;-3,517842E-10
-3,15;-3,450101E-10
-3,1;-3,367802E-10
-3,05;-3,287927E-10
-3;-3,21718E-10
-2,95;-3,145278E-10
-2,9;-3,063355E-10
-2,85;-2,987378E-10
-2,8;-2,914206E-10
-2,75;-2,839069E-10
-2,7;-2,761147E-10
-2,65;-2,679894E-10
-2,6;-2,601479E-10
-2,55;-2,531422E-10
-2,5;-2,449292E-10
-2,45;-2,357297E-10
-2,4;-2,291638E-10
-2,35;-2,220009E-10
-2,3;-2,138915E-10
-2,25;-2,063135E-10
-2,2;-1,97565E-10
-2,15;-1,904457E-10
-2,1;-1,82356E-10
-2,05;-1,732109E-10
-2;-1,646033E-10
-1,95;-1,560306E-10
-1,9;-1,478396E-10
-1,85;-1,395089E-10
-1,8;-1,315454E-10
-1,75;-1,228551E-10
-1,7;-1,147456E-10
-1,65;-1,051076E-10
-1,6;-9,732676E-11
-1,55;-8,92705E-11
-1,5;-8,094483E-11
-1,45;-7,195794E-11
-1,4;-6,380033E-11
-1,35;-5,551909E-11
-1,3;-4,834766E-11
-1,25;-3,855628E-11
-1,2;-2,989691E-11
-1,15;-2,190614E-11
-1,1;-1,409082E-11
-1,05;-4,566384E-12
-1;4,053418E-12
-0,95;1,3018E-11
-0,9;2,151419E-11
-0,85;3,048865E-11
-0,8;3,974985E-11
-0,75;4,874777E-11
-0,7;5,912863E-11
-0,65;6,854425E-11
-0,6;7,836771E-11
-0,55;8,831354E-11
-0,5;9,823959E-11
-0,45;1,097375E-10
-0,4;1,197872E-10
-0,35;1,304769E-10
-0,3;1,405611E-10
-0,25;1,528487E-10
-0,2;1,649079E-10
-0,15;1,789615E-10
-0,1;1,925308E-10
