Tensao [V];Corrente [A]
1,8;2,338317E-08
1,85;2,372309E-08
1,9;2,408121E-08
1,95;2,441507E-08
2;2,471567E-08
2,05;2,500901E-08
2,1;2,532443E-08
2,15;2,560758E-08
2,2;2,585332E-08
2,25;2,609968E-08
2,3;2,637781E-08
2,35;2,666247E-08
2,4;2,694146E-08
2,45;2,724448E-08
2,5;2,754569E-08
2,55;2,796999E-08
2,6;2,813812E-08
2,65;2,841812E-08
2,7;2,868735E-08
2,75;2,888763E-08
2,8;2,902437E-08
2,85;2,918861E-08
2,9;2,944516E-08
2,95;2,966678E-08
3;2,990809E-08
3,05;3,011994E-08
3,1;3,038728E-08
3,15;3,064896E-08
3,2;3,089255E-08
3,25;3,111728E-08
3,3;3,136565E-08
3,35;3,158204E-08
3,4;3,170222E-08
3,45;3,183428E-08
3,5;3,204573E-08
3,55;3,224064E-08
3,6;3,240801E-08
3,65;3,262902E-08
3,7;3,287626E-08
3,75;3,321654E-08
3,8;3,340335E-08
3,85;3,35877E-08
3,9;3,390363E-08
3,95;3,403169E-08
4;3,431938E-08
4,05;3,440084E-08
4,1;3,467586E-08
4,15;3,465451E-08
4,2;3,48795E-08
4,25;3,508948E-08
4,3;3,526302E-08
4,35;3,551739E-08
4,4;3,569305E-08
4,45;3,581626E-08
4,5;3,622207E-08
4,55;3,642675E-08
4,6;3,653987E-08
4,65;3,670941E-08
4,7;3,684348E-08
4,75;3,697047E-08
4,8;3,711712E-08
4,85;3,725462E-08
4,9;3,752069E-08
4,95;3,76401E-08
5;3,780259E-08
5,05;3,803955E-08
5,1;3,83778E-08
5,15;3,851782E-08
5,2;3,860758E-08
5,25;3,88007E-08
5,3;3,8945E-08
5,35;3,901921E-08
5,4;3,916087E-08
5,45;3,923767E-08
5,5;3,937253E-08
5,55;3,946693E-08
5,6;3,965818E-08
5,65;3,986236E-08
5,7;4,003878E-08
5,75;4,029069E-08
5,8;4,054167E-08
5,85;4,066864E-08
5,9;4,069674E-08
5,95;4,074347E-08
6;4,080324E-08
6,05;4,092752E-08
6,1;4,104694E-08
6,15;4,125252E-08
6,2;4,137594E-08
6,25;4,143609E-08
6,3;4,171461E-08
6,35;4,183252E-08
6,4;4,194616E-08
6,45;4,213279E-08
6,5;4,224085E-08
6,55;4,24308E-08
6,6;4,240787E-08
6,65;4,255475E-08
6,7;4,25804E-08
6,75;4,269853E-08
6,8;4,286267E-08
6,85;4,279995E-08
6,9;4,305388E-08
6,95;4,321324E-08
7;4,333516E-08
7,05;4,374661E-08
7,1;4,359772E-08
7,15;4,376006E-08
7,2;4,368587E-08
7,25;4,388716E-08
7,3;4,391027E-08
7,35;4,400114E-08
7,4;4,423851E-08
7,45;4,429409E-08
7,5;4,456671E-08
7,55;4,457061E-08
7,6;4,461571E-08
7,65;4,477929E-08
7,7;4,48216E-08
7,75;4,491517E-08
7,8;4,497405E-08
7,85;4,499514E-08
7,9;4,505515E-08
7,95;4,527545E-08
8;4,535021E-08
8,05;4,54904E-08
8,1;4,559584E-08
8,15;4,576433E-08
8,2;4,576272E-08
8,25;4,586973E-08
8,3;4,592185E-08
8,35;4,59757E-08
8,4;4,603781E-08
8,45;4,60401E-08
8,5;4,617307E-08
8,55;4,621135E-08
8,6;4,627556E-08
8,65;4,641029E-08
8,7;4,658694E-08
8,75;4,657856E-08
8,8;4,646676E-08
8,85;4,672233E-08
8,9;4,682466E-08
8,95;4,698699E-08
9;4,674933E-08
9,05;4,656469E-08
9,1;4,667497E-08
9,15;4,719783E-08
9,2;4,739812E-08
9,25;4,758167E-08
9,3;4,765011E-08
9,35;4,776478E-08
9,4;4,769318E-08
9,45;4,773097E-08
9,5;4,798991E-08
9,55;4,803448E-08
9,6;4,803941E-08
9,65;4,807504E-08
9,7;4,81469E-08
9,75;4,808846E-08
9,8;4,806612E-08
9,85;4,809675E-08
9,9;4,825799E-08
9,95;4,854666E-08
10;4,845376E-08
