Tensao [V];Corrente [A]
-10;-2,135796E-09
-9,95;-2,175064E-09
-9,9;-2,15787E-09
-9,85;-2,138125E-09
-9,8;-2,127856E-09
-9,75;-2,12236E-09
-9,7;-2,106784E-09
-9,65;-2,087219E-09
-9,6;-2,080609E-09
-9,55;-2,064835E-09
-9,5;-2,044139E-09
-9,45;-2,031712E-09
-9,4;-2,013744E-09
-9,35;-2,004554E-09
-9,3;-1,984949E-09
-9,25;-1,967953E-09
-9,2;-1,954279E-09
-9,15;-1,942865E-09
-9,1;-1,930798E-09
-9,05;-1,916273E-09
-9;-1,900905E-09
-8,95;-1,888371E-09
-8,9;-1,878496E-09
-8,85;-1,867449E-09
-8,8;-1,854616E-09
-8,75;-1,839981E-09
-8,7;-1,825814E-09
-8,65;-1,814395E-09
-8,6;-1,803857E-09
-8,55;-1,793279E-09
-8,5;-1,779864E-09
-8,45;-1,766742E-09
-8,4;-1,753237E-09
-8,35;-1,742151E-09
-8,3;-1,731862E-09
-8,25;-1,722502E-09
-8,2;-1,709935E-09
-8,15;-1,693763E-09
-8,1;-1,679902E-09
-8,05;-1,670191E-09
-8;-1,660543E-09
-7,95;-1,650382E-09
-7,9;-1,63737E-09
-7,85;-1,62529E-09
-7,8;-1,611952E-09
-7,75;-1,599849E-09
-7,7;-1,589821E-09
-7,65;-1,580478E-09
-7,6;-1,568986E-09
-7,55;-1,555678E-09
-7,5;-1,541951E-09
-7,45;-1,529598E-09
-7,4;-1,520421E-09
-7,35;-1,508998E-09
-7,3;-1,498195E-09
-7,25;-1,484467E-09
-7,2;-1,471731E-09
-7,15;-1,459887E-09
-7,1;-1,450513E-09
-7,05;-1,440599E-09
-7;-1,428036E-09
-6,95;-1,41396E-09
-6,9;-1,400717E-09
-6,85;-1,389802E-09
-6,8;-1,381268E-09
-6,75;-1,373203E-09
-6,7;-1,360201E-09
-6,65;-1,344808E-09
-6,6;-1,332781E-09
-6,55;-1,323092E-09
-6,5;-1,315629E-09
-6,45;-1,305233E-09
-6,4;-1,29092E-09
-6,35;-1,27613E-09
-6,3;-1,262575E-09
-6,25;-1,253372E-09
-6,2;-1,245328E-09
-6,15;-1,234894E-09
-6,1;-1,220748E-09
-6,05;-1,208489E-09
-6;-1,196777E-09
-5,95;-1,186153E-09
-5,9;-1,176183E-09
-5,85;-1,168064E-09
-5,8;-1,154546E-09
-5,75;-1,140735E-09
-5,7;-1,128645E-09
-5,65;-1,119425E-09
-5,6;-1,108522E-09
-5,55;-1,097813E-09
-5,5;-1,085177E-09
-5,45;-1,07038E-09
-5,4;-1,060099E-09
-5,35;-1,049724E-09
-5,3;-1,039671E-09
-5,25;-1,029671E-09
-5,2;-1,018442E-09
-5,15;-1,006097E-09
-5,1;-9,920763E-10
-5,05;-9,82882E-10
-5;-9,729773E-10
-4,95;-9,646425E-10
-4,9;-9,520742E-10
-4,85;-9,38603E-10
-4,8;-9,259985E-10
-4,75;-9,154036E-10
-4,7;-9,049664E-10
-4,65;-8,955091E-10
-4,6;-8,851471E-10
-4,55;-8,723946E-10
-4,5;-8,582751E-10
-4,45;-8,483469E-10
-4,4;-8,395373E-10
-4,35;-8,344264E-10
-4,3;-8,089825E-10
-4,25;-7,971008E-10
-4,2;-7,864229E-10
-4,15;-7,759197E-10
-4,1;-7,645409E-10
-4,05;-7,549912E-10
-4;-7,443618E-10
-3,95;-7,298008E-10
-3,9;-7,153613E-10
-3,85;-7,131795E-10
-3,8;-7,080971E-10
-3,75;-6,954122E-10
-3,7;-6,696688E-10
-3,65;-6,342727E-10
-3,6;-6,369569E-10
-3,55;-6,372079E-10
-3,5;-6,271689E-10
-3,45;-6,204595E-10
-3,4;-5,995737E-10
-3,35;-5,905652E-10
-3,3;-5,863853E-10
-3,25;-5,732409E-10
-3,2;-5,624579E-10
-3,15;-5,521857E-10
-3,1;-5,440264E-10
-3,05;-5,32003E-10
-3;-5,213385E-10
-2,95;-5,151737E-10
-2,9;-5,113427E-10
-2,85;-4,979597E-10
-2,8;-4,885227E-10
-2,75;-4,725925E-10
-2,7;-4,585337E-10
-2,65;-4,464219E-10
-2,6;-4,37095E-10
-2,55;-4,255409E-10
-2,5;-4,114808E-10
-2,45;-3,960396E-10
-2,4;-3,841259E-10
-2,35;-3,736302E-10
-2,3;-3,643723E-10
-2,25;-3,523274E-10
-2,2;-3,390964E-10
-2,15;-3,25042E-10
-2,1;-3,124118E-10
-2,05;-3,002346E-10
-2;-2,900412E-10
-1,95;-2,771401E-10
-1,9;-2,634394E-10
-1,85;-2,494519E-10
-1,8;-2,349616E-10
-1,75;-2,218355E-10
-1,7;-2,086515E-10
-1,65;-1,945328E-10
-1,6;-1,785322E-10
-1,55;-1,618123E-10
-1,5;-1,474677E-10
-1,45;-1,323334E-10
-1,4;-1,148558E-10
-1,35;-9,74982E-11
-1,3;-7,728945E-11
-1,25;-5,339412E-11
-1,2;-3,174803E-11
-1,15;-5,544111E-12
-1,1;2,774857E-11
-1,05;6,98986E-11
-1;1,272596E-10
-0,95;2,09948E-10
-0,9;3,196092E-10
-0,85;4,665015E-10
-0,8;6,632199E-10
-0,75;9,194742E-10
-0,7;1,237733E-09
-0,65;1,632246E-09
-0,6;2,200361E-09
-0,55;2,656125E-09
-0,5;3,297149E-09
-0,45;4,076982E-09
-0,4;4,922939E-09
-0,35;5,892589E-09
-0,3;6,893626E-09
-0,25;8,01418E-09
-0,2;9,160043E-09
-0,15;1,042107E-08
-0,1;1,174324E-08
-0,05;1,317694E-08
0;1,503876E-08
0,05;1,634709E-08
0,1;1,802967E-08
0,15;1,983147E-08
0,2;2,252752E-08
0,25;2,43898E-08
