Tensao [V];Corrente [A]
1,8;1,675667E-08
1,85;1,703719E-08
1,9;1,731963E-08
1,95;1,756814E-08
2;1,781526E-08
2,05;1,807974E-08
2,1;1,831626E-08
2,15;1,853923E-08
2,2;1,876208E-08
2,25;1,900533E-08
2,3;1,92667E-08
2,35;1,949362E-08
2,4;1,971823E-08
2,45;1,993325E-08
2,5;2,016001E-08
2,55;2,032404E-08
2,6;2,049497E-08
2,65;2,070432E-08
2,7;2,089758E-08
2,75;2,129356E-08
2,8;2,130525E-08
2,85;2,150665E-08
2,9;2,164803E-08
2,95;2,181403E-08
3;2,195478E-08
3,05;2,212819E-08
3,1;2,238536E-08
3,15;2,250401E-08
3,2;2,275426E-08
3,25;2,283348E-08
3,3;2,291975E-08
3,35;2,314613E-08
3,4;2,319034E-08
3,45;2,334402E-08
3,5;2,338433E-08
3,55;2,355674E-08
3,6;2,378088E-08
3,65;2,390479E-08
3,7;2,412068E-08
3,75;2,42825E-08
3,8;2,437994E-08
3,85;2,457269E-08
3,9;2,4504E-08
3,95;2,468318E-08
4;2,472147E-08
4,05;2,48429E-08
4,1;2,506087E-08
4,15;2,518682E-08
4,2;2,528778E-08
4,25;2,541158E-08
4,3;2,552094E-08
4,35;2,557959E-08
4,4;2,568104E-08
4,45;2,581477E-08
4,5;2,580523E-08
4,55;2,591634E-08
4,6;2,597411E-08
4,65;2,616723E-08
4,7;2,630521E-08
4,75;2,654278E-08
4,8;2,664E-08
4,85;2,680736E-08
4,9;2,687239E-08
4,95;2,692778E-08
5;2,69559E-08
5,05;2,703176E-08
5,1;2,704794E-08
5,15;2,713569E-08
5,2;2,722923E-08
5,25;2,734427E-08
5,3;2,742514E-08
5,35;2,765903E-08
5,4;2,78165E-08
5,45;2,783021E-08
5,5;2,789087E-08
5,55;2,794322E-08
5,6;2,801829E-08
5,65;2,805422E-08
5,7;2,82158E-08
5,75;2,82772E-08
5,8;2,831941E-08
5,85;2,841094E-08
5,9;2,84973E-08
5,95;2,871218E-08
6;2,875496E-08
6,05;2,897347E-08
6,1;2,893819E-08
6,15;2,894549E-08
6,2;2,896343E-08
6,25;2,905609E-08
6,3;2,913946E-08
6,35;2,931224E-08
6,4;2,936435E-08
6,45;2,952554E-08
6,5;2,953863E-08
6,55;2,965565E-08
6,6;2,983146E-08
6,65;2,975699E-08
6,7;2,986034E-08
6,75;2,975235E-08
6,8;2,985281E-08
6,85;2,981763E-08
6,9;2,989411E-08
6,95;3,006514E-08
7;3,018028E-08
7,05;3,026691E-08
7,1;3,031147E-08
7,15;3,037954E-08
7,2;3,042992E-08
7,25;3,041621E-08
7,3;3,050348E-08
7,35;3,045136E-08
7,4;3,048062E-08
7,45;3,051426E-08
7,5;3,055557E-08
7,55;3,067111E-08
7,6;3,088192E-08
7,65;3,095011E-08
7,7;3,103347E-08
7,75;3,096681E-08
7,8;3,097345E-08
7,85;3,105433E-08
7,9;3,105167E-08
7,95;3,113457E-08
8;3,106864E-08
8,05;3,122283E-08
8,1;3,126842E-08
8,15;3,135202E-08
8,2;3,156473E-08
8,25;3,157592E-08
8,3;3,165315E-08
8,35;3,161561E-08
8,4;3,150181E-08
8,45;3,162563E-08
8,5;3,158119E-08
8,55;3,166971E-08
8,6;3,175371E-08
8,65;3,169709E-08
8,7;3,188017E-08
8,75;3,190816E-08
8,8;3,206488E-08
8,85;3,212963E-08
8,9;3,212802E-08
8,95;3,219445E-08
9;3,208746E-08
9,05;3,214521E-08
9,1;3,205996E-08
9,15;3,20891E-08
9,2;3,235026E-08
9,25;3,235903E-08
9,3;3,258419E-08
9,35;3,252229E-08
9,4;3,247407E-08
9,45;3,264712E-08
9,5;3,252945E-08
9,55;3,266194E-08
9,6;3,25591E-08
9,65;3,262599E-08
9,7;3,26319E-08
9,75;3,270111E-08
9,8;3,277266E-08
9,85;3,287904E-08
9,9;3,288278E-08
9,95;3,288742E-08
10;3,283811E-08
