Tensao [V];Corrente [A]
-5,7;-1,118556E-09
-5,65;-1,111119E-09
-5,6;-1,101382E-09
-5,55;-1,087721E-09
-5,5;-1,072309E-09
-5,45;-1,059622E-09
-5,4;-1,050172E-09
-5,35;-1,039432E-09
-5,3;-1,025771E-09
-5,25;-1,005253E-09
-5,2;-9,80337E-10
-5,15;-9,640826E-10
-5,1;-9,632161E-10
-5,05;-9,680298E-10
-5;-9,625802E-10
-4,95;-9,432399E-10
-4,9;-9,295574E-10
-4,85;-9,234542E-10
-4,8;-9,189507E-10
-4,75;-9,083299E-10
-4,7;-8,910073E-10
-4,65;-8,715744E-10
-4,6;-8,593826E-10
-4,55;-8,512858E-10
-4,5;-8,372247E-10
-4,45;-8,241704E-10
-4,4;-8,113106E-10
-4,35;-8,006831E-10
-4,3;-7,923001E-10
-4,25;-7,832694E-10
-4,2;-7,709716E-10
-4,15;-7,543812E-10
-4,1;-7,397201E-10
-4,05;-7,292963E-10
-4;-7,211752E-10
-3,95;-7,059772E-10
-3,9;-6,902497E-10
-3,85;-6,796787E-10
-3,8;-6,687742E-10
-3,75;-6,575558E-10
-3,7;-6,467005E-10
-3,65;-6,351775E-10
-3,6;-6,217198E-10
-3,55;-6,058434E-10
-3,5;-5,949212E-10
-3,45;-5,853293E-10
-3,4;-5,749987E-10
-3,35;-5,596059E-10
-3,3;-5,446181E-10
-3,25;-5,343458E-10
-3,2;-5,233228E-10
-3,15;-5,115833E-10
-3,1;-4,983486E-10
-3,05;-4,837847E-10
-3;-4,705967E-10
-2,95;-4,594551E-10
-2,9;-4,49002E-10
-2,85;-4,391964E-10
-2,8;-4,24119E-10
-2,75;-4,08586E-10
-2,7;-3,921995E-10
-2,65;-3,833201E-10
-2,6;-3,732447E-10
-2,55;-3,612679E-10
-2,5;-3,443835E-10
-2,45;-3,322693E-10
-2,4;-3,189131E-10
-2,35;-3,072551E-10
-2,3;-2,957255E-10
-2,25;-2,81529E-10
-2,2;-2,666563E-10
-2,15;-2,498904E-10
-2,1;-2,36963E-10
-2,05;-2,262157E-10
-2;-2,139657E-10
-1,95;-1,962964E-10
-1,9;-1,793634E-10
-1,85;-1,661915E-10
-1,8;-1,543455E-10
-1,75;-1,427468E-10
-1,7;-1,290063E-10
-1,65;-1,10211E-10
-1,6;-9,450786E-11
-1,55;-7,475357E-11
-1,5;-5,513028E-11
-1,45;-3,704435E-11
-1,4;-1,061503E-11
-1,35;2,416876E-11
-1,3;6,264406E-11
-1,25;1,007671E-10
-1,2;1,459347E-10
-1,15;1,957567E-10
-1,1;2,58837E-10
-1,05;3,263614E-10
-1;3,999133E-10
-0,95;4,760064E-10
-0,9;5,642034E-10
-0,85;6,54053E-10
-0,8;7,577133E-10
-0,75;8,705455E-10
-0,7;9,950659E-10
-0,65;1,120842E-09
-0,6;1,264615E-09
-0,55;1,420495E-09
-0,5;1,595667E-09
-0,45;1,775548E-09
-0,4;1,98008E-09
-0,35;2,194037E-09
-0,3;2,414755E-09
-0,25;2,665993E-09
-0,2;2,929331E-09
-0,15;3,212095E-09
-0,1;3,513056E-09
-0,05;3,835884E-09
0;4,252079E-09
0,05;4,542995E-09
0,1;4,905773E-09
0,15;5,301256E-09
0,2;5,699496E-09
0,25;6,123701E-09
0,3;6,54892E-09
0,35;6,98936E-09
0,4;7,417182E-09
0,45;7,856226E-09
0,5;8,277995E-09
0,55;8,715923E-09
0,6;9,140263E-09
0,65;9,582446E-09
0,7;1,000423E-08
0,75;1,043074E-08
0,8;1,083846E-08
0,85;1,126442E-08
0,9;1,165552E-08
0,95;1,205048E-08
1;1,243457E-08
1,05;1,282062E-08
1,1;1,317852E-08
1,15;1,35455E-08
1,2;1,388463E-08
1,25;1,42203E-08
1,3;1,455485E-08
1,35;1,487107E-08
1,4;1,517924E-08
1,45;1,548586E-08
1,5;1,577548E-08
1,55;1,608159E-08
1,6;1,635185E-08
1,65;1,663022E-08
1,7;1,689377E-08
1,75;1,715639E-08
1,8;1,740231E-08
1,85;1,765526E-08
1,9;1,790565E-08
1,95;1,814302E-08
2;1,838105E-08
2,05;1,862229E-08
2,1;1,884558E-08
2,15;1,907062E-08
2,2;1,930689E-08
2,25;1,952283E-08
2,3;1,974177E-08
2,35;1,996215E-08
2,4;2,016795E-08
2,45;2,039424E-08
2,5;2,061053E-08
2,55;2,081266E-08
2,6;2,118832E-08
2,65;2,129453E-08
2,7;2,149585E-08
2,75;2,165104E-08
2,8;2,178591E-08
2,85;2,202738E-08
2,9;2,228969E-08
2,95;2,242758E-08
3;2,263098E-08
3,05;2,28191E-08
3,1;2,301925E-08
3,15;2,321679E-08
3,2;2,338278E-08
3,25;2,352821E-08
3,3;2,360592E-08
3,35;2,384951E-08
3,4;2,395173E-08
3,45;2,421429E-08
3,5;2,425789E-08
3,55;2,452083E-08
3,6;2,470404E-08
3,65;2,480537E-08
3,7;2,520141E-08
3,75;2,524161E-08
3,8;2,544577E-08
3,85;2,563186E-08
3,9;2,583189E-08
3,95;2,598575E-08
4;2,620044E-08
4,05;2,64262E-08
4,1;2,64045E-08
4,15;2,657981E-08
4,2;2,668277E-08
4,25;2,685668E-08
4,3;2,704805E-08
4,35;2,711371E-08
4,4;2,733987E-08
4,45;2,750927E-08
4,5;2,763747E-08
4,55;2,787093E-08
4,6;2,796886E-08
4,65;2,80934E-08
4,7;2,821234E-08
4,75;2,839678E-08
4,8;2,850456E-08
4,85;2,862872E-08
4,9;2,870106E-08
4,95;2,882274E-08
5;2,900505E-08
5,05;2,91E-08
5,1;2,931723E-08
5,15;2,946727E-08
5,2;2,956738E-08
5,25;2,974405E-08
5,3;2,990916E-08
5,35;3,002017E-08
5,4;3,010491E-08
5,45;3,022559E-08
5,5;3,042841E-08
5,55;3,04245E-08
5,6;3,059026E-08
5,65;3,065781E-08
5,7;3,090758E-08
5,75;3,094374E-08
5,8;3,106252E-08
5,85;3,117819E-08
5,9;3,130664E-08
5,95;3,14587E-08
6;3,155715E-08
6,05;3,164883E-08
6,1;3,174425E-08
6,15;3,186567E-08
6,2;3,209497E-08
6,25;3,20539E-08
6,3;3,223624E-08
6,35;3,224802E-08
6,4;3,230733E-08
6,45;3,234246E-08
6,5;3,244981E-08
6,55;3,248774E-08
6,6;3,253895E-08
6,65;3,270699E-08
6,7;3,279414E-08
6,75;3,285215E-08
6,8;3,302141E-08
6,85;3,308245E-08
6,9;3,315039E-08
6,95;3,321567E-08
7;3,330395E-08
7,05;3,342698E-08
7,1;3,344032E-08
7,15;3,342549E-08
7,2;3,350261E-08
7,25;3,351629E-08
7,3;3,357167E-08
7,35;3,364212E-08
7,4;3,37437E-08
7,45;3,374633E-08
7,5;3,393469E-08
7,55;3,399872E-08
7,6;3,423495E-08
7,65;3,429622E-08
7,7;3,435812E-08
7,75;3,44273E-08
7,8;3,440485E-08
7,85;3,45322E-08
7,9;3,453165E-08
7,95;3,473031E-08
8;3,488865E-08
8,05;3,496334E-08
8,1;3,504133E-08
8,15;3,509482E-08
8,2;3,517458E-08
8,25;3,518598E-08
8,3;3,521638E-08
8,35;3,525357E-08
8,4;3,551386E-08
8,45;3,547417E-08
8,5;3,542258E-08
8,55;3,554478E-08
8,6;3,551272E-08
8,65;3,564421E-08
8,7;3,56668E-08
8,75;3,579676E-08
8,8;3,590086E-08
8,85;3,595486E-08
8,9;3,601138E-08
8,95;3,605357E-08
9;3,608069E-08
9,05;3,625298E-08
9,1;3,635369E-08
9,15;3,648591E-08
9,2;3,655184E-08
9,25;3,66597E-08
9,3;3,669143E-08
9,35;3,653677E-08
9,4;3,669837E-08
9,45;3,702646E-08
9,5;3,679267E-08
9,55;3,688546E-08
9,6;3,69918E-08
9,65;3,704217E-08
9,7;3,701892E-08
9,75;3,716336E-08
9,8;3,719788E-08
9,85;3,737027E-08
9,9;3,743622E-08
9,95;3,745441E-08
10;3,751239E-08
