Tensao [V];Corrente [A]
-10;-1,47374E-09
-9,95;-1,461549E-09
-9,9;-1,451281E-09
-9,85;-1,442655E-09
-9,8;-1,434171E-09
-9,75;-1,425284E-09
-9,7;-1,41704E-09
-9,65;-1,409118E-09
-9,6;-1,400769E-09
-9,55;-1,392417E-09
-9,5;-1,383245E-09
-9,45;-1,375262E-09
-9,4;-1,367399E-09
-9,35;-1,359486E-09
-9,3;-1,350111E-09
-9,25;-1,342841E-09
-9,2;-1,335485E-09
-9,15;-1,326352E-09
-9,1;-1,31825E-09
-9,05;-1,310241E-09
-9;-1,302005E-09
-8,95;-1,294101E-09
-8,9;-1,286427E-09
-8,85;-1,278134E-09
-8,8;-1,269199E-09
-8,75;-1,261356E-09
-8,7;-1,252858E-09
-8,65;-1,243687E-09
-8,6;-1,236515E-09
-8,55;-1,228155E-09
-8,5;-1,218441E-09
-8,45;-1,209188E-09
-8,4;-1,20226E-09
-8,35;-1,194186E-09
-8,3;-1,185791E-09
-8,25;-1,177043E-09
-8,2;-1,169173E-09
-8,15;-1,161372E-09
-8,1;-1,153364E-09
-8,05;-1,141458E-09
-8;-1,132861E-09
-7,95;-1,124209E-09
-7,9;-1,117268E-09
-7,85;-1,112251E-09
-7,8;-1,106503E-09
-7,75;-1,09897E-09
-7,7;-1,090207E-09
-7,65;-1,082616E-09
-7,6;-1,075538E-09
-7,55;-1,068398E-09
-7,5;-1,05965E-09
-7,45;-1,051727E-09
-7,4;-1,04343E-09
-7,35;-1,036412E-09
-7,3;-1,027681E-09
-7,25;-1,019795E-09
-7,2;-1,011938E-09
-7,15;-1,005083E-09
-7,1;-9,965111E-10
-7,05;-9,882645E-10
-7;-9,802396E-10
-6,95;-9,723368E-10
-6,9;-9,641312E-10
-6,85;-9,561807E-10
-6,8;-9,49376E-10
-6,75;-9,413506E-10
-6,7;-9,330449E-10
-6,65;-9,264861E-10
-6,6;-9,180309E-10
-6,55;-9,106534E-10
-6,5;-9,026009E-10
-6,45;-8,936556E-10
-6,4;-8,859514E-10
-6,35;-8,78596E-10
-6,3;-8,713137E-10
-6,25;-8,63092E-10
-6,2;-8,549045E-10
-6,15;-8,476016E-10
-6,1;-8,391199E-10
-6,05;-8,315639E-10
-6;-8,238022E-10
-5,95;-8,159677E-10
-5,9;-8,0863E-10
-5,85;-8,007463E-10
-5,8;-7,92992E-10
-5,75;-7,854519E-10
-5,7;-7,777923E-10
-5,65;-7,693847E-10
-5,6;-7,624076E-10
-5,55;-7,550103E-10
-5,5;-7,464247E-10
-5,45;-7,372612E-10
-5,4;-7,296905E-10
-5,35;-7,217419E-10
-5,3;-7,13915E-10
-5,25;-7,061729E-10
-5,2;-6,983724E-10
-5,15;-6,903546E-10
-5,1;-6,822517E-10
-5,05;-6,745025E-10
-5;-6,667124E-10
-4,95;-6,596043E-10
-4,9;-6,519298E-10
