Tensao [V];Corrente [A]
0,1;3,029803E-10
0,15;3,247665E-10
0,2;3,450734E-10
0,25;3,664901E-10
0,3;3,879588E-10
0,35;4,109264E-10
0,4;4,335888E-10
0,45;4,553152E-10
0,5;4,782088E-10
0,55;5,025286E-10
0,6;5,24746E-10
0,65;5,479247E-10
0,7;5,715428E-10
0,75;5,976356E-10
0,8;6,2077E-10
0,85;6,442268E-10
0,9;6,66428E-10
0,95;6,900247E-10
1;7,137516E-10
1,05;7,377245E-10
1,1;7,618389E-10
1,15;7,867055E-10
1,2;8,081622E-10
1,25;8,288666E-10
1,3;8,492148E-10
1,35;8,69665E-10
1,4;8,90426E-10
1,45;9,096238E-10
1,5;9,299541E-10
1,55;9,516873E-10
1,6;9,718181E-10
1,65;9,897732E-10
1,7;1,008742E-09
1,75;1,02804E-09
1,8;1,045377E-09
1,85;1,061498E-09
1,9;1,077658E-09
1,95;1,095368E-09
2;1,113555E-09
2,05;1,129838E-09
2,1;1,147114E-09
2,15;1,163924E-09
2,2;1,181572E-09
2,25;1,194927E-09
2,3;1,211759E-09
2,35;1,227597E-09
2,4;1,24521E-09
2,45;1,258372E-09
2,5;1,274776E-09
2,55;1,288748E-09
2,6;1,305001E-09
2,65;1,319529E-09
2,7;1,33266E-09
2,75;1,350181E-09
2,8;1,365186E-09
2,85;1,38036E-09
2,9;1,393412E-09
2,95;1,407046E-09
3;1,420991E-09
3,05;1,433913E-09
3,1;1,446484E-09
3,15;1,460172E-09
3,2;1,473104E-09
3,25;1,485868E-09
3,3;1,49798E-09
3,35;1,511347E-09
3,4;1,525111E-09
3,45;1,537064E-09
3,5;1,548509E-09
3,55;1,560761E-09
3,6;1,573845E-09
3,65;1,585552E-09
3,7;1,596309E-09
3,75;1,607753E-09
3,8;1,619859E-09
3,85;1,632249E-09
3,9;1,642811E-09
3,95;1,656004E-09
4;1,668874E-09
4,05;1,683408E-09
4,1;1,693779E-09
4,15;1,708195E-09
4,2;1,720098E-09
4,25;1,729682E-09
4,3;1,740871E-09
4,35;1,749964E-09
4,4;1,762492E-09
4,45;1,773552E-09
4,5;1,782631E-09
4,55;1,794811E-09
4,6;1,808731E-09
4,65;1,818487E-09
4,7;1,826363E-09
4,75;1,836831E-09
4,8;1,849217E-09
4,85;1,857257E-09
4,9;1,866846E-09
4,95;1,880556E-09
5;1,890919E-09
5,05;1,899716E-09
5,1;1,907905E-09
5,15;1,919779E-09
5,2;1,933415E-09
5,25;1,941018E-09
5,3;1,948543E-09
5,35;1,957274E-09
5,4;1,970988E-09
5,45;1,980581E-09
5,5;1,987337E-09
5,55;1,996558E-09
5,6;2,004954E-09
5,65;2,014525E-09
5,7;2,02308E-09
5,75;2,031714E-09
5,8;2,041344E-09
5,85;2,053346E-09
5,9;2,063104E-09
5,95;2,071813E-09
6;2,08102E-09
6,05;2,09159E-09
6,1;2,062263E-09
6,15;2,102905E-09
6,2;2,113613E-09
6,25;2,122578E-09
6,3;2,13019E-09
6,35;2,139164E-09
6,4;2,147961E-09
6,45;2,15681E-09
6,5;2,168803E-09
6,55;2,176816E-09
6,6;2,182922E-09
6,65;2,192132E-09
6,7;2,204327E-09
6,75;2,214647E-09
6,8;2,222106E-09
6,85;2,22941E-09
6,9;2,237375E-09
6,95;2,246688E-09
7;2,253557E-09
7,05;2,260226E-09
7,1;2,269936E-09
7,15;2,277828E-09
7,2;2,285368E-09
7,25;2,292371E-09
7,3;2,301183E-09
7,35;2,309007E-09
7,4;2,316579E-09
7,45;2,323345E-09
7,5;2,332681E-09
7,55;2,340879E-09
7,6;2,348881E-09
7,65;2,358355E-09
7,7;2,369241E-09
7,75;2,37801E-09
7,8;2,38671E-09
7,85;2,394128E-09
7,9;2,403781E-09
7,95;2,41252E-09
8;2,419383E-09
8,05;2,427514E-09
8,1;2,43831E-09
8,15;2,450453E-09
8,2;2,458139E-09
8,25;2,465297E-09
8,3;2,474794E-09
8,35;2,482814E-09
8,4;2,490931E-09
8,45;2,499318E-09
8,5;2,509171E-09
8,55;2,518297E-09
8,6;2,525925E-09
8,65;2,532638E-09
8,7;2,540779E-09
8,75;2,549985E-09
8,8;2,557839E-09
8,85;2,563796E-09
8,9;2,571698E-09
8,95;2,580263E-09
9;2,588991E-09
9,05;2,597663E-09
9,1;2,605862E-09
9,15;2,615377E-09
9,2;2,624109E-09
9,25;2,632377E-09
9,3;2,638908E-09
9,35;2,647428E-09
9,4;2,655895E-09
9,45;2,664888E-09
9,5;2,672734E-09
9,55;2,680422E-09
9,6;2,688355E-09
9,65;2,69566E-09
9,7;2,703429E-09
9,75;2,710462E-09
9,8;2,718109E-09
9,85;2,725959E-09
9,9;2,731895E-09
9,95;2,741696E-09
10;2,74887E-09
