Tensao [V];Corrente [A]
1,85;2,586136E-08
1,9;2,632934E-08
1,95;2,660008E-08
2;2,685425E-08
2,05;2,722418E-08
2,1;2,767948E-08
2,15;2,80857E-08
2,2;2,842075E-08
2,25;2,857582E-08
2,3;2,899601E-08
2,35;2,925655E-08
2,4;2,964746E-08
2,45;3,000833E-08
2,5;3,036234E-08
2,55;3,059236E-08
2,6;3,067953E-08
2,65;3,098504E-08
2,7;3,111726E-08
2,75;3,154647E-08
2,8;3,147588E-08
2,85;3,159533E-08
2,9;3,203231E-08
2,95;3,207359E-08
3;3,248749E-08
3,05;3,281121E-08
3,1;3,285066E-08
3,15;3,310452E-08
3,2;3,341624E-08
3,25;3,3479E-08
3,3;3,377258E-08
3,35;3,394098E-08
3,4;3,421147E-08
3,45;3,431503E-08
3,5;3,456734E-08
3,55;3,495082E-08
3,6;3,517571E-08
3,65;3,551135E-08
3,7;3,558759E-08
3,75;3,580821E-08
3,8;3,610479E-08
3,85;3,627421E-08
3,9;3,647673E-08
3,95;3,672152E-08
4;3,693962E-08
4,05;3,723536E-08
4,1;3,715861E-08
4,15;3,742093E-08
4,2;3,771954E-08
4,25;3,778557E-08
4,3;3,804941E-08
4,35;3,823626E-08
4,4;3,842398E-08
4,45;3,863699E-08
4,5;3,865368E-08
4,55;3,910367E-08
4,6;3,922263E-08
4,65;3,935974E-08
4,7;3,958227E-08
4,75;3,969263E-08
4,8;3,982197E-08
4,85;3,991389E-08
4,9;4,026698E-08
4,95;4,038365E-08
5;4,065727E-08
5,05;4,080406E-08
5,1;4,094783E-08
5,15;4,090526E-08
5,2;4,11239E-08
5,25;4,143393E-08
5,3;4,128852E-08
5,35;4,120237E-08
5,4;4,170705E-08
5,45;4,193634E-08
5,5;4,207282E-08
5,55;4,210308E-08
5,6;4,228492E-08
5,65;4,212256E-08
5,7;4,255213E-08
5,75;4,270672E-08
5,8;4,281096E-08
5,85;4,301773E-08
5,9;4,301135E-08
5,95;4,302216E-08
6;4,332386E-08
6,05;4,336822E-08
6,1;4,350009E-08
6,15;4,354579E-08
6,2;4,37201E-08
6,25;4,366509E-08
6,3;4,391624E-08
6,35;4,40919E-08
6,4;4,409766E-08
6,45;4,425702E-08
6,5;4,454116E-08
6,55;4,447074E-08
6,6;4,458738E-08
6,65;4,479257E-08
6,7;4,502159E-08
6,75;4,528769E-08
6,8;4,530301E-08
6,85;4,53805E-08
6,9;4,546328E-08
6,95;4,553595E-08
7;4,572693E-08
7,05;4,577466E-08
7,1;4,588489E-08
7,15;4,59944E-08
7,2;4,60837E-08
7,25;4,640077E-08
7,3;4,660244E-08
7,35;4,653598E-08
7,4;4,668065E-08
7,45;4,689327E-08
7,5;4,697424E-08
7,55;4,710735E-08
7,6;4,723907E-08
7,65;4,722727E-08
7,7;4,735312E-08
7,75;4,746978E-08
7,8;4,758116E-08
7,85;4,77088E-08
