Tensao [V];Corrente [A]
1,9;2,691924E-08
1,95;2,71891E-08
2;2,756101E-08
2,05;2,772852E-08
2,1;2,813788E-08
2,15;2,843447E-08
2,2;2,862295E-08
2,25;2,891703E-08
2,3;2,906609E-08
2,35;2,935628E-08
2,4;2,958242E-08
2,45;2,981132E-08
2,5;3,008734E-08
2,55;3,038493E-08
2,6;3,069986E-08
2,65;3,093917E-08
2,7;3,11402E-08
2,75;3,137843E-08
2,8;3,159161E-08
2,85;3,181933E-08
2,9;3,216048E-08
2,95;3,229947E-08
3;3,249535E-08
3,05;3,26733E-08
3,1;3,288852E-08
3,15;3,309984E-08
3,2;3,325992E-08
3,25;3,343713E-08
3,3;3,370922E-08
3,35;3,381885E-08
3,4;3,41138E-08
3,45;3,425193E-08
3,5;3,43686E-08
3,55;3,466707E-08
3,6;3,482289E-08
3,65;3,501614E-08
3,7;3,519895E-08
3,75;3,531261E-08
3,8;3,55061E-08
3,85;3,560733E-08
3,9;3,595765E-08
3,95;3,590728E-08
4;3,606538E-08
4,05;3,646472E-08
4,1;3,657773E-08
4,15;3,671745E-08
4,2;3,682671E-08
4,25;3,698503E-08
4,3;3,723305E-08
4,35;3,743412E-08
4,4;3,755537E-08
4,45;3,770847E-08
4,5;3,782435E-08
4,55;3,810286E-08
4,6;3,829791E-08
4,65;3,859034E-08
4,7;3,873247E-08
4,75;3,877556E-08
4,8;3,894946E-08
4,85;3,905757E-08
4,9;3,919858E-08
4,95;3,937652E-08
5;3,952139E-08
5,05;3,969849E-08
5,1;3,978788E-08
5,15;3,991081E-08
5,2;4,008398E-08
5,25;4,018127E-08
5,3;4,027358E-08
5,35;4,033789E-08
5,4;4,054078E-08
5,45;4,062389E-08
5,5;4,081252E-08
5,55;4,081529E-08
5,6;4,097615E-08
5,65;4,110735E-08
5,7;4,123709E-08
5,75;4,126583E-08
5,8;4,156054E-08
5,85;4,164177E-08
5,9;4,174849E-08
5,95;4,186991E-08
6;4,186213E-08
6,05;4,198059E-08
6,1;4,209145E-08
6,15;4,215322E-08
6,2;4,231217E-08
6,25;4,240877E-08
6,3;4,239365E-08
6,35;4,254775E-08
6,4;4,269268E-08
6,45;4,283165E-08
6,5;4,292291E-08
6,55;4,301197E-08
6,6;4,308669E-08
6,65;4,304725E-08
6,7;4,307994E-08
6,75;4,31775E-08
6,8;4,321916E-08
6,85;4,338114E-08
6,9;4,343914E-08
6,95;4,355832E-08
7;4,356862E-08
7,05;4,35775E-08
7,1;4,384638E-08
7,15;4,380792E-08
7,2;4,386418E-08
7,25;4,400673E-08
7,3;4,415012E-08
7,35;4,420415E-08
7,4;4,426629E-08
7,45;4,432392E-08
7,5;4,445074E-08
7,55;4,440541E-08
7,6;4,463848E-08
