Tensao [V];Corrente [A]
1,95;1,174021E-09
2;1,190871E-09
2,05;1,199889E-09
2,1;1,215539E-09
2,15;1,22722E-09
2,2;1,239174E-09
2,25;1,251859E-09
2,3;1,262974E-09
2,35;1,27371E-09
2,4;1,292004E-09
2,45;1,297431E-09
2,5;1,307866E-09
2,55;1,318015E-09
2,6;1,333636E-09
2,65;1,345547E-09
2,7;1,35543E-09
2,75;1,367833E-09
2,8;1,380133E-09
2,85;1,383891E-09
2,9;1,39587E-09
2,95;1,403296E-09
3;1,413127E-09
3,05;1,42415E-09
3,1;1,432231E-09
3,15;1,441144E-09
3,2;1,446488E-09
3,25;1,455483E-09
3,3;1,46548E-09
3,35;1,470172E-09
3,4;1,484569E-09
3,45;1,490258E-09
3,5;1,506909E-09
3,55;1,512977E-09
3,6;1,526674E-09
3,65;1,5324E-09
3,7;1,533878E-09
3,75;1,540966E-09
3,8;1,546722E-09
3,85;1,548638E-09
3,9;1,56083E-09
3,95;1,568367E-09
4;1,572891E-09
4,05;1,579656E-09
4,1;1,585585E-09
4,15;1,607346E-09
4,2;1,614519E-09
4,25;1,620457E-09
4,3;1,619711E-09
4,35;1,619364E-09
4,4;1,629545E-09
4,45;1,630998E-09
4,5;1,63876E-09
4,55;1,637827E-09
4,6;1,643744E-09
4,65;1,648261E-09
4,7;1,636866E-09
4,75;1,646047E-09
4,8;1,657947E-09
4,85;1,672203E-09
4,9;1,67917E-09
4,95;1,695478E-09
5;1,701587E-09
5,05;1,705286E-09
5,1;1,711633E-09
5,15;1,715675E-09
5,2;1,719387E-09
5,25;1,72714E-09
5,3;1,728887E-09
5,35;1,737515E-09
5,4;1,743537E-09
5,45;1,760051E-09
5,5;1,767704E-09
5,55;1,775103E-09
5,6;1,781118E-09
5,65;1,784537E-09
5,7;1,791314E-09
5,75;1,795486E-09
5,8;1,802442E-09
5,85;1,802106E-09
5,9;1,810995E-09
5,95;1,811763E-09
6;1,81723E-09
6,05;1,820359E-09
6,1;1,825449E-09
6,15;1,829157E-09
6,2;1,830629E-09
6,25;1,835717E-09
6,3;1,840321E-09
6,35;1,844032E-09
6,4;1,850277E-09
6,45;1,852102E-09
6,5;1,856281E-09
6,55;1,86009E-09
