Tensao [V];Corrente [A]
-5,85;-1,045646E-10
-5,8;-1,046078E-10
-5,75;-1,031717E-10
-5,7;-1,011708E-10
-5,65;-9,888808E-11
-5,6;-9,836409E-11
-5,55;-9,679087E-11
-5,5;-9,295833E-11
-5,45;-9,246898E-11
-5,4;-9,228846E-11
-5,35;-9,189796E-11
-5,3;-8,826076E-11
-5,25;-8,905915E-11
-5,2;-8,850794E-11
-5,15;-8,599536E-11
-5,1;-8,384986E-11
-5,05;-8,353843E-11
-5;-8,083548E-11
-4,95;-7,999388E-11
-4,9;-8,070825E-11
-4,85;-7,802389E-11
-4,8;-7,786322E-11
-4,75;-7,79114E-11
-4,7;-7,147376E-11
-4,65;-7,047502E-11
-4,6;-7,206571E-11
-4,55;-6,884125E-11
-4,5;-6,808492E-11
-4,45;-6,635717E-11
-4,4;-6,566135E-11
-4,35;-6,419309E-11
-4,3;-6,051883E-11
-4,25;-5,863784E-11
-4,2;-5,867982E-11
-4,15;-5,668761E-11
-4,1;-5,638232E-11
-4,05;-5,59708E-11
-4;-5,513655E-11
-3,95;-5,307261E-11
-3,9;-5,009665E-11
-3,85;-4,892128E-11
-3,8;-4,648043E-11
-3,75;-4,545465E-11
-3,7;-4,479218E-11
-3,65;-4,140591E-11
-3,6;-4,186319E-11
-3,55;-4,102028E-11
-3,5;-3,84657E-11
-3,45;-3,5507E-11
-3,4;-3,396709E-11
-3,35;-3,34678E-11
-3,3;-2,882828E-11
-3,25;-2,528131E-11
-3,2;-2,617113E-11
-3,15;-2,468188E-11
-3,1;-2,06282E-11
-3,05;-2,024258E-11
-3;-1,901042E-11
-2,95;-1,596396E-11
-2,9;-1,271111E-11
-2,85;-1,242685E-11
-2,8;-7,961615E-12
-2,75;-9,821612E-12
-2,7;-8,38058E-12
-2,65;-4,029028E-12
-2,6;-1,20009E-12
-2,55;-4,534505E-12
-2,5;-3,868779E-13
-2,45;1,947701E-12
-2,4;8,710433E-12
-2,35;9,092322E-12
-2,3;1,093007E-11
-2,25;1,66732E-11
-2,2;1,788066E-11
-2,15;1,973324E-11
-2,1;2,27661E-11
-2,05;2,613264E-11
-2;3,083022E-11
-1,95;3,165579E-11
-1,9;3,256539E-11
-1,85;3,830605E-11
-1,8;4,28627E-11
-1,75;4,481169E-11
-1,7;4,87443E-11
-1,65;5,568129E-11
-1,6;6,079658E-11
-1,55;6,949097E-11
-1,5;7,551097E-11
-1,45;9,010541E-11
-1,4;1,055997E-10
-1,35;1,251216E-10
-1,3;1,510887E-10
-1,25;1,828138E-10
-1,2;2,229909E-10
-1,15;2,651801E-10
-1,1;3,176445E-10
-1,05;3,743525E-10
-1;4,435572E-10
-0,95;5,146868E-10
-0,9;5,949041E-10
-0,85;6,82686E-10
-0,8;7,811449E-10
-0,75;8,905553E-10
-0,7;1,005393E-09
-0,65;1,131449E-09
-0,6;1,274566E-09
-0,55;1,424299E-09
-0,5;1,588669E-09
-0,45;1,768687E-09
-0,4;1,968293E-09
-0,35;2,223455E-09
-0,3;2,414038E-09
-0,25;2,655144E-09
-0,2;2,916378E-09
-0,15;3,182767E-09
-0,1;3,487088E-09
-0,05;3,801491E-09
0;4,215801E-09
0,05;4,518188E-09
0,1;4,874777E-09
0,15;5,289372E-09
0,2;5,689297E-09
0,25;6,101966E-09
0,3;6,51984E-09
0,35;6,93751E-09
0,4;7,361139E-09
0,45;7,73937E-09
0,5;8,176063E-09
0,55;8,596486E-09
0,6;9,00646E-09
0,65;9,40924E-09
0,7;9,83473E-09
0,75;1,017976E-08
0,8;1,056593E-08
0,85;1,095449E-08
0,9;1,133231E-08
0,95;1,169898E-08
1;1,210329E-08
1,05;1,245511E-08
1,1;1,275608E-08
1,15;1,308473E-08
1,2;1,34034E-08
1,25;1,369449E-08
1,3;1,401352E-08
1,35;1,429374E-08
1,4;1,46075E-08
1,45;1,488798E-08
1,5;1,513585E-08
1,55;1,537413E-08
1,6;1,563103E-08
1,65;1,588777E-08
1,7;1,612431E-08
1,75;1,636835E-08
1,8;1,660529E-08
1,85;1,681486E-08
1,9;1,705933E-08
1,95;1,727432E-08
2;1,746573E-08
2,05;1,765376E-08
2,1;1,785508E-08
2,15;1,803336E-08
2,2;1,82765E-08
2,25;1,846754E-08
2,3;1,867445E-08
2,35;1,883671E-08
2,4;1,899415E-08
2,45;1,92258E-08
2,5;1,941408E-08
2,55;1,960716E-08
2,6;1,977201E-08
2,65;1,993767E-08
2,7;2,011597E-08
2,75;2,028616E-08
2,8;2,03871E-08
2,85;2,052676E-08
2,9;2,066663E-08
2,95;2,08212E-08
3;2,097036E-08
3,05;2,125895E-08
3,1;2,129749E-08
3,15;2,148786E-08
3,2;2,155919E-08
3,25;2,167133E-08
3,3;2,180303E-08
3,35;2,192096E-08
3,4;2,209084E-08
3,45;2,218504E-08
3,5;2,228298E-08
3,55;2,24216E-08
3,6;2,254377E-08
3,65;2,273879E-08
3,7;2,2785E-08
3,75;2,293882E-08
3,8;2,308372E-08
3,85;2,320692E-08
3,9;2,339277E-08
3,95;2,353755E-08
4;2,36974E-08
4,05;2,372804E-08
4,1;2,404585E-08
4,15;2,420709E-08
4,2;2,435827E-08
4,25;2,44704E-08
4,3;2,461945E-08
4,35;2,471853E-08
4,4;2,481899E-08
4,45;2,498261E-08
4,5;2,509288E-08
4,55;2,518478E-08
4,6;2,522271E-08
4,65;2,535278E-08
4,7;2,545601E-08
4,75;2,572559E-08
4,8;2,58297E-08
4,85;2,586661E-08
4,9;2,597437E-08
4,95;2,619912E-08
5;2,618396E-08
5,05;2,628214E-08
5,1;2,647953E-08
5,15;2,647952E-08
5,2;2,676371E-08
5,25;2,676447E-08
5,3;2,689104E-08
5,35;2,692884E-08
5,4;2,711015E-08
5,45;2,726007E-08
5,5;2,735905E-08
5,55;2,733693E-08
5,6;2,750832E-08
5,65;2,755667E-08
5,7;2,769579E-08
5,75;2,770248E-08
5,8;2,781661E-08
5,85;2,791128E-08
5,9;2,812727E-08
5,95;2,822042E-08
6;2,818995E-08
6,05;2,830982E-08
6,1;2,83995E-08
6,15;2,847423E-08
6,2;2,855884E-08
6,25;2,867701E-08
6,3;2,870817E-08
6,35;2,881439E-08
6,4;2,910043E-08
6,45;2,895667E-08
6,5;2,906466E-08
6,55;2,926719E-08
6,6;2,928478E-08
6,65;2,935798E-08
6,7;2,949233E-08
6,75;2,965846E-08
6,8;2,972539E-08
6,85;2,991226E-08
6,9;2,992291E-08
6,95;2,989278E-08
7;3,015436E-08
7,05;3,005577E-08
7,1;3,018362E-08
7,15;3,027905E-08
7,2;3,020559E-08
7,25;3,047683E-08
7,3;3,052778E-08
7,35;3,05607E-08
7,4;3,053344E-08
7,45;3,06619E-08
7,5;3,066908E-08
7,55;3,076839E-08
7,6;3,076599E-08
7,65;3,082943E-08
7,7;3,093752E-08
7,75;3,104252E-08
7,8;3,089837E-08
7,85;3,11579E-08
7,9;3,122724E-08
7,95;3,124808E-08
8;3,142486E-08
8,05;3,131589E-08
8,1;3,142261E-08
8,15;3,154681E-08
8,2;3,166949E-08
8,25;3,161109E-08
8,3;3,161059E-08
8,35;3,168983E-08
8,4;3,185569E-08
8,45;3,191586E-08
8,5;3,200729E-08
8,55;3,208625E-08
8,6;3,211562E-08
8,65;3,217779E-08
8,7;3,221059E-08
8,75;3,232683E-08
8,8;3,258452E-08
8,85;3,263071E-08
8,9;3,261603E-08
8,95;3,261818E-08
9;3,265659E-08
9,05;3,27754E-08
9,1;3,279384E-08
9,15;3,279837E-08
9,2;3,291451E-08
9,25;3,286832E-08
9,3;3,294328E-08
9,35;3,295331E-08
9,4;3,299199E-08
9,45;3,314946E-08
9,5;3,303846E-08
9,55;3,322934E-08
9,6;3,323771E-08
9,65;3,324211E-08
9,7;3,325834E-08
9,75;3,329976E-08
9,8;3,35062E-08
9,85;3,362688E-08
9,9;3,355141E-08
9,95;3,355028E-08
10;3,358873E-08
