Tensao [V];Corrente [A]
1,9;2,110231E-08
1,95;2,136965E-08
2;2,154407E-08
2,05;2,17152E-08
2,1;2,198355E-08
2,15;2,217502E-08
2,2;2,243309E-08
2,25;2,26483E-08
2,3;2,292255E-08
2,35;2,305339E-08
2,4;2,32986E-08
2,45;2,356733E-08
2,5;2,366314E-08
2,55;2,392043E-08
2,6;2,414355E-08
2,65;2,42739E-08
2,7;2,455467E-08
2,75;2,478093E-08
2,8;2,500044E-08
2,85;2,515841E-08
2,9;2,531145E-08
2,95;2,547105E-08
3;2,562348E-08
3,05;2,580129E-08
3,1;2,595285E-08
3,15;2,613077E-08
3,2;2,62738E-08
3,25;2,641405E-08
3,3;2,653397E-08
3,35;2,677545E-08
3,4;2,685102E-08
3,45;2,707858E-08
3,5;2,716973E-08
3,55;2,729367E-08
3,6;2,743594E-08
3,65;2,754846E-08
3,7;2,759754E-08
3,75;2,797639E-08
3,8;2,801994E-08
3,85;2,807745E-08
3,9;2,816423E-08
3,95;2,834128E-08
4;2,86646E-08
4,05;2,860371E-08
4,1;2,866323E-08
4,15;2,885648E-08
4,2;2,897615E-08
4,25;2,91528E-08
4,3;2,923708E-08
4,35;2,934002E-08
4,4;2,949815E-08
4,45;2,960412E-08
4,5;2,971423E-08
4,55;2,983049E-08
4,6;2,95697E-08
4,65;2,986416E-08
4,7;3,018875E-08
4,75;3,031482E-08
4,8;3,040649E-08
4,85;3,060274E-08
4,9;3,084056E-08
4,95;3,077102E-08
5;3,059358E-08
5,05;3,108205E-08
5,1;3,119266E-08
5,15;3,110252E-08
5,2;3,134863E-08
5,25;3,142357E-08
5,3;3,140888E-08
5,35;3,162725E-08
5,4;3,168438E-08
5,45;3,173211E-08
5,5;3,195924E-08
5,55;3,187762E-08
5,6;3,198112E-08
5,65;3,203687E-08
5,7;3,219393E-08
5,75;3,223324E-08
5,8;3,24078E-08
5,85;3,246931E-08
5,9;3,256913E-08
5,95;3,255057E-08
6;3,262486E-08
6,05;3,280031E-08
6,1;3,275622E-08
6,15;3,281263E-08
6,2;3,283557E-08
6,25;3,288972E-08
6,3;3,296918E-08
6,35;3,309877E-08
6,4;3,319558E-08
6,45;3,327168E-08
6,5;3,321027E-08
6,55;3,319547E-08
6,6;3,337487E-08
6,65;3,342863E-08
6,7;3,348764E-08
6,75;3,351501E-08
6,8;3,368292E-08
