Tensao [V];Corrente [A]
1,85;7,297596E-10
1,9;7,376781E-10
1,95;7,479005E-10
2;7,57874E-10
2,05;7,659243E-10
2,1;7,722113E-10
2,15;7,803335E-10
2,2;7,917491E-10
2,25;7,986026E-10
2,3;8,028876E-10
2,35;8,116767E-10
2,4;8,220488E-10
2,45;8,290778E-10
2,5;8,359857E-10
2,55;8,428049E-10
2,6;8,507556E-10
2,65;8,580097E-10
2,7;8,635784E-10
2,75;8,714261E-10
2,8;8,799979E-10
2,85;8,873098E-10
2,9;8,922741E-10
2,95;9,010623E-10
3;9,077068E-10
3,05;9,125147E-10
3,1;9,165813E-10
3,15;9,253007E-10
3,2;9,340172E-10
3,25;9,410273E-10
3,3;9,458673E-10
3,35;9,49843E-10
3,4;9,530129E-10
3,45;9,598186E-10
3,5;9,652226E-10
3,55;9,666334E-10
3,6;9,756855E-10
3,65;9,861119E-10
3,7;9,903975E-10
3,75;9,96174E-10
3,8;9,98993E-10
3,85;1,004993E-09
3,9;1,012711E-09
3,95;1,016725E-09
4;1,02165E-09
4,05;1,025883E-09
4,1;1,030988E-09
4,15;1,037431E-09
4,2;1,041991E-09
4,25;1,049851E-09
4,3;1,05577E-09
4,35;1,058935E-09
4,4;1,064931E-09
4,45;1,069022E-09
4,5;1,07677E-09
4,55;1,082784E-09
4,6;1,091481E-09
4,65;1,096388E-09
4,7;1,100936E-09
4,75;1,106354E-09
4,8;1,109665E-09
4,85;1,1134E-09
4,9;1,11833E-09
4,95;1,125191E-09
5;1,126594E-09
5,05;1,13116E-09
5,1;1,137497E-09
5,15;1,141633E-09
5,2;1,143536E-09
5,25;1,147943E-09
5,3;1,156346E-09
5,35;1,160867E-09
5,4;1,164123E-09
5,45;1,166713E-09
5,5;1,172916E-09
5,55;1,182997E-09
5,6;1,185797E-09
5,65;1,186567E-09
5,7;1,181474E-09
5,75;1,190963E-09
5,8;1,19398E-09
5,85;1,19448E-09
5,9;1,199646E-09
5,95;1,206614E-09
6;1,210569E-09
6,05;1,214123E-09
6,1;1,217063E-09
6,15;1,222531E-09
6,2;1,225943E-09
6,25;1,227938E-09
6,3;1,229303E-09
6,35;1,231976E-09
6,4;1,23861E-09
6,45;1,241607E-09
6,5;1,241484E-09
6,55;1,24369E-09
6,6;1,246875E-09
6,65;1,251482E-09
6,7;1,25647E-09
6,75;1,258271E-09
6,8;1,262133E-09
6,85;1,265681E-09
6,9;1,269992E-09
6,95;1,273717E-09
7;1,279259E-09
7,05;1,280933E-09
7,1;1,281623E-09
7,15;1,282246E-09
7,2;1,287076E-09
7,25;1,291053E-09
7,3;1,294237E-09
7,35;1,295559E-09
7,4;1,298531E-09
7,45;1,30162E-09
7,5;1,301707E-09
7,55;1,303512E-09
7,6;1,306995E-09
7,65;1,308008E-09
7,7;1,310854E-09
7,75;1,316554E-09
7,8;1,323025E-09
7,85;1,327661E-09
7,9;1,330084E-09
7,95;1,329706E-09
8;1,330725E-09
8,05;1,334993E-09
8,1;1,341696E-09
8,15;1,343547E-09
8,2;1,346169E-09
8,25;1,34849E-09
8,3;1,34787E-09
8,35;1,347805E-09
8,4;1,349121E-09
8,45;1,353419E-09
8,5;1,353259E-09
8,55;1,360761E-09
8,6;1,373363E-09
8,65;1,381127E-09
8,7;1,384606E-09
8,75;1,387761E-09
8,8;1,388952E-09
8,85;1,389921E-09
8,9;1,394397E-09
8,95;1,396446E-09
9;1,398423E-09
9,05;1,398722E-09
9,1;1,400367E-09
9,15;1,404295E-09
9,2;1,407526E-09
9,25;1,410288E-09
9,3;1,414624E-09
9,35;1,417037E-09
9,4;1,415984E-09
9,45;1,417611E-09
9,5;1,419022E-09
9,55;1,423894E-09
9,6;1,429371E-09
9,65;1,428922E-09
9,7;1,434065E-09
9,75;1,435186E-09
9,8;1,430614E-09
9,85;1,43565E-09
9,9;1,437282E-09
9,95;1,442508E-09
10;1,448316E-09
