Tensao [V];Corrente [A]
-5,7;-8,436988E-11
-5,65;-8,318957E-11
-5,6;-8,127764E-11
-5,55;-8,031369E-11
-5,5;-7,973782E-11
-5,45;-7,776656E-11
-5,4;-7,491911E-11
-5,35;-7,36597E-11
-5,3;-7,182445E-11
-5,25;-6,990877E-11
-5,2;-6,933909E-11
-5,15;-6,893616E-11
-5,1;-6,673014E-11
-5,05;-6,625436E-11
-5;-6,62753E-11
-4,95;-5,942485E-11
-4,9;-6,171617E-11
-4,85;-6,06929E-11
-4,8;-5,91344E-11
-4,75;-5,778609E-11
-4,7;-5,69234E-11
-4,65;-5,592485E-11
-4,6;-5,356554E-11
-4,55;-5,056483E-11
-4,5;-5,119633E-11
-4,45;-5,037084E-11
-4,4;-4,902619E-11
-4,35;-4,780637E-11
-4,3;-4,514428E-11
-4,25;-4,506518E-11
-4,2;-4,369583E-11
-4,15;-3,966807E-11
-4,1;-4,07495E-11
-4,05;-3,933566E-11
-4;-3,45058E-11
-3,95;-3,59592E-11
-3,9;-3,308333E-11
-3,85;-3,402629E-11
-3,8;-2,925827E-11
-3,75;-2,875897E-11
-3,7;-2,760835E-11
-3,65;-2,488696E-11
-3,6;-2,436667E-11
-3,55;-2,333593E-11
-3,5;-2,355097E-11
-3,45;-2,175648E-11
-3,4;-2,15229E-11
-3,35;-1,563517E-11
-3,3;-1,662882E-11
-3,25;-1,57637E-11
-3,2;-1,097095E-11
-3,15;-1,233412E-11
-3,1;-8,275499E-12
-3,05;-9,459466E-12
-3;-6,635486E-12
-2,95;-5,481173E-12
-2,9;-1,206265E-12
-2,85;-1,829149E-12
-2,8;-1,088036E-13
-2,75;4,030143E-12
-2,7;2,082404E-12
-2,65;6,572332E-12
-2,6;5,473648E-12
-2,55;9,878302E-12
-2,5;8,211111E-12
-2,45;1,448441E-11
-2,4;1,209422E-11
-2,35;1,253544E-11
-2,3;1,604531E-11
-2,25;1,970722E-11
-2,2;1,898052E-11
-2,15;2,122858E-11
-2,1;2,302677E-11
-2,05;2,515742E-11
-2;2,794928E-11
-1,95;2,86945E-11
-1,9;3,363923E-11
-1,85;3,143072E-11
-1,8;3,51124E-11
-1,75;3,653117E-11
-1,7;3,802043E-11
-1,65;4,123122E-11
-1,6;4,261663E-11
-1,55;4,915685E-11
-1,5;4,840297E-11
-1,45;5,221817E-11
-1,4;5,800574E-11
-1,35;6,16293E-11
-1,3;6,817086E-11
-1,25;7,608787E-11
-1,2;8,474755E-11
-1,15;9,764514E-11
-1,1;1,08464E-10
-1,05;1,207154E-10
-1;1,355606E-10
-0,95;1,527183E-10
-0,9;1,671162E-10
-0,85;1,861066E-10
-0,8;2,070522E-10
-0,75;2,359828E-10
-0,7;2,550045E-10
-0,65;2,85267E-10
-0,6;3,103368E-10
-0,55;3,422619E-10
-0,5;3,776511E-10
-0,45;4,203088E-10
-0,4;4,636151E-10
-0,35;5,063318E-10
-0,3;5,56838E-10
-0,25;6,077279E-10
-0,2;6,619703E-10
-0,15;7,248795E-10
-0,1;7,878833E-10
-0,05;8,600332E-10
0;9,525345E-10
0,05;1,009445E-09
0,1;1,097303E-09
0,15;1,178684E-09
0,2;1,266648E-09
0,25;1,348232E-09
0,3;1,434838E-09
0,35;1,515412E-09
0,4;1,60401E-09
0,45;1,687512E-09
0,5;1,780581E-09
0,55;1,871095E-09
0,6;1,961377E-09
0,65;2,055526E-09
0,7;2,063525E-09
0,75;2,202539E-09
0,8;2,293957E-09
0,85;2,379559E-09
0,9;2,462266E-09
0,95;2,540556E-09
1;2,621151E-09
1,05;2,708388E-09
1,1;2,784581E-09
1,15;2,857821E-09
1,2;2,931192E-09
1,25;2,999303E-09
1,3;3,066467E-09
1,35;3,133006E-09
1,4;3,194686E-09
1,45;3,252682E-09
1,5;3,322855E-09
1,55;3,392254E-09
1,6;3,444875E-09
1,65;3,507951E-09
1,7;3,5651E-09
1,75;3,616873E-09
1,8;3,671401E-09
1,85;3,712212E-09
1,9;3,760349E-09
1,95;3,811983E-09
2;3,863516E-09
2,05;3,907105E-09
2,1;3,949616E-09
2,15;3,991192E-09
2,2;4,038454E-09
2,25;4,081972E-09
2,3;4,126419E-09
2,35;4,157637E-09
2,4;4,194884E-09
2,45;4,243365E-09
2,5;4,279511E-09
2,55;4,322517E-09
2,6;4,353101E-09
2,65;4,399232E-09
2,7;4,433839E-09
2,75;4,462383E-09
2,8;4,494574E-09
2,85;4,542696E-09
2,9;4,585603E-09
2,95;4,615607E-09
3;4,633528E-09
3,05;4,674986E-09
3,1;4,734521E-09
3,15;4,777135E-09
3,2;4,797436E-09
3,25;4,816847E-09
3,3;4,841299E-09
3,35;4,88118E-09
3,4;4,910463E-09
3,45;4,935615E-09
3,5;4,961266E-09
3,55;5,002271E-09
3,6;5,030798E-09
3,65;5,056636E-09
3,7;5,077455E-09
3,75;5,132458E-09
3,8;5,151919E-09
3,85;5,174881E-09
3,9;5,182243E-09
3,95;5,212764E-09
4;5,235197E-09
4,05;5,263585E-09
4,1;5,293934E-09
4,15;5,305117E-09
4,2;5,327701E-09
4,25;5,358659E-09
4,3;5,387391E-09
4,35;5,416617E-09
4,4;5,430939E-09
4,45;5,449627E-09
4,5;5,477085E-09
4,55;5,494058E-09
4,6;5,520649E-09
4,65;5,543915E-09
4,7;5,569019E-09
4,75;5,597552E-09
4,8;5,630426E-09
4,85;5,64094E-09
4,9;5,666523E-09
4,95;5,685661E-09
5;5,69755E-09
5,05;5,719775E-09
5,1;5,764806E-09
5,15;5,794949E-09
5,2;5,822744E-09
5,25;5,86597E-09
5,3;5,88853E-09
5,35;5,921299E-09
5,4;5,944256E-09
5,45;5,972003E-09
5,5;5,996388E-09
5,55;6,001986E-09
5,6;6,032204E-09
5,65;6,051017E-09
5,7;6,072356E-09
5,75;6,109345E-09
5,8;6,133396E-09
5,85;6,145079E-09
5,9;6,165473E-09
5,95;6,179666E-09
6;6,197288E-09
6,05;6,206593E-09
6,1;6,226452E-09
6,15;6,24881E-09
6,2;6,264997E-09
6,25;6,311747E-09
6,3;6,335947E-09
6,35;6,355199E-09
6,4;6,398897E-09
6,45;6,403735E-09
6,5;6,42319E-09
6,55;6,45013E-09
6,6;6,46147E-09
6,65;6,482962E-09
6,7;6,48464E-09
6,75;6,494692E-09
6,8;6,512641E-09
6,85;6,530004E-09
6,9;6,553935E-09
6,95;6,568526E-09
7;6,583919E-09
7,05;6,585055E-09
7,1;6,602798E-09
7,15;6,620359E-09
7,2;6,620223E-09
7,25;6,646928E-09
7,3;6,672597E-09
7,35;6,696676E-09
7,4;6,738279E-09
7,45;6,77564E-09
7,5;6,80915E-09
7,55;6,834753E-09
7,6;6,839723E-09
7,65;6,847774E-09
7,7;6,861396E-09
7,75;6,883361E-09
7,8;6,897691E-09
7,85;6,90239E-09
7,9;6,934675E-09
7,95;6,945384E-09
8;6,957839E-09
8,05;6,981927E-09
8,1;6,999595E-09
8,15;6,987557E-09
8,2;7,008013E-09
8,25;7,031266E-09
8,3;7,084861E-09
8,35;7,084415E-09
8,4;7,107757E-09
8,45;7,14344E-09
8,5;7,143383E-09
8,55;7,170758E-09
8,6;7,197285E-09
8,65;7,209134E-09
8,7;7,204313E-09
8,75;7,240526E-09
8,8;7,248425E-09
8,85;7,266426E-09
8,9;7,284475E-09
8,95;7,33799E-09
9;7,340191E-09
9,05;7,349155E-09
9,1;7,355792E-09
9,15;7,349962E-09
9,2;7,380527E-09
9,25;7,383849E-09
9,3;7,391359E-09
9,35;7,419961E-09
9,4;7,42181E-09
9,45;7,449236E-09
9,5;7,454662E-09
9,55;7,465169E-09
9,6;7,476824E-09
9,65;7,477818E-09
9,7;7,490986E-09
9,75;7,48476E-09
9,8;7,51689E-09
9,85;7,531669E-09
9,9;7,538514E-09
9,95;7,522352E-09
10;7,533565E-09
