Tensao [V];Corrente [A]
1,8;1,612555E-10
1,85;1,642378E-10
1,9;1,653972E-10
1,95;1,673066E-10
2;1,710403E-10
2,05;1,729029E-10
2,1;1,749346E-10
2,15;1,748283E-10
2,2;1,789401E-10
2,25;1,80757E-10
2,3;1,824528E-10
2,35;1,829323E-10
2,4;1,860814E-10
2,45;1,890698E-10
2,5;1,909906E-10
2,55;1,907296E-10
2,6;1,933239E-10
2,65;1,958638E-10
2,7;1,977683E-10
2,75;1,98102E-10
2,8;1,992328E-10
2,85;2,034349E-10
2,9;2,048416E-10
2,95;2,049984E-10
3;2,067151E-10
3,05;2,098852E-10
3,1;2,129121E-10
3,15;2,13824E-10
3,2;2,159165E-10
3,25;2,198988E-10
3,3;2,221666E-10
3,35;2,225262E-10
3,4;2,234026E-10
3,45;2,259483E-10
3,5;2,291075E-10
3,55;2,295982E-10
3,6;2,307512E-10
3,65;2,319848E-10
3,7;2,342675E-10
3,75;2,358878E-10
3,8;2,360818E-10
3,85;2,384203E-10
3,9;2,413654E-10
3,95;2,41898E-10
4;2,4206E-10
4,05;2,436925E-10
4,1;2,471804E-10
4,15;2,484163E-10
4,2;2,489107E-10
4,25;2,49431E-10
4,3;2,521315E-10
4,35;2,52464E-10
4,4;2,542115E-10
4,45;2,541892E-10
4,5;2,584149E-10
4,55;2,592121E-10
4,6;2,609113E-10
4,65;2,598103E-10
4,7;2,622325E-10
4,75;2,652976E-10
4,8;2,660491E-10
4,85;2,653051E-10
4,9;2,678884E-10
4,95;2,711115E-10
5;2,730531E-10
5,05;2,728245E-10
5,1;2,731694E-10
5,15;2,767819E-10
5,2;2,785009E-10
5,25;2,782821E-10
5,3;2,790537E-10
5,35;2,819109E-10
5,4;2,847018E-10
5,45;2,845038E-10
5,5;2,848859E-10
5,55;2,872031E-10
5,6;2,8868E-10
5,65;2,884156E-10
5,7;2,89571E-10
5,75;2,912904E-10
5,8;2,942406E-10
5,85;2,947807E-10
5,9;2,949079E-10
5,95;2,965097E-10
6;2,99188E-10
6,05;3,01096E-10
6,1;3,008352E-10
6,15;3,01326E-10
6,2;3,040622E-10
6,25;3,0537E-10
6,3;3,055801E-10
6,35;3,058716E-10
6,4;3,092854E-10
6,45;3,103484E-10
6,5;3,105373E-10
6,55;3,108932E-10
6,6;3,139199E-10
6,65;3,159542E-10
6,7;3,166637E-10
6,75;3,161322E-10
6,8;3,185459E-10
6,85;3,205533E-10
6,9;3,207623E-10
6,95;3,213925E-10
7;3,230844E-10
7,05;3,251595E-10
7,1;3,266142E-10
7,15;3,260409E-10
7,2;3,271331E-10
7,25;3,300079E-10
7,3;3,314775E-10
7,35;3,317568E-10
7,4;3,325414E-10
7,45;3,346861E-10
7,5;3,359539E-10
7,55;3,36908E-10
7,6;3,37347E-10
7,65;3,391575E-10
7,7;3,405281E-10
7,75;3,410906E-10
7,8;3,404156E-10
7,85;3,436524E-10
7,9;3,455274E-10
7,95;3,461885E-10
8;3,465482E-10
