Tensao [V];Corrente [A]
1,9;9,385619E-09
1,95;9,510329E-09
2;9,645117E-09
2,05;9,773452E-09
2,1;9,882736E-09
2,15;1,001113E-08
2,2;1,009022E-08
2,25;1,021324E-08
2,3;1,028862E-08
2,35;1,039004E-08
2,4;1,051303E-08
2,45;1,061565E-08
2,5;1,072376E-08
2,55;1,085221E-08
2,6;1,096046E-08
2,65;1,105787E-08
2,7;1,112904E-08
2,75;1,120805E-08
2,8;1,130232E-08
2,85;1,138551E-08
2,9;1,146823E-08
2,95;1,155865E-08
3;1,16738E-08
3,05;1,173759E-08
3,1;1,183095E-08
3,15;1,193079E-08
3,2;1,199E-08
3,25;1,20638E-08
3,3;1,21306E-08
3,35;1,219892E-08
3,4;1,228188E-08
3,45;1,230822E-08
3,5;1,23595E-08
3,55;1,24359E-08
3,6;1,251403E-08
3,65;1,259482E-08
3,7;1,268483E-08
3,75;1,276079E-08
3,8;1,282032E-08
3,85;1,291322E-08
3,9;1,299635E-08
3,95;1,30556E-08
4;1,313826E-08
4,05;1,323202E-08
4,1;1,329811E-08
4,15;1,336958E-08
4,2;1,346241E-08
4,25;1,355164E-08
4,3;1,368194E-08
4,35;1,374995E-08
4,4;1,381599E-08
4,45;1,388762E-08
4,5;1,397898E-08
4,55;1,406145E-08
4,6;1,414015E-08
4,65;1,421935E-08
4,7;1,435185E-08
4,75;1,443299E-08
4,8;1,45085E-08
4,85;1,45598E-08
4,9;1,46061E-08
4,95;1,467728E-08
5;1,473116E-08
5,05;1,480131E-08
5,1;1,484079E-08
5,15;1,4904E-08
5,2;1,497629E-08
5,25;1,503746E-08
5,3;1,508918E-08
5,35;1,51689E-08
5,4;1,523537E-08
5,45;1,527808E-08
5,5;1,530639E-08
5,55;1,537653E-08
5,6;1,541714E-08
5,65;1,547757E-08
5,7;1,557583E-08
5,75;1,559087E-08
5,8;1,563737E-08
5,85;1,571563E-08
5,9;1,577283E-08
5,95;1,581668E-08
6;1,585611E-08
6,05;1,58805E-08
6,1;1,592886E-08
6,15;1,600559E-08
6,2;1,611453E-08
6,25;1,616679E-08
6,3;1,622083E-08
6,35;1,627374E-08
6,4;1,630686E-08
6,45;1,635226E-08
6,5;1,640979E-08
6,55;1,646263E-08
6,6;1,652761E-08
6,65;1,654933E-08
6,7;1,663135E-08
6,75;1,67242E-08
6,8;1,675929E-08
6,85;1,68163E-08
6,9;1,686414E-08
6,95;1,692068E-08
7;1,698204E-08
7,05;1,695992E-08
7,1;1,701877E-08
7,15;1,703497E-08
7,2;1,707679E-08
7,25;1,711799E-08
7,3;1,715224E-08
7,35;1,719356E-08
7,4;1,722849E-08
7,45;1,721005E-08
7,5;1,722192E-08
7,55;1,728616E-08
7,6;1,734582E-08
7,65;1,738358E-08
7,7;1,737839E-08
7,75;1,748912E-08
7,8;1,753977E-08
7,85;1,765074E-08
7,9;1,767485E-08
7,95;1,771118E-08
8;1,774673E-08
8,05;1,775761E-08
8,1;1,77741E-08
8,15;1,7784E-08
8,2;1,776848E-08
8,25;1,784112E-08
8,3;1,781568E-08
8,35;1,785618E-08
8,4;1,786858E-08
8,45;1,790843E-08
8,5;1,80022E-08
8,55;1,805024E-08
8,6;1,804804E-08
8,65;1,809534E-08
8,7;1,809335E-08
8,75;1,811592E-08
8,8;1,814407E-08
8,85;1,816199E-08
8,9;1,816074E-08
8,95;1,817997E-08
9;1,822184E-08
9,05;1,820565E-08
9,1;1,825165E-08
9,15;1,828375E-08
9,2;1,833791E-08
9,25;1,83919E-08
9,3;1,842104E-08
9,35;1,842373E-08
9,4;1,8441E-08
9,45;1,843831E-08
9,5;1,842753E-08
9,55;1,854006E-08
9,6;1,852141E-08
9,65;1,860208E-08
9,7;1,862558E-08
9,75;1,868098E-08
9,8;1,87824E-08
9,85;1,882567E-08
9,9;1,889028E-08
9,95;1,890048E-08
10;1,893539E-08
