Tensao [V];Corrente [A]
1,9;2,766249E-08
1,95;2,795141E-08
2;2,823934E-08
2,05;2,857284E-08
2,1;2,876798E-08
2,15;2,915158E-08
2,2;2,932087E-08
2,25;2,959295E-08
2,3;2,99634E-08
2,35;3,016619E-08
2,4;3,044959E-08
2,45;3,072622E-08
2,5;3,10695E-08
2,55;3,128434E-08
2,6;3,150799E-08
2,65;3,168227E-08
2,7;3,195201E-08
2,75;3,217751E-08
2,8;3,246505E-08
2,85;3,262654E-08
2,9;3,285483E-08
2,95;3,307534E-08
3;3,338484E-08
3,05;3,366963E-08
3,1;3,383651E-08
3,15;3,399057E-08
3,2;3,414366E-08
3,25;3,440405E-08
3,3;3,462883E-08
3,35;3,470959E-08
3,4;3,485913E-08
3,45;3,515433E-08
3,5;3,526059E-08
3,55;3,545668E-08
3,6;3,554347E-08
3,65;3,569654E-08
3,7;3,610726E-08
3,75;3,605012E-08
3,8;3,635828E-08
3,85;3,643551E-08
3,9;3,665184E-08
3,95;3,681494E-08
4;3,689432E-08
4,05;3,711384E-08
4,1;3,714104E-08
4,15;3,736318E-08
4,2;3,765504E-08
4,25;3,766166E-08
4,3;3,783473E-08
4,35;3,800107E-08
4,4;3,811847E-08
4,45;3,835642E-08
4,5;3,848138E-08
4,55;3,865491E-08
4,6;3,89992E-08
4,65;3,918606E-08
4,7;3,913508E-08
4,75;3,922373E-08
4,8;3,93528E-08
4,85;3,968881E-08
4,9;3,967604E-08
4,95;3,985987E-08
5;4,00993E-08
5,05;4,00123E-08
5,1;4,031017E-08
5,15;4,041095E-08
5,2;4,052197E-08
5,25;4,070957E-08
5,3;4,079155E-08
5,35;4,096018E-08
5,4;4,098683E-08
5,45;4,111264E-08
5,5;4,136178E-08
5,55;4,142968E-08
5,6;4,157372E-08
5,65;4,159793E-08
5,7;4,170895E-08
5,75;4,189214E-08
5,8;4,185085E-08
5,85;4,196174E-08
5,9;4,20583E-08
5,95;4,23348E-08
6;4,247131E-08
6,05;4,231545E-08
6,1;4,24493E-08
6,15;4,257647E-08
6,2;4,263568E-08
6,25;4,282652E-08
6,3;4,290724E-08
6,35;4,295608E-08
6,4;4,308113E-08
6,45;4,305844E-08
6,5;4,325121E-08
6,55;4,335451E-08
6,6;4,343813E-08
6,65;4,359083E-08
6,7;4,35608E-08
6,75;4,357513E-08
6,8;4,361384E-08
6,85;4,368439E-08
6,9;4,406198E-08
6,95;4,392796E-08
7;4,403901E-08
7,05;4,412625E-08
7,1;4,416519E-08
7,15;4,431224E-08
7,2;4,434326E-08
7,25;4,4374E-08
7,3;4,452205E-08
7,35;4,454363E-08
7,4;4,486861E-08
7,45;4,481848E-08
7,5;4,479692E-08
7,55;4,501213E-08
7,6;4,482329E-08
7,65;4,507778E-08
7,7;4,502736E-08
7,75;4,506902E-08
