Tensao [V];Corrente [A]
1,9;2,445396E-10
1,95;2,483942E-10
2;2,507461E-10
2,05;2,521931E-10
2,1;2,556881E-10
2,15;2,58281E-10
2,2;2,613496E-10
2,25;2,643601E-10
2,3;2,661088E-10
2,35;2,700784E-10
2,4;2,727254E-10
2,45;2,745842E-10
2,5;2,757322E-10
2,55;2,774612E-10
2,6;2,803776E-10
2,65;2,830705E-10
2,7;2,855522E-10
2,75;2,892363E-10
2,8;2,921503E-10
2,85;2,940942E-10
2,9;2,949063E-10
2,95;2,968047E-10
3;3,005418E-10
3,05;3,022004E-10
3,1;3,037401E-10
3,15;3,065008E-10
3,2;3,09635E-10
3,25;3,119993E-10
3,3;3,123082E-10
3,35;3,15335E-10
3,4;3,174741E-10
3,45;3,192228E-10
3,5;3,191956E-10
3,55;3,219083E-10
3,6;3,232961E-10
3,65;3,259568E-10
3,7;3,280589E-10
3,75;3,302698E-10
3,8;3,315169E-10
3,85;3,330052E-10
3,9;3,361423E-10
3,95;3,373807E-10
4;3,394754E-10
4,05;3,415224E-10
4,1;3,42276E-10
4,15;3,439348E-10
4,2;3,441322E-10
4,25;3,472281E-10
4,3;3,482736E-10
4,35;3,47815E-10
4,4;3,490719E-10
4,45;3,515277E-10
4,5;3,520135E-10
4,55;3,524174E-10
4,6;3,548521E-10
4,65;3,559421E-10
4,7;3,532959E-10
4,75;3,561248E-10
4,8;3,595715E-10
4,85;3,624994E-10
4,9;3,647485E-10
4,95;3,671869E-10
5;3,679112E-10
5,05;3,691173E-10
5,1;3,687801E-10
5,15;3,696847E-10
5,2;3,719558E-10
5,25;3,755362E-10
5,3;3,738705E-10
5,35;3,751656E-10
5,4;3,75027E-10
5,45;3,783823E-10
5,5;3,80277E-10
5,55;3,808332E-10
5,6;3,819019E-10
5,65;3,837903E-10
5,7;3,853933E-10
5,75;3,864463E-10
5,8;3,894791E-10
5,85;3,897758E-10
5,9;3,923277E-10
5,95;3,9247E-10
6;3,928266E-10
6,05;3,934671E-10
6,1;3,95977E-10
6,15;3,984933E-10
6,2;3,996078E-10
6,25;4,007787E-10
6,3;4,03119E-10
6,35;4,033046E-10
6,4;4,047035E-10
6,45;4,053508E-10
6,5;4,061146E-10
6,55;4,074815E-10
6,6;4,081638E-10
6,65;4,079511E-10
6,7;4,116255E-10
6,75;4,120602E-10
6,8;4,136932E-10
6,85;4,146492E-10
6,9;4,165306E-10
6,95;4,169385E-10
7;4,192973E-10
7,05;4,201179E-10
7,1;4,231704E-10
7,15;4,236969E-10
7,2;4,260391E-10
7,25;4,271932E-10
7,3;4,283263E-10
7,35;4,314988E-10
7,4;4,321512E-10
7,45;4,33345E-10
7,5;4,350912E-10
7,55;4,359762E-10
7,6;4,376234E-10
7,65;4,378783E-10
7,7;4,393034E-10
7,75;4,395835E-10
7,8;4,399728E-10
7,85;4,39995E-10
7,9;4,429292E-10
7,95;4,435149E-10
8;4,439536E-10
8,05;4,442491E-10
8,1;4,454095E-10
8,15;4,480973E-10
8,2;4,484023E-10
8,25;4,494667E-10
8,3;4,501168E-10
8,35;4,534928E-10
8,4;4,54174E-10
8,45;4,546389E-10
8,5;4,552591E-10
8,55;4,569152E-10
8,6;4,593526E-10
8,65;4,589434E-10
8,7;4,595078E-10
8,75;4,625175E-10
8,8;4,618375E-10
8,85;4,63885E-10
8,9;4,642102E-10
8,95;4,659259E-10
9;4,665375E-10
9,05;4,683074E-10
9,1;4,701992E-10
9,15;4,741938E-10
9,2;4,802824E-10
9,25;4,703585E-10
9,3;4,689453E-10
9,35;4,714586E-10
9,4;4,747804E-10
9,45;4,764502E-10
9,5;4,770422E-10
9,55;4,789432E-10
9,6;4,807028E-10
9,65;4,818198E-10
9,7;4,840234E-10
9,75;4,857575E-10
9,8;4,871601E-10
9,85;4,879371E-10
9,9;4,887739E-10
9,95;4,89764E-10
10;4,906783E-10
