Tensao [V];Corrente [A]
-10;-3,504095E-10
-9,95;-3,217099E-10
-9,9;-3,128189E-10
-9,85;-2,987263E-10
-9,8;-2,911987E-10
-9,75;-2,85034E-10
-9,7;-2,783345E-10
-9,65;-2,75802E-10
-9,6;-2,705015E-10
-9,55;-2,608541E-10
-9,5;-2,595812E-10
-9,45;-2,546032E-10
-9,4;-2,501415E-10
-9,35;-2,405042E-10
-9,3;-2,443354E-10
-9,25;-2,396009E-10
-9,2;-2,374058E-10
-9,15;-2,324353E-10
-9,1;-2,308113E-10
-9,05;-2,319063E-10
-9;-2,26697E-10
-8,95;-2,203531E-10
-8,9;-2,246172E-10
-8,85;-2,21573E-10
-8,8;-2,151589E-10
-8,75;-2,198083E-10
-8,7;-2,139192E-10
-8,65;-2,134755E-10
-8,6;-2,130073E-10
-8,55;-2,080836E-10
-8,5;-2,079278E-10
-8,45;-2,095728E-10
-8,4;-2,047603E-10
-8,35;-2,041422E-10
-8,3;-2,042324E-10
-8,25;-2,013332E-10
-8,2;-1,958112E-10
-8,15;-1,955603E-10
-8,1;-1,915746E-10
-8,05;-1,946136E-10
-8;-1,925139E-10
-7,95;-1,904994E-10
-7,9;-1,899519E-10
-7,85;-1,880487E-10
-7,8;-1,856375E-10
-7,75;-1,837712E-10
-7,7;-1,801452E-10
-7,65;-1,826121E-10
-7,6;-1,82145E-10
-7,55;-1,80962E-10
-7,5;-1,813156E-10
-7,45;-1,80526E-10
-7,4;-1,772519E-10
-7,35;-1,765055E-10
-7,3;-1,705338E-10
-7,25;-1,712556E-10
-7,2;-1,673341E-10
-7,15;-1,667656E-10
-7,1;-1,667854E-10
-7,05;-1,660723E-10
-7;-1,637687E-10
-6,95;-1,604353E-10
-6,9;-1,595308E-10
-6,85;-1,585186E-10
-6,8;-1,568922E-10
-6,75;-1,547318E-10
-6,7;-1,531017E-10
-6,65;-1,538396E-10
-6,6;-1,517855E-10
-6,55;-1,494595E-10
-6,5;-1,44631E-10
-6,45;-1,4888E-10
-6,4;-1,470188E-10
-6,35;-1,479297E-10
-6,3;-1,466505E-10
-6,25;-1,420518E-10
-6,2;-1,414215E-10
-6,15;-1,409517E-10
-6,1;-1,388879E-10
-6,05;-1,381353E-10
-6;-1,331744E-10
-5,95;-1,36342E-10
-5,9;-1,322092E-10
-5,85;-1,320696E-10
-5,8;-1,3018E-10
-5,75;-1,3071E-10
-5,7;-1,325133E-10
-5,65;-1,329582E-10
-5,6;-1,268405E-10
-5,55;-1,226002E-10
-5,5;-1,155063E-10
-5,45;-1,155088E-10
-5,4;-1,120854E-10
-5,35;-1,138589E-10
-5,3;-1,146091E-10
-5,25;-1,116356E-10
-5,2;-1,097867E-10
-5,15;-1,051274E-10
-5,1;-1,123165E-10
-5,05;-1,108842E-10
-5;-1,114996E-10
-4,95;-1,081652E-10
-4,9;-1,069343E-10
-4,85;-1,039434E-10
-4,8;-1,038273E-10
-4,75;-9,909765E-11
-4,7;-1,023381E-10
-4,65;-9,147964E-11
-4,6;-9,323452E-11
-4,55;-9,249689E-11
-4,5;-9,208397E-11
-4,45;-9,429743E-11
-4,4;-9,265369E-11
-4,35;-9,404164E-11
-4,3;-8,617906E-11
-4,25;-8,56772E-11
-4,2;-8,534973E-11
-4,15;-8,599854E-11
-4,1;-7,882797E-11
-4,05;-8,269378E-11
-4;-8,128617E-11
-3,95;-8,072381E-11
-3,9;-7,780093E-11
-3,85;-7,576176E-11
-3,8;-7,631425E-11
-3,75;-7,630803E-11
-3,7;-7,457656E-11
-3,65;-7,396233E-11
-3,6;-7,247064E-11
-3,55;-7,08516E-11
-3,5;-6,488109E-11
-3,45;-6,629619E-11
-3,4;-6,49021E-11
-3,35;-6,412843E-11
-3,3;-6,174447E-11
-3,25;-6,225978E-11
-3,2;-5,955077E-11
-3,15;-5,766853E-11
-3,1;-5,429206E-11
-3,05;-5,249266E-11
-3;-5,075378E-11
-2,95;-4,921634E-11
-2,9;-4,726861E-11
-2,85;-4,79768E-11
-2,8;-4,630462E-11
-2,75;-4,470417E-11
-2,7;-4,037613E-11
-2,65;-4,077779E-11
-2,6;-3,982493E-11
-2,55;-3,798473E-11
-2,5;-3,637559E-11
-2,45;-3,551174E-11
-2,4;-3,479243E-11
-2,35;-3,2579E-11
-2,3;-2,849442E-11
-2,25;-2,644904E-11
-2,2;-2,243491E-11
-2,15;-2,204314E-11
-2,1;-1,932174E-11
-2,05;-1,647798E-11
-2;-1,699335E-11
-1,95;-1,521616E-11
-1,9;-1,210917E-11
-1,85;-9,119582E-12
-1,8;-4,412124E-12
-1,75;-2,279002E-12
-1,7;1,905669E-12
-1,65;6,893645E-12
-1,6;1,146637E-11
-1,55;1,730463E-11
-1,5;2,605461E-11
-1,45;3,461922E-11
-1,4;4,217034E-11
-1,35;5,17422E-11
-1,3;6,394519E-11
-1,25;7,662027E-11
-1,2;9,293007E-11
-1,15;1,158555E-10
-1,1;1,488125E-10
-1,05;1,933607E-10
-1;2,644145E-10
-0,95;3,624268E-10
-0,9;5,081531E-10
-0,85;6,988333E-10
-0,8;9,700553E-10
-0,75;1,310457E-09
-0,7;1,768772E-09
-0,65;2,581685E-09
-0,6;3,105296E-09
-0,55;3,966587E-09
-0,5;5,012494E-09
-0,45;6,243543E-09
-0,4;7,646577E-09
-0,35;9,165814E-09
-0,3;1,081762E-08
-0,25;1,264663E-08
-0,2;1,454626E-08
-0,15;1,663354E-08
-0,1;1,880469E-08
-0,05;2,21486E-08
0;2,461127E-08
0,05;2,717377E-08
0,1;3,005097E-08
0,15;3,302621E-08
0,2;3,561308E-08
0,25;3,827578E-08
0,3;4,093975E-08
0,35;4,387746E-08
0,4;4,640228E-08
0,45;4,878228E-08
0,5;5,15307E-08
0,55;5,429825E-08
0,6;5,69583E-08
0,65;5,96298E-08
0,7;6,213012E-08
0,75;6,410262E-08
0,8;6,694513E-08
0,85;6,922151E-08
0,9;7,125608E-08
0,95;7,310344E-08
1;7,550928E-08
1,05;7,787735E-08
1,1;7,939212E-08
1,15;8,125345E-08
1,2;8,318533E-08
1,25;8,463265E-08
1,3;8,643274E-08
1,35;8,760681E-08
1,4;8,95687E-08
1,45;9,101812E-08
1,5;9,272662E-08
1,55;9,369928E-08
1,6;9,575054E-08
1,65;9,697026E-08
1,7;9,757915E-08
1,75;9,895417E-08
1,8;1,006566E-07
1,85;1,015286E-07
1,9;1,025761E-07
1,95;1,030657E-07
2;1,04344E-07
2,05;1,055654E-07
2,1;1,066571E-07
2,15;1,083074E-07
2,2;1,09537E-07
2,25;1,097315E-07
2,3;1,103504E-07
2,35;1,116716E-07
2,4;1,125463E-07
2,45;1,132739E-07
2,5;1,133086E-07
2,55;1,144541E-07
2,6;1,155838E-07
2,65;1,162601E-07
2,7;1,176539E-07
2,75;1,175879E-07
2,8;1,180396E-07
2,85;1,181514E-07
2,9;1,187549E-07
2,95;1,187637E-07
3;1,204087E-07
3,05;1,212204E-07
3,1;1,212368E-07
3,15;1,220827E-07
3,2;1,224365E-07
3,25;1,225928E-07
3,3;1,232064E-07
3,35;1,25084E-07
3,4;1,251638E-07
3,45;1,255436E-07
3,5;1,255471E-07
3,55;1,265612E-07
3,6;1,273464E-07
3,65;1,276873E-07
3,7;1,305526E-07
3,75;1,301095E-07
3,8;1,315515E-07
3,85;1,298647E-07
3,9;1,296667E-07
3,95;1,305464E-07
4;1,303188E-07
4,05;1,360498E-07
4,1;1,374031E-07
4,15;1,379023E-07
4,2;1,380724E-07
4,25;1,387786E-07
4,3;1,385593E-07
4,35;1,385373E-07
4,4;1,398768E-07
4,45;1,404593E-07
4,5;1,400036E-07
4,55;1,419283E-07
4,6;1,41557E-07
4,65;1,434314E-07
4,7;1,429856E-07
4,75;1,43588E-07
4,8;1,421222E-07
4,85;1,431293E-07
4,9;1,424494E-07
4,95;1,433331E-07
5;1,449647E-07
5,05;1,465495E-07
5,1;1,470313E-07
5,15;1,475872E-07
5,2;1,482334E-07
5,25;1,484605E-07
5,3;1,484754E-07
5,35;1,48447E-07
5,4;1,4916E-07
5,45;1,484616E-07
5,5;1,520664E-07
5,55;1,518821E-07
5,6;1,518725E-07
5,65;1,528519E-07
5,7;1,526009E-07
5,75;1,529511E-07
5,8;1,540231E-07
5,85;1,540059E-07
5,9;1,543567E-07
5,95;1,532522E-07
6;1,536743E-07
6,05;1,544474E-07
6,1;1,535393E-07
6,15;1,560529E-07
6,2;1,565676E-07
6,25;1,567175E-07
6,3;1,580483E-07
6,35;1,582139E-07
6,4;1,581191E-07
6,45;1,583593E-07
6,5;1,583922E-07
6,55;1,593466E-07
6,6;1,598053E-07
6,65;1,592853E-07
6,7;1,606352E-07
6,75;1,611704E-07
6,8;1,618967E-07
6,85;1,624081E-07
6,9;1,638618E-07
6,95;1,648114E-07
7;1,64272E-07
7,05;1,626091E-07
7,1;1,631879E-07
7,15;1,642999E-07
7,2;1,644573E-07
7,25;1,649314E-07
7,3;1,64973E-07
7,35;1,651191E-07
7,4;1,641159E-07
7,45;1,65753E-07
7,5;1,657238E-07
7,55;1,660281E-07
7,6;1,663124E-07
7,65;1,669772E-07
7,7;1,676784E-07
7,75;1,679909E-07
7,8;1,677578E-07
7,85;1,682823E-07
7,9;1,682774E-07
7,95;1,686632E-07
8;1,678835E-07
8,05;1,710466E-07
8,1;1,742129E-07
8,15;1,728051E-07
8,2;1,740468E-07
8,25;1,716741E-07
8,3;1,720913E-07
