Tensao [V];Corrente [A]
1,9;6,741218E-11
1,95;6,801031E-11
2;6,788299E-11
2,05;6,810543E-11
2,1;6,863562E-11
2,15;6,764572E-11
2,2;6,805848E-11
2,25;6,254421E-11
2,3;6,235015E-11
2,35;6,79596E-11
2,4;7,008156E-11
2,45;7,253834E-11
2,5;7,600982E-11
2,55;7,405727E-11
2,6;7,45973E-11
2,65;7,468376E-11
2,7;7,641272E-11
2,75;7,651276E-11
2,8;7,704917E-11
2,85;7,693547E-11
2,9;7,718379E-11
2,95;7,74731E-11
3;7,820716E-11
3,05;7,878052E-11
3,1;7,974327E-11
3,15;8,036242E-11
3,2;8,152283E-11
3,25;8,061331E-11
3,3;8,08815E-11
3,35;8,281551E-11
3,4;8,262025E-11
3,45;8,372142E-11
3,5;8,269806E-11
3,55;8,465451E-11
3,6;8,630062E-11
3,65;8,624126E-11
3,7;8,730282E-11
3,75;8,816298E-11
3,8;8,870558E-11
3,85;8,908124E-11
3,9;8,977818E-11
3,95;9,148738E-11
4;9,094361E-11
4,05;9,117715E-11
4,1;9,250575E-11
4,15;9,597965E-11
4,2;9,203241E-11
4,25;9,374282E-11
4,3;9,448433E-11
4,35;9,647638E-11
4,4;9,668284E-11
4,45;9,674715E-11
4,5;9,753057E-11
4,55;9,81065E-11
4,6;9,852178E-11
4,65;9,97922E-11
4,7;9,994043E-11
4,75;1,00803E-10
4,8;1,011009E-10
4,85;1,023812E-10
4,9;1,024369E-10
4,95;1,032253E-10
5;1,051087E-10
5,05;1,044414E-10
5,1;1,045674E-10
5,15;1,061356E-10
5,2;1,059602E-10
5,25;1,073938E-10
5,3;1,080821E-10
5,35;1,102102E-10
5,4;1,101249E-10
5,45;1,098444E-10
5,5;1,103301E-10
5,55;1,103968E-10
5,6;1,115585E-10
5,65;1,126337E-10
5,7;1,113286E-10
5,75;1,139684E-10
5,8;1,150276E-10
5,85;1,155305E-10
5,9;1,155676E-10
5,95;1,153166E-10
6;1,171952E-10
6,05;1,173965E-10
6,1;1,180467E-10
6,15;1,193801E-10
6,2;1,203132E-10
6,25;1,186485E-10
6,3;1,203588E-10
6,35;1,207087E-10
6,4;1,227577E-10
6,45;1,226847E-10
6,5;1,237401E-10
6,55;1,242987E-10
6,6;1,244743E-10
6,65;1,243667E-10
6,7;1,25322E-10
6,75;1,257978E-10
6,8;1,27104E-10
6,85;1,280482E-10
6,9;1,284091E-10
6,95;1,293866E-10
7;1,292556E-10
7,05;1,31558E-10
7,1;1,310031E-10
7,15;1,316112E-10
7,2;1,327814E-10
7,25;1,326802E-10
7,3;1,341335E-10
7,35;1,344696E-10
7,4;1,363542E-10
7,45;1,356449E-10
7,5;1,359241E-10
7,55;1,362048E-10
7,6;1,380721E-10
7,65;1,3912E-10
7,7;1,409886E-10
7,75;1,404239E-10
7,8;1,410702E-10
7,85;1,418722E-10
7,9;1,423358E-10
7,95;1,433614E-10
8;1,4338E-10
8,05;1,434937E-10
8,1;1,444193E-10
8,15;1,447567E-10
8,2;1,451929E-10
8,25;1,46341E-10
8,3;1,485978E-10
8,35;1,491365E-10
8,4;1,487448E-10
8,45;1,492169E-10
8,5;1,516502E-10
8,55;1,496506E-10
8,6;1,501141E-10
8,65;1,504032E-10
8,7;1,533458E-10
8,75;1,530183E-10
8,8;1,527674E-10
8,85;1,539872E-10
8,9;1,555566E-10
8,95;1,548596E-10
9;1,558782E-10
9,05;1,569456E-10
9,1;1,574747E-10
9,15;1,583472E-10
9,2;1,593333E-10
9,25;1,602256E-10
9,3;1,610488E-10
9,35;1,60741E-10
9,4;1,607929E-10
9,45;1,621449E-10
9,5;1,621832E-10
9,55;1,62858E-10
9,6;1,644188E-10
9,65;1,641754E-10
9,7;1,643768E-10
9,75;1,671573E-10
9,8;1,66899E-10
9,85;1,675529E-10
9,9;1,710119E-10
9,95;1,692236E-10
10;1,701963E-10
