Tensao [V];Corrente [A]
1,95;8,245046E-10
2;8,311233E-10
2,05;8,418646E-10
2,1;8,516913E-10
2,15;8,580837E-10
2,2;8,657115E-10
2,25;8,751511E-10
2,3;8,834926E-10
2,35;8,923043E-10
2,4;9,015356E-10
2,45;9,109038E-10
2,5;9,21277E-10
2,55;9,281378E-10
2,6;9,361423E-10
2,65;9,45748E-10
2,7;9,545824E-10
2,75;9,604348E-10
2,8;9,724564E-10
2,85;9,822528E-10
2,9;9,913905E-10
2,95;9,962976E-10
3;1,004724E-09
3,05;1,011496E-09
3,1;1,017934E-09
3,15;1,027048E-09
3,2;1,032981E-09
3,25;1,039604E-09
3,3;1,048769E-09
3,35;1,053368E-09
3,4;1,059534E-09
3,45;1,060107E-09
3,5;1,066381E-09
3,55;1,070497E-09
3,6;1,076426E-09
3,65;1,079855E-09
3,7;1,08548E-09
3,75;1,092335E-09
3,8;1,09928E-09
3,85;1,103274E-09
3,9;1,110754E-09
3,95;1,117458E-09
4;1,123263E-09
4,05;1,12866E-09
4,1;1,132163E-09
4,15;1,142847E-09
4,2;1,148775E-09
4,25;1,15499E-09
4,3;1,162966E-09
4,35;1,168871E-09
4,4;1,170905E-09
4,45;1,173849E-09
4,5;1,176611E-09
4,55;1,183341E-09
4,6;1,18504E-09
4,65;1,188703E-09
4,7;1,191542E-09
4,75;1,196963E-09
4,8;1,199219E-09
4,85;1,206099E-09
4,9;1,208418E-09
4,95;1,215259E-09
5;1,219256E-09
5,05;1,220981E-09
5,1;1,222891E-09
5,15;1,228599E-09
5,2;1,23115E-09
5,25;1,235919E-09
5,3;1,240752E-09
5,35;1,244426E-09
5,4;1,247326E-09
5,45;1,248334E-09
5,5;1,249903E-09
5,55;1,254049E-09
5,6;1,259968E-09
5,65;1,262723E-09
5,7;1,264232E-09
5,75;1,269948E-09
5,8;1,27359E-09
5,85;1,276692E-09
5,9;1,278842E-09
5,95;1,283358E-09
6;1,287619E-09
6,05;1,296449E-09
6,1;1,292709E-09
6,15;1,298926E-09
6,2;1,301837E-09
6,25;1,308722E-09
6,3;1,315197E-09
6,35;1,319608E-09
6,4;1,319411E-09
6,45;1,323912E-09
6,5;1,327452E-09
6,55;1,332521E-09
6,6;1,335125E-09
6,65;1,337651E-09
6,7;1,34026E-09
6,75;1,340432E-09
6,8;1,346726E-09
6,85;1,347978E-09
6,9;1,348932E-09
6,95;1,352314E-09
7;1,359308E-09
7,05;1,363175E-09
7,1;1,365038E-09
7,15;1,374486E-09
7,2;1,375548E-09
7,25;1,375596E-09
7,3;1,378859E-09
7,35;1,380244E-09
7,4;1,378888E-09
7,45;1,381781E-09
7,5;1,389562E-09
7,55;1,392598E-09
7,6;1,396194E-09
7,65;1,40017E-09
7,7;1,40149E-09
7,75;1,403503E-09
7,8;1,407252E-09
7,85;1,407918E-09
7,9;1,412164E-09
7,95;1,414773E-09
8;1,41529E-09
8,05;1,418362E-09
8,1;1,420587E-09
8,15;1,420518E-09
8,2;1,422562E-09
8,25;1,423481E-09
8,3;1,425039E-09
8,35;1,428639E-09
8,4;1,429218E-09
8,45;1,432658E-09
8,5;1,436052E-09
8,55;1,438223E-09
8,6;1,443075E-09
8,65;1,443275E-09
8,7;1,445684E-09
8,75;1,45271E-09
8,8;1,456141E-09
8,85;1,461063E-09
8,9;1,468641E-09
8,95;1,47124E-09
9;1,472264E-09
9,05;1,476287E-09
9,1;1,480856E-09
9,15;1,480541E-09
9,2;1,481099E-09
9,25;1,479045E-09
9,3;1,481584E-09
9,35;1,484084E-09
9,4;1,483994E-09
9,45;1,484699E-09
9,5;1,486189E-09
9,55;1,486886E-09
9,6;1,490196E-09
9,65;1,492352E-09
9,7;1,496252E-09
9,75;1,499094E-09
9,8;1,501847E-09
9,85;1,507522E-09
9,9;1,510735E-09
9,95;1,511455E-09
10;1,515958E-09
