Tensao [V];Corrente [A]
1,9;4,662433E-09
1,95;4,726519E-09
2;4,793186E-09
2,05;4,848623E-09
2,1;4,893156E-09
2,15;4,960296E-09
2,2;5,005381E-09
2,25;5,053327E-09
2,3;5,100528E-09
2,35;5,159555E-09
2,4;5,21191E-09
2,45;5,254199E-09
2,5;5,298977E-09
2,55;5,374334E-09
2,6;5,431796E-09
2,65;5,476593E-09
2,7;5,51056E-09
2,75;5,561935E-09
2,8;5,610935E-09
2,85;5,664541E-09
2,9;5,70217E-09
2,95;5,746895E-09
3;5,765795E-09
3,05;5,803148E-09
3,1;5,834804E-09
3,15;5,877489E-09
3,2;5,908043E-09
3,25;5,941417E-09
3,3;5,989011E-09
3,35;6,030843E-09
3,4;6,057987E-09
3,45;6,091718E-09
3,5;6,107807E-09
3,55;6,150454E-09
3,6;6,169233E-09
3,65;6,199444E-09
3,7;6,240496E-09
3,75;6,257765E-09
3,8;6,280986E-09
3,85;6,312712E-09
3,9;6,337344E-09
3,95;6,372435E-09
4;6,410428E-09
4,05;6,439376E-09
4,1;6,463837E-09
4,15;6,489782E-09
4,2;6,514193E-09
4,25;6,536173E-09
4,3;6,577334E-09
4,35;6,607365E-09
4,4;6,651304E-09
4,45;6,661979E-09
4,5;6,696212E-09
4,55;6,750631E-09
4,6;6,765141E-09
4,65;6,764872E-09
4,7;6,792458E-09
4,75;6,82097E-09
4,8;6,853546E-09
4,85;6,874929E-09
4,9;6,897585E-09
4,95;6,914574E-09
5;6,941789E-09
5,05;6,961423E-09
5,1;6,993325E-09
5,15;7,015331E-09
5,2;7,030817E-09
5,25;7,049303E-09
5,3;7,069925E-09
5,35;7,097585E-09
5,4;7,113295E-09
5,45;7,158102E-09
5,5;7,18874E-09
5,55;7,213226E-09
5,6;7,279154E-09
5,65;7,309186E-09
5,7;7,351614E-09
5,75;7,366139E-09
5,8;7,358489E-09
5,85;7,387044E-09
5,9;7,397133E-09
5,95;7,405092E-09
6;7,427185E-09
6,05;7,430794E-09
6,1;7,444254E-09
6,15;7,472568E-09
6,2;7,485736E-09
6,25;7,516274E-09
6,3;7,527055E-09
6,35;7,550255E-09
6,4;7,563242E-09
6,45;7,558956E-09
6,5;7,586934E-09
6,55;7,5875E-09
6,6;7,606269E-09
6,65;7,632738E-09
6,7;7,638553E-09
6,75;7,669354E-09
6,8;7,681342E-09
6,85;7,70345E-09
6,9;7,733755E-09
6,95;7,720627E-09
7;7,739963E-09
7,05;7,755721E-09
7,1;7,763478E-09
7,15;7,816982E-09
7,2;7,82493E-09
7,25;7,845087E-09
7,3;7,850996E-09
7,35;7,879525E-09
7,4;7,88674E-09
7,45;7,918002E-09
7,5;7,903531E-09
7,55;7,90754E-09
7,6;7,887548E-09
7,65;7,911823E-09
7,7;7,940836E-09
7,75;7,951187E-09
7,8;7,961162E-09
7,85;7,968099E-09
7,9;7,977683E-09
7,95;7,975775E-09
8;8,010347E-09
8,05;8,036301E-09
8,1;8,018199E-09
8,15;8,041907E-09
8,2;8,053579E-09
8,25;8,057305E-09
8,3;8,080081E-09
8,35;8,078159E-09
8,4;8,097635E-09
8,45;8,124255E-09
8,5;8,132987E-09
8,55;8,148437E-09
8,6;8,152011E-09
8,65;8,165588E-09
8,7;8,181598E-09
8,75;8,178905E-09
8,8;8,181625E-09
8,85;8,194881E-09
8,9;8,20805E-09
8,95;8,219295E-09
9;8,224468E-09
9,05;8,264974E-09
9,1;8,262386E-09
9,15;8,253539E-09
9,2;8,274432E-09
9,25;8,282736E-09
9,3;8,293614E-09
9,35;8,303966E-09
9,4;8,318982E-09
9,45;8,329662E-09
9,5;8,334518E-09
9,55;8,343334E-09
9,6;8,370142E-09
9,65;8,370447E-09
9,7;8,403797E-09
9,75;8,390889E-09
9,8;8,404744E-09
9,85;8,404563E-09
9,9;8,417402E-09
9,95;8,468935E-09
10;8,470741E-09
