Tensao [V];Corrente [A]
1,9;3,341779E-08
1,95;3,362564E-08
2;3,399228E-08
2,05;3,433068E-08
2,1;3,476303E-08
2,15;3,528512E-08
2,2;3,554054E-08
2,25;3,580086E-08
2,3;3,613187E-08
2,35;3,65304E-08
2,4;3,685525E-08
2,45;3,72419E-08
2,5;3,754275E-08
2,55;3,773939E-08
2,6;3,810065E-08
2,65;3,833097E-08
2,7;3,867862E-08
2,75;3,861209E-08
2,8;3,923483E-08
2,85;3,940344E-08
2,9;3,972728E-08
2,95;3,985347E-08
3;4,013978E-08
3,05;4,026348E-08
3,1;4,061417E-08
3,15;4,089516E-08
3,2;4,106106E-08
3,25;4,119004E-08
3,3;4,146965E-08
3,35;4,182967E-08
3,4;4,195877E-08
3,45;4,233409E-08
3,5;4,241785E-08
3,55;4,2837E-08
3,6;4,301592E-08
3,65;4,328654E-08
3,7;4,346595E-08
3,75;4,383665E-08
3,8;4,415872E-08
3,85;4,443597E-08
3,9;4,454651E-08
3,95;4,480906E-08
4;4,510573E-08
4,05;4,542785E-08
4,1;4,547377E-08
4,15;4,572823E-08
4,2;4,615489E-08
4,25;4,60539E-08
4,3;4,640114E-08
4,35;4,657931E-08
4,4;4,663558E-08
4,45;4,707407E-08
4,5;4,722625E-08
4,55;4,733954E-08
4,6;4,761978E-08
4,65;4,781908E-08
4,7;4,802587E-08
4,75;4,814582E-08
4,8;4,854623E-08
4,85;4,829511E-08
4,9;4,877529E-08
4,95;4,909662E-08
5;4,928647E-08
5,05;4,94197E-08
5,1;4,978625E-08
5,15;4,994783E-08
5,2;5,010066E-08
5,25;5,018441E-08
5,3;5,045415E-08
5,35;5,068543E-08
5,4;5,076742E-08
5,45;5,077356E-08
5,5;5,103214E-08
5,55;5,122665E-08
5,6;5,192165E-08
5,65;5,166878E-08
5,7;5,172214E-08
5,75;5,203266E-08
5,8;5,226093E-08
5,85;5,235301E-08
5,9;5,216862E-08
5,95;5,261668E-08
6;5,236807E-08
6,05;5,305794E-08
6,1;5,305831E-08
6,15;5,295422E-08
6,2;5,343676E-08
6,25;5,347851E-08
6,3;5,345457E-08
6,35;5,362705E-08
6,4;5,371732E-08
6,45;5,396228E-08
6,5;5,421668E-08
6,55;5,425071E-08
6,6;5,426251E-08
6,65;5,423707E-08
6,7;5,455095E-08
6,75;5,467275E-08
6,8;5,493656E-08
6,85;5,490042E-08
6,9;5,492392E-08
6,95;5,50063E-08
7;5,529537E-08
7,05;5,494319E-08
7,1;5,509E-08
7,15;5,513367E-08
7,2;5,534268E-08
7,25;5,55688E-08
7,3;5,608941E-08
7,35;5,596396E-08
7,4;5,579799E-08
7,45;5,587723E-08
7,5;5,608689E-08
7,55;5,600416E-08
7,6;5,638186E-08
7,65;5,679662E-08
7,7;5,677064E-08
7,75;5,694628E-08
7,8;5,705621E-08
7,85;5,706559E-08
7,9;5,70558E-08
7,95;5,727945E-08
8;5,719723E-08
8,05;5,718919E-08
8,1;5,711895E-08
8,15;5,744107E-08
8,2;5,753247E-08
8,25;5,815695E-08
8,3;5,814333E-08
8,35;5,801264E-08
8,4;5,792436E-08
8,45;5,813365E-08
8,5;5,80979E-08
8,55;5,82526E-08
8,6;5,814045E-08
8,65;5,84092E-08
8,7;5,84382E-08
8,75;5,886488E-08
8,8;5,884755E-08
8,85;5,874445E-08
8,9;5,875161E-08
8,95;5,895829E-08
9;5,918093E-08
9,05;5,952373E-08
9,1;5,960073E-08
9,15;5,980878E-08
9,2;6,00648E-08
9,25;5,982425E-08
9,3;5,990044E-08
9,35;5,996358E-08
9,4;6,006783E-08
9,45;6,020892E-08
9,5;5,990936E-08
9,55;5,977277E-08
9,6;5,98948E-08
9,65;5,992641E-08
9,7;6,034972E-08
9,75;6,027097E-08
9,8;6,039771E-08
9,85;6,074968E-08
9,9;6,059278E-08
9,95;6,09772E-08
10;6,08706E-08
