Tensao [V];Corrente [A]
1,85;4,478676E-10
1,9;4,524508E-10
1,95;4,564849E-10
2;4,62919E-10
2,05;4,711603E-10
2,1;4,76476E-10
2,15;4,809947E-10
2,2;4,860913E-10
2,25;4,922875E-10
2,3;4,983815E-10
2,35;4,990007E-10
2,4;5,031228E-10
2,45;5,098866E-10
2,5;5,150336E-10
2,55;5,185361E-10
2,6;5,229444E-10
2,65;5,274771E-10
2,7;5,328889E-10
2,75;5,358912E-10
2,8;5,392165E-10
2,85;5,423819E-10
2,9;5,48248E-10
2,95;5,528714E-10
3;5,560663E-10
3,05;5,602523E-10
3,1;5,669204E-10
3,15;5,71212E-10
3,2;5,734242E-10
3,25;5,773754E-10
3,3;5,835884E-10
3,35;5,877916E-10
3,4;5,886829E-10
3,45;5,903659E-10
3,5;5,975208E-10
3,55;6,006216E-10
3,6;6,019652E-10
3,65;6,044992E-10
3,7;6,098155E-10
3,75;6,141013E-10
3,8;6,170296E-10
3,85;6,187118E-10
3,9;6,231951E-10
3,95;6,297179E-10
4;6,335137E-10
4,05;6,345307E-10
4,1;6,381887E-10
4,15;6,438363E-10
4,2;6,470758E-10
4,25;6,496002E-10
4,3;6,516174E-10
4,35;6,57194E-10
4,4;6,620445E-10
4,45;6,629459E-10
4,5;6,634481E-10
4,55;6,690542E-10
4,6;6,741117E-10
4,65;6,746618E-10
4,7;6,761436E-10
4,75;6,805165E-10
4,8;6,938234E-10
4,85;6,992452E-10
4,9;6,994914E-10
4,95;7,022012E-10
5;7,077822E-10
5,05;7,099787E-10
5,1;7,110754E-10
5,15;7,131437E-10
5,2;7,185061E-10
5,25;7,20177E-10
5,3;7,206397E-10
5,35;7,220384E-10
5,4;7,282122E-10
5,45;7,332745E-10
5,5;7,332842E-10
5,55;7,331409E-10
5,6;7,382331E-10
5,65;7,428985E-10
5,7;7,447747E-10
5,75;7,443417E-10
5,8;7,491301E-10
5,85;7,52959E-10
5,9;7,550822E-10
5,95;7,554519E-10
6;7,574915E-10
6,05;7,587687E-10
6,1;7,637032E-10
6,15;7,632803E-10
6,2;7,626686E-10
6,25;7,671788E-10
6,3;7,669878E-10
6,35;7,666666E-10
6,4;7,665394E-10
6,45;7,700705E-10
6,5;7,722814E-10
6,55;7,774519E-10
6,6;7,799508E-10
6,65;7,854415E-10
6,7;7,892357E-10
6,75;7,901905E-10
6,8;7,906131E-10
6,85;7,925888E-10
6,9;7,976414E-10
6,95;8,000318E-10
7;8,01641E-10
7,05;8,039873E-10
7,1;8,09745E-10
7,15;8,102395E-10
7,2;8,07296E-10
7,25;8,092951E-10
7,3;8,16182E-10
7,35;8,208565E-10
7,4;8,189188E-10
7,45;8,22572E-10
7,5;8,266006E-10
7,55;8,309208E-10
7,6;8,318251E-10
7,65;8,299909E-10
7,7;8,294163E-10
7,75;8,35283E-10
7,8;8,347653E-10
7,85;8,362313E-10
7,9;8,372411E-10
7,95;8,413197E-10
8;8,444176E-10
8,05;8,442277E-10
8,1;8,448656E-10
8,15;8,494868E-10
8,2;8,522216E-10
8,25;8,523221E-10
8,3;8,526587E-10
8,35;8,559937E-10
8,4;8,588733E-10
8,45;8,607757E-10
8,5;8,595234E-10
8,55;8,632273E-10
8,6;8,68279E-10
8,65;8,696269E-10
8,7;8,704947E-10
8,75;8,728703E-10
8,8;8,764063E-10
8,85;8,785355E-10
8,9;8,790572E-10
8,95;8,797916E-10
9;8,85184E-10
9,05;8,878078E-10
9,1;8,889138E-10
9,15;8,877835E-10
9,2;8,916846E-10
9,25;8,943971E-10
9,3;8,954906E-10
9,35;8,957401E-10
9,4;8,993919E-10
9,45;9,024418E-10
9,5;9,044456E-10
9,55;9,041954E-10
9,6;9,072725E-10
9,65;9,126035E-10
9,7;9,139584E-10
9,75;9,133139E-10
9,8;9,128797E-10
9,85;9,170751E-10
9,9;9,190229E-10
9,95;9,213274E-10
10;9,229689E-10
