Tensao [V];Corrente [A]
1,95;5,413644E-10
2;5,482615E-10
2,05;5,535493E-10
2,1;5,591781E-10
2,15;5,651036E-10
2,2;5,743863E-10
2,25;5,774559E-10
2,3;5,831244E-10
2,35;5,882039E-10
2,4;5,947811E-10
2,45;6,019836E-10
2,5;6,067551E-10
2,55;6,117533E-10
2,6;6,204888E-10
2,65;6,219499E-10
2,7;6,289942E-10
2,75;6,3338E-10
2,8;6,38699E-10
2,85;6,448498E-10
2,9;6,495335E-10
2,95;6,529969E-10
3;6,591661E-10
3,05;6,636398E-10
3,1;6,695569E-10
3,15;6,713847E-10
3,2;6,782425E-10
3,25;6,809438E-10
3,3;6,834437E-10
3,35;6,874324E-10
3,4;6,806696E-10
3,45;6,964281E-10
3,5;6,96424E-10
3,55;6,908689E-10
3,6;7,133025E-10
3,65;7,250847E-10
3,7;7,167473E-10
3,75;7,251026E-10
3,8;7,248451E-10
3,85;7,30374E-10
3,9;7,291205E-10
3,95;7,325772E-10
4;7,333743E-10
4,05;7,330951E-10
4,1;7,368571E-10
4,15;7,319631E-10
4,2;7,382142E-10
4,25;7,339035E-10
4,3;7,432266E-10
4,35;7,369092E-10
4,4;7,415352E-10
4,45;7,441868E-10
4,5;7,580343E-10
4,55;7,794096E-10
4,6;7,828591E-10
4,65;7,84089E-10
4,7;7,84758E-10
4,75;7,852107E-10
4,8;7,916657E-10
4,85;7,884129E-10
4,9;7,844559E-10
4,95;7,884315E-10
5;7,896214E-10
5,05;7,919533E-10
5,1;7,945219E-10
5,15;7,975605E-10
5,2;7,98163E-10
5,25;8,024597E-10
5,3;8,093394E-10
5,35;8,105504E-10
5,4;8,132883E-10
5,45;8,189507E-10
5,5;8,234579E-10
5,55;8,240964E-10
5,6;8,264989E-10
5,65;8,281079E-10
5,7;8,302547E-10
5,75;8,331283E-10
5,8;8,384505E-10
5,85;8,402232E-10
5,9;8,440099E-10
5,95;8,481116E-10
6;8,479263E-10
6,05;8,56148E-10
6,1;8,591332E-10
6,15;8,612534E-10
6,2;8,620348E-10
6,25;8,647906E-10
6,3;8,657621E-10
6,35;8,678441E-10
6,4;8,710979E-10
6,45;8,697612E-10
6,5;8,713316E-10
6,55;8,733854E-10
6,6;8,751713E-10
6,65;8,779069E-10
6,7;8,800878E-10
6,75;8,678422E-10
6,8;8,727221E-10
6,85;8,723541E-10
6,9;8,777516E-10
6,95;8,810351E-10
7;8,899521E-10
7,05;8,933597E-10
7,1;8,903721E-10
7,15;8,825564E-10
7,2;8,934531E-10
7,25;8,917579E-10
7,3;8,920513E-10
7,35;8,945403E-10
7,4;9,040707E-10
7,45;9,024819E-10
7,5;9,026879E-10
7,55;9,044148E-10
7,6;9,044556E-10
7,65;9,057197E-10
7,7;9,194574E-10
7,75;9,198382E-10
7,8;9,257952E-10
7,85;9,199554E-10
7,9;9,219497E-10
7,95;9,238313E-10
8;9,249053E-10
8,05;9,281486E-10
8,1;9,323535E-10
8,15;9,348935E-10
8,2;9,375677E-10
8,25;9,411444E-10
8,3;9,424093E-10
8,35;9,443997E-10
8,4;9,467556E-10
8,45;9,520295E-10
8,5;9,565418E-10
8,55;9,532696E-10
8,6;9,563805E-10
8,65;9,572547E-10
8,7;9,566737E-10
8,75;9,584947E-10
8,8;9,594309E-10
8,85;9,627014E-10
8,9;9,647489E-10
8,95;9,65694E-10
9;9,702832E-10
9,05;9,709137E-10
9,1;9,738472E-10
9,15;9,734293E-10
9,2;9,754046E-10
9,25;9,772275E-10
9,3;9,786851E-10
9,35;9,80641E-10
9,4;9,810286E-10
9,45;9,825338E-10
9,5;9,863096E-10
9,55;9,904102E-10
9,6;9,92272E-10
9,65;9,911841E-10
9,7;9,768726E-10
9,75;9,801264E-10
9,8;9,792417E-10
9,85;9,828828E-10
9,9;9,85248E-10
9,95;9,853388E-10
10;9,862916E-10
