Tensao [V];Corrente [A]
1,9;2,244626E-08
1,95;2,269113E-08
2;2,29508E-08
2,05;2,321288E-08
2,1;2,347883E-08
2,15;2,370271E-08
2,2;2,3954E-08
2,25;2,423238E-08
2,3;2,446495E-08
2,35;2,468055E-08
2,4;2,487845E-08
2,45;2,506554E-08
2,5;2,533E-08
2,55;2,559356E-08
2,6;2,572466E-08
2,65;2,589933E-08
2,7;2,622155E-08
2,75;2,636597E-08
2,8;2,662364E-08
2,85;2,674239E-08
2,9;2,695563E-08
2,95;2,706576E-08
3;2,735257E-08
3,05;2,764089E-08
3,1;2,766686E-08
3,15;2,787331E-08
3,2;2,80672E-08
3,25;2,829447E-08
3,3;2,845444E-08
3,35;2,88555E-08
3,4;2,886407E-08
3,45;2,914484E-08
3,5;2,923262E-08
3,55;2,936711E-08
3,6;2,940388E-08
3,65;2,979981E-08
3,7;2,971745E-08
3,75;2,989389E-08
3,8;3,003689E-08
3,85;3,009692E-08
3,9;3,010368E-08
3,95;3,035583E-08
4;3,03301E-08
4,05;3,061139E-08
4,1;3,083162E-08
4,15;3,125392E-08
4,2;3,180694E-08
4,25;3,197032E-08
4,3;3,224721E-08
4,35;3,213369E-08
4,4;3,220374E-08
4,45;3,234838E-08
4,5;3,271067E-08
4,55;3,302399E-08
4,6;3,320303E-08
4,65;3,327335E-08
4,7;3,354635E-08
4,75;3,358214E-08
4,8;3,364668E-08
4,85;3,376232E-08
4,9;3,388462E-08
4,95;3,405767E-08
5;3,440521E-08
5,05;3,449014E-08
5,1;3,436595E-08
5,15;3,466131E-08
5,2;3,469922E-08
5,25;3,491194E-08
5,3;3,495227E-08
5,35;3,540945E-08
5,4;3,538483E-08
5,45;3,531086E-08
5,5;3,584379E-08
5,55;3,56896E-08
5,6;3,580087E-08
5,65;3,613436E-08
5,7;3,605034E-08
5,75;3,627627E-08
5,8;3,624598E-08
5,85;3,640557E-08
5,9;3,676863E-08
5,95;3,668877E-08
6;3,694934E-08
6,05;3,687571E-08
6,1;3,725346E-08
6,15;3,729778E-08
6,2;3,740779E-08
6,25;3,754931E-08
6,3;3,76004E-08
6,35;3,757817E-08
6,4;3,759251E-08
6,45;3,770259E-08
6,5;3,795865E-08
6,55;3,798189E-08
6,6;3,809066E-08
6,65;3,836929E-08
6,7;3,840356E-08
6,75;3,84401E-08
6,8;3,842438E-08
6,85;3,859491E-08
6,9;3,876822E-08
6,95;3,886979E-08
7;3,885322E-08
7,05;3,909166E-08
7,1;3,916376E-08
7,15;3,94488E-08
7,2;3,943311E-08
7,25;3,939505E-08
7,3;3,953732E-08
7,35;3,970736E-08
7,4;3,986155E-08
7,45;3,991653E-08
7,5;3,987951E-08
7,55;4,01913E-08
7,6;4,017624E-08
7,65;4,03602E-08
7,7;4,029326E-08
7,75;4,038291E-08
7,8;4,055862E-08
7,85;4,053549E-08
7,9;4,059164E-08
7,95;4,069107E-08
8;4,063432E-08
8,05;4,093342E-08
8,1;4,081839E-08
8,15;4,066344E-08
8,2;4,10468E-08
8,25;4,093606E-08
8,3;4,116159E-08
8,35;4,112881E-08
8,4;4,134217E-08
8,45;4,135986E-08
8,5;4,145142E-08
8,55;4,145292E-08
8,6;4,158489E-08
8,65;4,149937E-08
8,7;4,171759E-08
8,75;4,166462E-08
8,8;4,17927E-08
8,85;4,175691E-08
8,9;4,185851E-08
8,95;4,196424E-08
9;4,205291E-08
9,05;4,208868E-08
9,1;4,226067E-08
9,15;4,229477E-08
9,2;4,231647E-08
9,25;4,239557E-08
9,3;4,249527E-08
9,35;4,24984E-08
9,4;4,260854E-08
9,45;4,276652E-08
9,5;4,273576E-08
9,55;4,29429E-08
9,6;4,306287E-08
9,65;4,292973E-08
9,7;4,323389E-08
9,75;4,312678E-08
9,8;4,307844E-08
9,85;4,327369E-08
9,9;4,321039E-08
9,95;4,327694E-08
10;4,32655E-08
