Tensao [V];Corrente [A]
-10;-2,499311E-10
-9,95;-2,340884E-10
-9,9;-2,277805E-10
-9,85;-2,226109E-10
-9,8;-2,189787E-10
-9,75;-2,155008E-10
-9,7;-2,121047E-10
-9,65;-2,082291E-10
-9,6;-2,073514E-10
-9,55;-2,027405E-10
-9,5;-1,997719E-10
-9,45;-1,983792E-10
-9,4;-1,942588E-10
-9,35;-1,947641E-10
-9,3;-1,935457E-10
-9,25;-1,892188E-10
-9,2;-1,874886E-10
-9,15;-1,865334E-10
-9,1;-1,846549E-10
-9,05;-1,820472E-10
-9;-1,782319E-10
-8,95;-1,792516E-10
-8,9;-1,770976E-10
-8,85;-1,756589E-10
-8,8;-1,746839E-10
-8,75;-1,723319E-10
-8,7;-1,710332E-10
-8,65;-1,669856E-10
-8,6;-1,650985E-10
-8,55;-1,644075E-10
-8,5;-1,613934E-10
-8,45;-1,6179E-10
-8,4;-1,594109E-10
-8,35;-1,595407E-10
-8,3;-1,553598E-10
-8,25;-1,535356E-10
-8,2;-1,524406E-10
-8,15;-1,493077E-10
-8,1;-1,508143E-10
-8,05;-1,454234E-10
-8;-1,452293E-10
-7,95;-1,474885E-10
-7,9;-1,439726E-10
-7,85;-1,437685E-10
-7,8;-1,408272E-10
-7,75;-1,392391E-10
-7,7;-1,381466E-10
-7,65;-1,376141E-10
-7,6;-1,352733E-10
-7,55;-1,344762E-10
-7,5;-1,295597E-10
-7,45;-1,303693E-10
-7,4;-1,282918E-10
-7,35;-1,277925E-10
-7,3;-1,278778E-10
-7,25;-1,262873E-10
-7,2;-1,231147E-10
-7,15;-1,209273E-10
-7,1;-1,20313E-10
-7,05;-1,188202E-10
-7;-1,132303E-10
-6,95;-1,135627E-10
-6,9;-1,135417E-10
-6,85;-1,112715E-10
-6,8;-1,110366E-10
-6,75;-1,099441E-10
-6,7;-1,055197E-10
-6,65;-1,027168E-10
-6,6;-1,065529E-10
-6,55;-1,061129E-10
-6,5;-1,030406E-10
-6,45;-1,030603E-10
-6,4;-1,014685E-10
-6,35;-9,960605E-11
-6,3;-1,00795E-10
-6,25;-9,835042E-11
-6,2;-9,555861E-11
-6,15;-9,545847E-11
-6,1;-9,232186E-11
-6,05;-9,299177E-11
-6;-9,087962E-11
-5,95;-8,974384E-11
-5,9;-8,981799E-11
-5,85;-8,693102E-11
-5,8;-8,420592E-11
-5,75;-8,461745E-11
-5,7;-8,12645E-11
-5,65;-8,111007E-11
-5,6;-8,010782E-11
-5,55;-7,929828E-11
-5,5;-7,76954E-11
-5,45;-7,56574E-11
-5,4;-7,479484E-11
-5,35;-7,156666E-11
-5,3;-6,965237E-11
-5,25;-7,196839E-11
-5,2;-6,890959E-11
-5,15;-6,865745E-11
-5,1;-6,600163E-11
-5,05;-6,332715E-11
-5;-6,294155E-11
-4,95;-5,969494E-11
-4,9;-6,047352E-11
-4,85;-6,151541E-11
-4,8;-5,527794E-11
-4,75;-6,164639E-11
-4,7;-5,881746E-11
-4,65;-5,310898E-11
-4,6;-5,328819E-11
-4,55;-5,16828E-11
-4,5;-5,009224E-11
-4,45;-4,923454E-11
-4,4;-4,596197E-11
-4,35;-4,752783E-11
-4,3;-4,236561E-11
-4,25;-4,566785E-11
-4,2;-4,208257E-11
-4,15;-4,28995E-11
-4,1;-4,217653E-11
-4,05;-3,820815E-11
-4;-3,867159E-11
-3,95;-3,354274E-11
-3,9;-3,519387E-11
-3,85;-3,408406E-11
-3,8;-3,163085E-11
-3,75;-3,286178E-11
-3,7;-3,114144E-11
-3,65;-2,64365E-11
-3,6;-2,922584E-11
-3,55;-2,683691E-11
-3,5;-2,646616E-11
-3,45;-2,287597E-11
-3,4;-2,305763E-11
-3,35;-2,068723E-11
-3,3;-1,589825E-11
-3,25;-1,684246E-11
-3,2;-1,412231E-11
-3,15;-1,244154E-11
-3,1;-1,280363E-11
-3,05;-1,125509E-11
-3;-8,474392E-12
-2,95;-5,735711E-12
-2,9;-4,036391E-12
-2,85;-3,94988E-12
-2,8;-8,367284E-13
-2,75;3,51969E-12
-2,7;1,685671E-12
-2,65;2,079912E-12
-2,6;5,328999E-12
-2,55;5,940749E-12
-2,5;6,149609E-12
-2,45;1,016493E-11
-2,4;1,181852E-11
-2,35;1,458561E-11
-2,3;1,579429E-11
-2,25;1,638255E-11
-2,2;2,051899E-11
-2,15;2,178081E-11
-2,1;2,530426E-11
-2,05;2,493843E-11
-2;2,907115E-11
-1,95;3,046273E-11
-1,9;3,415672E-11
-1,85;3,826107E-11
-1,8;3,652837E-11
-1,75;3,994927E-11
-1,7;4,143226E-11
-1,65;4,872755E-11
-1,6;4,738295E-11
-1,55;4,99424E-11
-1,5;5,231158E-11
-1,45;5,546552E-11
-1,4;5,748856E-11
-1,35;6,196244E-11
-1,3;6,604571E-11
-1,25;7,11313E-11
-1,2;7,18753E-11
-1,15;7,708193E-11
-1,1;8,334782E-11
-1,05;8,855695E-11
-1;1,023072E-10
-0,95;1,171363E-10
-0,9;1,375972E-10
-0,85;1,648505E-10
-0,8;2,027063E-10
-0,75;2,463754E-10
-0,7;3,044031E-10
-0,65;3,727175E-10
-0,6;4,562434E-10
-0,55;5,545716E-10
-0,5;6,702935E-10
-0,45;8,03865E-10
-0,4;9,580686E-10
-0,35;1,128952E-09
-0,3;1,314587E-09
-0,25;1,515111E-09
-0,2;1,732207E-09
-0,15;1,964148E-09
-0,1;2,277992E-09
-0,05;2,477518E-09
0;2,812552E-09
0,05;3,057001E-09
0,1;3,355228E-09
0,15;3,679631E-09
0,2;3,997918E-09
0,25;4,332788E-09
0,3;4,658893E-09
0,35;4,993605E-09
0,4;5,325761E-09
0,45;5,649357E-09
0,5;5,978812E-09
0,55;6,339288E-09
0,6;6,655064E-09
0,65;6,984212E-09
0,7;7,279015E-09
0,75;7,590233E-09
0,8;7,89421E-09
0,85;8,186829E-09
0,9;8,476853E-09
0,95;8,755662E-09
1;9,036857E-09
1,05;9,312243E-09
1,1;9,548258E-09
1,15;9,81054E-09
1,2;1,006329E-08
1,25;1,02912E-08
1,3;1,053708E-08
1,35;1,073447E-08
1,4;1,094871E-08
1,45;1,116347E-08
1,5;1,134045E-08
1,55;1,15231E-08
1,6;1,170558E-08
1,65;1,187114E-08
1,7;1,203721E-08
1,75;1,219222E-08
1,8;1,236171E-08
1,85;1,250734E-08
1,9;1,26464E-08
1,95;1,282478E-08
2;1,297907E-08
2,05;1,312308E-08
2,1;1,325999E-08
2,15;1,339276E-08
2,2;1,353011E-08
2,25;1,365776E-08
2,3;1,380613E-08
2,35;1,393853E-08
2,4;1,407175E-08
2,45;1,421192E-08
2,5;1,432179E-08
2,55;1,442774E-08
2,6;1,452935E-08
2,65;1,463801E-08
2,7;1,475813E-08
2,75;1,484369E-08
2,8;1,495398E-08
2,85;1,507722E-08
2,9;1,516236E-08
2,95;1,532532E-08
3;1,542556E-08
3,05;1,552906E-08
3,1;1,564799E-08
3,15;1,571047E-08
3,2;1,58039E-08
3,25;1,589255E-08
3,3;1,594624E-08
3,35;1,60575E-08
3,4;1,61637E-08
3,45;1,623517E-08
3,5;1,630189E-08
3,55;1,637423E-08
3,6;1,648078E-08
3,65;1,657734E-08
3,7;1,667829E-08
3,75;1,679118E-08
3,8;1,685131E-08
3,85;1,697161E-08
3,9;1,704481E-08
3,95;1,710468E-08
4;1,720817E-08
4,05;1,728894E-08
4,1;1,739486E-08
4,15;1,746762E-08
4,2;1,755022E-08
4,25;1,764678E-08
4,3;1,771715E-08
4,35;1,779276E-08
4,4;1,789052E-08
4,45;1,797549E-08
4,5;1,808299E-08
4,55;1,814928E-08
4,6;1,821473E-08
4,65;1,830005E-08
4,7;1,845243E-08
4,75;1,86064E-08
4,8;1,867432E-08
4,85;1,87506E-08
4,9;1,881535E-08
4,95;1,887876E-08
5;1,897057E-08
5,05;1,900225E-08
5,1;1,910973E-08
5,15;1,922081E-08
5,2;1,928509E-08
5,25;1,941823E-08
5,3;1,946029E-08
5,35;1,954669E-08
5,4;1,963163E-08
5,45;1,970878E-08
5,5;2,045663E-08
5,55;2,071049E-08
5,6;2,089616E-08
5,65;2,108901E-08
5,7;2,11268E-08
5,75;2,117101E-08
5,8;2,115141E-08
5,85;2,122714E-08
5,9;2,124572E-08
5,95;2,140895E-08
6;2,135206E-08
6,05;2,14165E-08
6,1;2,1523E-08
6,15;2,173519E-08
6,2;2,167868E-08
6,25;2,172362E-08
6,3;2,170895E-08
6,35;2,18197E-08
6,4;2,17691E-08
6,45;2,187885E-08
6,5;2,194087E-08
